mass,age,temperature,luminosity,radius,gravity,metallicity
0.009,0.942668455,448.26209937,-6.36831645,0.10869244,4.32025812,0.0
0.009,1.19377664,420.93232326,-6.48406959,0.10788622,4.32672479,0.0
0.009,1.51177507,394.88909676,-6.60120316,0.10712046,4.33291185,0.0
0.009,1.91448198,372.95783978,-6.70652775,0.10637717,4.33895987,0.0
0.009,2.42446202,350.59291251,-6.81984804,0.10565588,4.34486941,0.0
0.009,3.07029063,336.65207815,-6.89630493,0.10493198,4.35084097,0.0
0.009,3.88815518,321.4357188,-6.98289912,0.10418118,4.35707823,0.0
0.009,4.92388263,305.03316624,-7.0802221,0.10342493,4.36340627,0.0
0.009,6.23550734,290.27079552,-7.1726848,0.10267552,4.36972292,0.0
0.009,7.89652287,275.25187371,-7.27139139,0.10192142,4.37612581,0.0
0.009,10.0,259.11565922,-7.38268384,0.1011817,4.38245277,0.0
0.01,0.001,2336.63779778,-2.72871098,0.26417258,3.59464161,0.0
0.01,0.00126638017,2299.85270174,-2.81470872,0.2469815,3.65308818,0.0
0.01,0.00160371874,2258.39862612,-2.90364494,0.2312096,3.7104053,0.0
0.01,0.00203091762,2212.81619592,-2.99475584,0.21684823,3.76610419,0.0
0.01,0.00257191381,2152.73205709,-3.09599734,0.20391639,3.81951258,0.0
0.01,0.00325702066,2083.86829404,-3.20266433,0.19246376,3.86971865,0.0
0.01,0.00412462638,2015.85776807,-3.30765801,0.18225487,3.91705839,0.0
0.01,0.00522334507,1938.87701735,-3.41964863,0.17317794,3.96143106,0.0
0.01,0.00661474064,1856.80663105,-3.53593814,0.1651655,4.00257775,0.0
0.01,0.0083767764,1769.43036233,-3.65754816,0.15811838,4.04045045,0.0
0.01,0.0106081836,1678.48705199,-3.78361484,0.15197973,4.07484471,0.0
0.01,0.0134339933,1590.47011843,-3.90850879,0.14659792,4.10615941,0.0
0.01,0.0170125428,1511.34062409,-4.02612333,0.14179034,4.13512252,0.0
0.01,0.0215443469,1406.14337241,-4.1773994,0.13761818,4.16106389,0.0
0.01,0.0272833338,1327.09857213,-4.30105066,0.13399957,4.18420852,0.0
0.01,0.0345510729,1249.51090939,-4.42707345,0.1307422,4.20558299,0.0
0.01,0.0437547938,1173.56319954,-4.55563067,0.12782157,4.22520713,0.0
0.01,0.0554102033,1099.03693971,-4.68767123,0.12519145,4.24326591,0.0
0.01,0.0701703829,1030.0735523,-4.816791,0.12282799,4.25982046,0.0
0.01,0.0888623816,965.38275806,-4.94471555,0.12069222,4.27505655,0.0
0.01,0.112533558,902.51373462,-5.07586221,0.1187397,4.2892231,0.0
0.01,0.142510267,836.4748949,-5.22072101,0.11699521,4.30207866,0.0
0.01,0.180472177,775.15598005,-5.3644506,0.11545982,4.31355279,0.0
0.01,0.228546386,719.97032287,-5.50314983,0.11408589,4.32395059,0.0
0.01,0.289426612,672.17549245,-5.63198554,0.11284584,4.33344349,0.0
0.01,0.366524124,627.50342319,-5.76035426,0.11169271,4.34236489,0.0
0.01,0.464158883,583.01902447,-5.89637941,0.11063156,4.35065636,0.0
0.01,0.587801607,542.65389833,-6.0286495,0.10966248,4.35829807,0.0
0.01,0.744380301,511.08744082,-6.14005225,0.10874736,4.36557688,0.0
0.01,0.942668455,479.21127846,-6.25890625,0.10787651,4.37256052,0.0
0.01,1.19377664,447.54231994,-6.38426073,0.10705817,4.37917465,0.0
0.01,1.51177507,419.79773795,-6.50177753,0.10628006,4.38551066,0.0
0.01,1.91448198,393.83400074,-6.61873482,0.10554288,4.39155634,0.0
0.01,2.42446202,371.76669394,-6.72482185,0.10482648,4.39747224,0.0
0.01,3.07029063,349.58518687,-6.83746433,0.10413123,4.4032522,0.0
0.01,3.88815518,335.58733026,-6.914325,0.10343105,4.40911235,0.0
0.01,4.92388263,320.06410441,-7.0026985,0.10270777,4.41520767,0.0
0.01,6.23550734,303.47066746,-7.10135274,0.1019814,4.42137227,0.0
0.01,7.89652287,288.81717557,-7.19348277,0.10125967,4.42754122,0.0
0.01,10.0,273.52217503,-7.29431348,0.10053244,4.43380178,0.0
0.011,0.001,2388.22115314,-2.65817621,0.27427528,3.60343395,0.0
0.011,0.00126638017,2355.13814413,-2.74169414,0.25618509,3.66269951,0.0
0.011,0.00160371874,2316.65518219,-2.82862966,0.23954512,3.72103258,0.0
0.011,0.00203091762,2273.45077504,-2.91826584,0.22434407,3.77797858,0.0
0.011,0.00257191381,2227.12967301,-3.00922808,0.21053309,3.83316888,0.0
0.011,0.00325702066,2168.81056801,-3.10838862,0.1980525,3.88624751,0.0
0.011,0.00412462638,2095.04931372,-3.21814817,0.18705057,3.93589137,0.0
0.011,0.00522334507,2026.03111374,-3.32275288,0.17732183,3.98228483,0.0
0.011,0.00661474064,1948.67148994,-3.43360059,0.16871074,4.02552244,0.0
0.011,0.0083767764,1865.20822458,-3.54930326,0.16118086,4.06518058,0.0
0.011,0.0106081836,1780.58085387,-3.6661626,0.15460755,4.10134632,0.0
0.011,0.0134339933,1690.55217275,-3.78881478,0.14892336,4.13388336,0.0
0.011,0.0170125428,1604.47356014,-3.90899316,0.14396687,4.16328338,0.0
0.011,0.0215443469,1527.65251287,-4.02120507,0.13956638,4.19024702,0.0
0.011,0.0272833338,1433.67684101,-4.15605799,0.13567663,4.21479771,0.0
0.011,0.0345510729,1351.86206853,-4.27983041,0.13232779,4.23650628,0.0
0.011,0.0437547938,1278.04767417,-4.39767278,0.12926787,4.25682601,0.0
0.011,0.0554102033,1204.10628362,-4.52025318,0.12646648,4.27585672,0.0
0.011,0.0701703829,1131.30894099,-4.64643245,0.1238982,4.29367786,0.0
0.011,0.0888623816,1060.31823894,-4.77554345,0.12156128,4.31021734,0.0
0.011,0.112533558,992.07613021,-4.9065361,0.11942075,4.32564812,0.0
0.011,0.142510267,928.61086702,-5.03590232,0.1174408,4.34016951,0.0
0.011,0.180472177,861.20103652,-5.18023049,0.11564032,4.35358891,0.0
0.011,0.228546386,794.19748574,-5.33293022,0.11405682,4.36556489,0.0
0.011,0.289426612,735.95577895,-5.47600001,0.11265197,4.37632966,0.0
0.011,0.366524124,683.7765493,-5.61345747,0.1113946,4.38607869,0.0
0.011,0.464158883,637.53872189,-5.74427445,0.11022638,4.39523602,0.0
0.011,0.587801607,590.55582075,-5.88576228,0.10915191,4.40374441,0.0
0.011,0.744380301,546.55141378,-6.02798043,0.10818452,4.41147676,0.0
0.011,0.942668455,514.91439333,-6.13890721,0.10727469,4.4188124,0.0
0.011,1.19377664,482.18964867,-6.26009823,0.10639984,4.42592501,0.0
0.011,1.51177507,448.69441872,-6.39191892,0.10557587,4.43267758,0.0
0.011,1.91448198,419.76955119,-6.51410106,0.10479782,4.4391024,0.0
0.011,2.42446202,393.10413786,-6.63422003,0.1040647,4.44520008,0.0
0.011,3.07029063,370.38556706,-6.74357893,0.10335442,4.45114878,0.0
0.011,3.88815518,348.38907816,-6.85570499,0.10266864,4.45693129,0.0
0.011,4.92388263,333.78422354,-6.93598372,0.10197716,4.46280111,0.0
0.011,6.23550734,317.79918723,-7.02726429,0.10126859,4.46885736,0.0
0.011,7.89652287,300.78420604,-7.12897545,0.10056065,4.4749508,0.0
0.011,10.0,286.23933807,-7.22122306,0.09985289,4.48108562,0.0
0.012,0.001,2434.64555343,-2.59348191,0.28432401,3.60997118,0.0
0.012,0.00126638017,2403.12822889,-2.67692053,0.26510068,3.67077464,0.0
0.012,0.00160371874,2369.03010466,-2.7608123,0.24766897,3.72985345,0.0
0.012,0.00203091762,2328.87393281,-2.84853474,0.23166987,3.78785753,0.0
0.012,0.00257191381,2283.92105416,-2.93874977,0.2171157,3.84421381,0.0
0.012,0.00325702066,2236.7027419,-3.02937958,0.20394535,3.89857046,0.0
0.012,0.00412462638,2179.74106804,-3.12619834,0.19209543,3.95056399,0.0
0.012,0.00522334507,2103.03767464,-3.23635853,0.18178111,3.99849851,0.0
0.012,0.00661474064,2034.68530245,-3.33731027,0.17289277,4.04204421,0.0
0.012,0.0083767764,1962.13513977,-3.43985365,0.16521395,4.08150294,0.0
0.012,0.0106081836,1886.15212395,-3.54332594,0.15871097,4.11638271,0.0
0.012,0.0134339933,1816.97953662,-3.63894618,0.1531966,4.147099,0.0
0.012,0.0170125428,1744.31644011,-3.73682847,0.14851416,4.17406123,0.0
0.012,0.0215443469,1674.48778251,-3.83124324,0.14455449,4.19753256,0.0
0.012,0.0272833338,1610.72876359,-3.91968531,0.14110301,4.21852438,0.0
0.012,0.0345510729,1552.96117968,-4.00268728,0.13796528,4.23805665,0.0
0.012,0.0437547938,1490.27071307,-4.09305642,0.13501219,4.25685097,0.0
0.012,0.0554102033,1414.75343728,-4.20066776,0.13235097,4.27414137,0.0
0.012,0.0701703829,1353.67640733,-4.29392094,0.1298507,4.2907078,0.0
0.012,0.0888623816,1289.55286868,-4.39556082,0.12728505,4.30804174,0.0
0.012,0.112533558,1219.17475643,-4.51116122,0.12465985,4.32614349,0.0
0.012,0.142510267,1142.09305607,-4.64307385,0.12203713,4.34461155,0.0
0.012,0.180472177,1061.9214796,-4.78770296,0.11950846,4.36279903,0.0
0.012,0.228546386,982.27766425,-4.94087487,0.11709295,4.3805348,0.0
0.012,0.289426612,903.43688903,-5.10322042,0.1148223,4.39754349,0.0
0.012,0.366524124,818.68411152,-5.28947995,0.11284141,4.41265888,0.0
0.012,0.464158883,745.88353613,-5.46419317,0.11117495,4.42558195,0.0
0.012,0.587801607,683.20218367,-5.62802345,0.10972857,4.43695605,0.0
0.012,0.744380301,628.13488393,-5.7845406,0.10840886,4.4474662,0.0
0.012,0.942668455,573.01583389,-5.95347705,0.10723942,4.45688659,0.0
0.012,1.19377664,530.48990159,-6.09573541,0.10621926,4.46518895,0.0
0.012,1.51177507,495.19767962,-6.22329487,0.10524847,4.47316393,0.0
0.012,1.91448198,457.41272906,-6.36868683,0.10434525,4.48065015,0.0
0.012,2.42446202,424.78555575,-6.50411421,0.1035194,4.48755202,0.0
0.012,3.07029063,395.44878448,-6.63488984,0.10275606,4.49398059,0.0
0.012,3.88815518,371.5121817,-6.74950317,0.10202859,4.50015171,0.0
0.012,4.92388263,348.44105438,-6.86682897,0.10133197,4.50610248,0.0
0.012,6.23550734,333.14711093,-6.95081276,0.10063469,4.51210002,0.0
0.012,7.89652287,316.54953894,-7.04572053,0.09992429,4.51825331,0.0
0.012,10.0,299.11730463,-7.15030351,0.09921879,4.52440758,0.0
0.013,0.001,2477.39177273,-2.53323067,0.29431798,3.61472696,0.0
0.013,0.00126638017,2445.49387671,-2.61822219,0.27389738,3.67718412,0.0
0.013,0.00160371874,2414.27783713,-2.70060672,0.25559203,3.73726576,0.0
0.013,0.00203091762,2379.34889197,-2.7847003,0.23887268,3.79602744,0.0
0.013,0.00257191381,2337.06446688,-2.87318277,0.2236145,3.85336044,0.0
0.013,0.00325702066,2290.75050666,-2.96294399,0.20989012,3.9083743,0.0
0.013,0.00412462638,2243.8425174,-3.05090711,0.19769068,3.9603864,0.0
0.013,0.00522334507,2191.63292345,-3.1398802,0.18704823,4.0084529,0.0
0.013,0.00661474064,2120.67284892,-3.23873093,0.17828255,4.05014234,0.0
0.013,0.0083767764,2063.31144535,-3.32097566,0.17132315,4.08472552,0.0
0.013,0.0106081836,2014.72930494,-3.3906322,0.16583356,4.11301361,0.0
0.013,0.0134339933,1969.41688023,-3.45295942,0.16153416,4.13582928,0.0
0.013,0.0170125428,1928.39663617,-3.50802144,0.15813087,4.15432468,0.0
0.013,0.0215443469,1891.60922124,-3.55733089,0.15527515,4.17015481,0.0
0.013,0.0272833338,1859.06648247,-3.60203966,0.15269279,4.18472346,0.0
0.013,0.0345510729,1824.6289535,-3.64935911,0.15010662,4.1995619,0.0
0.013,0.0437547938,1783.43981227,-3.7050457,0.14736852,4.21555738,0.0
0.013,0.0554102033,1730.7220712,-3.77454524,0.14445415,4.23290936,0.0
0.013,0.0701703829,1667.18720502,-3.86012499,0.14107027,4.2534996,0.0
0.013,0.0888623816,1585.75105847,-3.9730521,0.13691558,4.27945971,0.0
0.013,0.112533558,1464.18692743,-4.14621226,0.13156339,4.31408867,0.0
0.013,0.142510267,1322.72852203,-4.3583158,0.1262792,4.34969528,0.0
0.013,0.180472177,1188.38039816,-4.57808606,0.12147205,4.38340582,0.0
0.013,0.228546386,1062.73931013,-4.80053836,0.11757371,4.41173786,0.0
0.013,0.289426612,955.71994448,-5.0081691,0.11447041,4.4349718,0.0
0.013,0.366524124,856.91022941,-5.21674883,0.11199339,4.45397336,0.0
0.013,0.464158883,769.42717341,-5.41875732,0.11008334,4.46891481,0.0
0.013,0.587801607,698.22664176,-5.5996722,0.10854569,4.4811327,0.0
0.013,0.744380301,642.23940667,-5.75555823,0.10721766,4.49182511,0.0
0.013,0.942668455,587.27254705,-5.92038613,0.10606201,4.501238,0.0
0.013,1.19377664,540.65427562,-6.07215094,0.1050786,4.50932908,0.0
0.013,1.51177507,507.47280242,-6.18979864,0.10415968,4.5169583,0.0
0.013,1.91448198,471.46187082,-6.32493314,0.10329307,4.52421522,0.0
0.013,2.42446202,437.82010941,-6.46020331,0.10250229,4.53089047,0.0
0.013,3.07029063,408.09202397,-6.58859782,0.10176832,4.53713235,0.0
0.013,3.88815518,383.84451555,-6.70090328,0.10107833,4.54304144,0.0
0.013,4.92388263,360.99809738,-6.81331099,0.10040651,4.5488338,0.0
0.013,6.23550734,342.37395537,-6.91096893,0.09975519,4.55448656,0.0
0.013,7.89652287,326.80845338,-6.99763442,0.09908872,4.56030917,0.0
0.013,10.0,309.99793469,-7.09529438,0.09841548,4.56623079,0.0
0.014,0.001,2511.22518905,-2.48211268,0.30380643,3.61935003,0.0
0.014,0.00126638017,2486.68244264,-2.56166892,0.28271688,3.68184142,0.0
0.014,0.00160371874,2454.09373418,-2.64626103,0.26334212,3.74350259,0.0
0.014,0.00203091762,2422.75585047,-2.7278814,0.24595976,3.80281583,0.0
0.014,0.00257191381,2386.17738512,-2.81212861,0.23012238,3.86062523,0.0
0.014,0.00325702066,2343.24368674,-2.89872057,0.21599031,3.91567634,0.0
0.014,0.00412462638,2298.33954721,-2.9828384,0.20379076,3.96617537,0.0
0.014,0.00522334507,2257.28298033,-3.05808907,0.19373227,4.01014071,0.0
0.014,0.00661474064,2218.52804075,-3.12379327,0.18594688,4.04576616,0.0
0.014,0.0083767764,2181.46704384,-3.17978044,0.18031848,4.07246245,0.0
0.014,0.0106081836,2148.65201478,-3.22508795,0.1764179,4.09145722,0.0
0.014,0.0134339933,2123.74191211,-3.25925853,0.17361336,4.10537746,0.0
0.014,0.0170125428,2102.03137457,-3.28899961,0.17125652,4.11725066,0.0
0.014,0.0215443469,2081.51511367,-3.3183709,0.16884025,4.12959047,0.0
0.014,0.0272833338,2055.03769923,-3.3562407,0.16583067,4.14521656,0.0
0.014,0.0345510729,2015.77147655,-3.41170922,0.1616917,4.16717183,0.0
0.014,0.0437547938,1949.54048841,-3.50073165,0.15602909,4.19813417,0.0
0.014,0.0554102033,1837.73728897,-3.65096803,0.14769911,4.24578863,0.0
0.014,0.0701703829,1666.67366593,-3.87821295,0.1382371,4.30329497,0.0
0.014,0.0888623816,1488.63340488,-4.12721433,0.13009033,4.3560536,0.0
0.014,0.112533558,1322.24603885,-4.37389294,0.12412352,4.3968354,0.0
0.014,0.142510267,1193.69407888,-4.58324609,0.11967858,4.42851043,0.0
0.014,0.180472177,1080.32097468,-4.78170444,0.11627097,4.45359995,0.0
0.014,0.228546386,984.01443343,-4.96440112,0.11356064,4.4740872,0.0
0.014,0.289426612,901.29775196,-5.13393771,0.11136134,4.49107363,0.0
0.014,0.366524124,818.17459756,-5.31603947,0.10958069,4.50507449,0.0
0.014,0.464158883,749.8253336,-5.47921148,0.10812053,4.51672616,0.0
0.014,0.587801607,690.3815523,-5.63273898,0.10687268,4.52680886,0.0
0.014,0.744380301,640.60414979,-5.7719667,0.10574716,4.53600492,0.0
0.014,0.942668455,591.73043657,-5.91812876,0.1047426,4.54429572,0.0
0.014,1.19377664,546.8030434,-6.06262792,0.10386004,4.55164537,0.0
0.014,1.51177507,515.9119678,-6.17060888,0.10302977,4.55861686,0.0
0.014,1.91448198,482.71421891,-6.29294241,0.10223047,4.56538161,0.0
0.014,2.42446202,448.92625392,-6.42532263,0.10148815,4.57171164,0.0
0.014,3.07029063,420.52680234,-6.54479448,0.10079481,4.57766596,0.0
0.014,3.88815518,394.43774378,-6.66170017,0.1001418,4.58331152,0.0
0.014,4.92388263,373.05173289,-6.76409549,0.09950375,4.58886334,0.0
0.014,6.23550734,350.93999263,-6.87569585,0.09888017,4.59432383,0.0
0.014,7.89652287,336.05254232,-6.95645559,0.09825918,4.59979603,0.0
0.014,10.0,320.15983874,-7.04628354,0.09762065,4.6054589,0.0
0.015,0.001,2538.20000777,-2.43802575,0.31286695,3.6237892,0.0
0.015,0.00126638017,2520.9126789,-2.51171077,0.29137811,3.6855944,0.0
0.015,0.00160371874,2492.93810514,-2.59359454,0.2711456,3.74810316,0.0
0.015,0.00203091762,2460.94946527,-2.67632903,0.25295801,3.80841029,0.0
0.015,0.00257191381,2429.05887431,-2.75659188,0.23673314,3.86599012,0.0
0.015,0.00325702066,2392.90334008,-2.83656356,0.22248254,3.91991553,0.0
0.015,0.00412462638,2354.48256001,-2.91171337,0.21075271,3.96696148,0.0
0.015,0.00522334507,2321.05941108,-2.97351383,0.20197837,4.00389811,0.0
0.015,0.00661474064,2295.39799403,-3.01893911,0.19599575,4.03001307,0.0
0.015,0.0083767764,2277.77231014,-3.0500594,0.19202885,4.04777335,0.0
0.015,0.0106081836,2264.52886784,-3.07296132,0.18923432,4.06050617,0.0
0.015,0.0134339933,2252.11819709,-3.09387921,0.18676811,4.07190208,0.0
0.015,0.0170125428,2236.78548397,-3.11922105,0.1838925,4.08538039,0.0
0.015,0.0215443469,2213.42898473,-3.15683593,0.17983396,4.1047644,0.0
0.015,0.0272833338,2168.08147172,-3.22178951,0.17392963,4.13375878,0.0
0.015,0.0345510729,2082.12975341,-3.33991065,0.16460632,4.18161359,0.0
0.015,0.0437547938,1938.30686666,-3.53480374,0.15177028,4.25213335,0.0
0.015,0.0554102033,1745.60014863,-3.79072921,0.13937071,4.32616331,0.0
0.015,0.0701703829,1557.95439209,-4.04435048,0.13066068,4.38221731,0.0
0.015,0.0888623816,1393.51647485,-4.2779218,0.12480565,4.42203774,0.0
0.015,0.112533558,1277.69873941,-4.45874059,0.12055938,4.45210437,0.0
0.015,0.142510267,1171.37670628,-4.63448566,0.11716668,4.47689797,0.0
0.015,0.180472177,1074.92276588,-4.80459548,0.11438944,4.49773446,0.0
0.015,0.228546386,989.65004857,-4.96575398,0.11209859,4.51530584,0.0
0.015,0.289426612,914.98463344,-5.11713298,0.11016699,4.53040318,0.0
0.015,0.366524124,839.02119083,-5.28070568,0.10852683,4.54343161,0.0
0.015,0.464158883,772.42916014,-5.43550926,0.10714539,4.55455896,0.0
0.015,0.587801607,713.11778959,-5.58410727,0.10594244,4.5643659,0.0
0.015,0.744380301,662.93394527,-5.71976602,0.10485933,4.57329152,0.0
0.015,0.942668455,615.32571014,-5.8574628,0.1038702,4.58152371,0.0
0.015,1.19377664,569.6068944,-5.99902157,0.10298439,4.58896277,0.0
0.015,1.51177507,533.31599312,-6.12020301,0.10217968,4.59577648,0.0
0.015,1.91448198,501.73803614,-6.2328688,0.10139939,4.60243485,0.0
0.015,2.42446202,468.00122692,-6.36015995,0.10065873,4.60880261,0.0
0.015,3.07029063,437.16622682,-6.48452373,0.09997171,4.61475126,0.0
0.015,3.88815518,409.23461589,-6.60486304,0.0993226,4.62040929,0.0
0.015,4.92388263,386.37959893,-6.71013119,0.09870293,4.62584537,0.0
0.015,6.23550734,365.09604562,-6.81397635,0.09808879,4.63126674,0.0
0.015,7.89652287,345.68193651,-6.91422641,0.09748905,4.63659379,0.0
0.015,10.0,330.56562239,-6.99734991,0.09687858,4.64204992,0.0
0.016,0.001,2564.60115021,-2.39532121,0.32190498,3.62708059,0.0
0.016,0.00126638017,2548.19768792,-2.46873306,0.29963724,3.68934578,0.0
0.016,0.00160371874,2527.63453745,-2.54475171,0.27901162,3.75129219,0.0
0.016,0.00203091762,2497.46481856,-2.6268631,0.26001283,3.81254725,0.0
0.016,0.00257191381,2467.20787035,-2.70511106,0.24347258,3.86963471,0.0
0.016,0.00325702066,2437.26652683,-2.77743287,0.22956323,3.92073233,0.0
0.016,0.00412462638,2408.82526943,-2.83907688,0.21891298,3.96199235,0.0
0.016,0.00522334507,2386.06971927,-2.88431096,0.21178867,3.9907297,0.0
0.016,0.00661474064,2370.26211014,-2.91414101,0.20737811,4.00900914,0.0
0.016,0.0083767764,2359.31568574,-2.9342994,0.20450485,4.02112705,0.0
0.016,0.0106081836,2349.52052324,-2.95201584,0.20204565,4.03163623,0.0
0.016,0.0134339933,2336.90091606,-2.97458357,0.19899912,4.0448331,0.0
0.016,0.0170125428,2317.42253449,-3.0086945,0.19456316,4.06441351,0.0
0.016,0.0215443469,2284.79715519,-3.06468047,0.18766787,4.09575451,0.0
0.016,0.0272833338,2216.11489202,-3.17555008,0.1755767,4.15360211,0.0
0.016,0.0345510729,2060.22244179,-3.39119612,0.15848973,4.24253258,0.0
0.016,0.0437547938,1864.22873327,-3.65061695,0.1435895,4.32828963,0.0
0.016,0.0554102033,1684.58724572,-3.88607506,0.13409157,4.38773135,0.0
0.016,0.0701703829,1536.67099277,-4.08836972,0.12766908,4.43036417,0.0
0.016,0.0888623816,1395.23886798,-4.28901632,0.1229173,4.46330882,0.0
0.016,0.112533558,1291.35773535,-4.44993626,0.11922549,4.48979656,0.0
0.016,0.142510267,1194.28010379,-4.60852912,0.11613447,4.51261289,0.0
0.016,0.180472177,1101.62509464,-4.76855645,0.11352329,4.53236479,0.0
0.016,0.228546386,1019.43305224,-4.92025088,0.11132466,4.5493519,0.0
0.016,0.289426612,945.21733453,-5.06635268,0.10944565,4.56413765,0.0
0.016,0.366524124,872.66952443,-5.2181296,0.10781286,4.57719349,0.0
0.016,0.464158883,803.71288522,-5.37249324,0.10641388,4.58853808,0.0
0.016,0.587801607,744.47143029,-5.51548952,0.10519499,4.59854449,0.0
0.016,0.744380301,688.77994426,-5.65958633,0.10410816,4.60756483,0.0
0.016,0.942668455,641.21969312,-5.79222551,0.1031102,4.61593099,0.0
0.016,1.19377664,595.72665874,-5.92771521,0.10220627,4.62357922,0.0
0.016,1.51177507,552.08529294,-6.06682657,0.10139115,4.63053415,0.0
0.016,1.91448198,520.36474991,-6.17622928,0.10062369,4.63713379,0.0
0.016,2.42446202,487.41877498,-6.29625457,0.09988275,4.64355327,0.0
0.016,3.07029063,454.19327052,-6.42495797,0.09919021,4.6495966,0.0
0.016,3.88815518,425.72344255,-6.54308934,0.09854246,4.65528741,0.0
0.016,4.92388263,398.59389749,-6.66290261,0.09792799,4.6607205,0.0
0.016,6.23550734,378.22228918,-6.75936827,0.09732757,4.66606248,0.0
0.016,7.89652287,357.01853273,-6.8649218,0.09673297,4.6713852,0.0
0.016,10.0,340.20324066,-6.95402056,0.09614831,4.67665093,0.0
0.017,0.001,2591.96877388,-2.3522256,0.33117077,3.62876203,0.0
0.017,0.00126638017,2572.79934084,-2.4290419,0.30767777,3.69267333,0.0
0.017,0.00160371874,2556.51575843,-2.50158113,0.28664015,3.7541917,0.0
0.017,0.00203091762,2531.23772139,-2.57971589,0.2672408,3.81506038,0.0
0.017,0.00257191381,2502.8903208,-2.65545816,0.25049921,3.87125247,0.0
0.017,0.00325702066,2478.04609709,-2.71969768,0.23733671,3.91813483,0.0
0.017,0.00412462638,2457.94514874,-2.76776469,0.22824071,3.95207823,0.0
0.017,0.00522334507,2444.03058864,-2.79903209,0.22268749,3.97347205,0.0
0.017,0.00661474064,2434.92614332,-2.81861833,0.21935472,3.98656949,0.0
