teff	logg	z	fsed	cld	MKO_J	NICMOS_F090M	WIRC_BRGAMMA	HAWK_J	IRAC_CH4	FOURSTAR_H	MKO_K_ATM	NICMOS_F165M	WFCAM_K	FOURSTAR_J1	WISE_W2	NICMOS_F095N	NICMOS_F170M	IRAC_CH3	NICMOS_F097N	FOURSTAR_J3	WIRC_CH4L	SDSS_Z	HAWK_CH4	NIRC2_LP	WFCAM_Y	WIRC_J	WIRCAM_H	PANSTARRS_Z	WIRC_H	WFCAM_H	NIRC2_H	NIRC2_FE2	FOURSTAR_K	WFCAM_BRG	NICMOS_F166N	WIRCAM_KS	HAWK_H2	VISTA_J	IRAC_CH2	HAWK_BRG	IRAC_CH1	NIRC2_K	WIRC_K	NICMOS_F160W	WFC3_F164N	WISE_W3	WFC3_F127M	UKIDSS_K	NICMOS_F113N	WIRCAM_KCONT	MKO_J_ATM	WFC3_F139M	WFCAM_Z	MKO_LP	WIRCAM_Y	FOURSTAR_J	MKO_H	2MASS_Ks	HAWK_NB2090	NICMOS_F110M	NICMOS_F140W	HAWK_H	WISE_W4	MKO_MP	NIRC2_J	NICMOS_F110W	SDSS_R	HAWK_Y	WFC3_F167N	NIRC2_HCONT	NICMOS_F190N	HAWK_KS	NIRC2_KCONT	WIRCAM_CH4_ON	UKIDSS_H	WIRC_PABETA	NICMOS_F145M	VISTA_H	PANSTARRS_R	NICMOS_F187N	WIRC_CH4S	WIRC_CO	VISTA_Z	FOURSTAR_J2	WFCAM_H2	VISTA_Y	SDSS_I	UKIDSS_Z	SDSS_G	PANSTARRS_I	2MASS_H	FOURSTAR_H_LONG	VISTA_KS	UKIDSS_J	MKO_H_ATM	2MASS_J	WIRC_FE2	WFCAM_J	HAWK_NB1060	FOURSTAR_KS	WIRCAM_J	BESSEL_I	WISE_W1	NIRC2_KS	MKO_K	PANSTARRS_Y	UKIDSS_Y	HAWK_NB1190	PANSTARRS_G	NIRC2_KP	MKO_KP	NICMOS_F164N	FOURSTAR_H_SHORT	2MASS_KS	PANSTARRS_W	NIRC2_M	SDSS_U	NICMOS_F108N	2MASS_K	WIRCAM_CH4_OFF
900.0	4.0	0.0	eq	a1-fe	-31.571399050929823	-28.830099850364057	-33.932157181683884	-31.619456721583965	-36.023569124283256	-32.87943697857676	-33.74809885082909	-33.064369464144356	-33.67861914187032	-30.3524465208911	-35.863674639441435	-29.315451488197283	-32.985446960345314	-35.46328644460028	-29.344622618620576	-31.599953595176604	-33.10859214322304	-28.875674147391027	-32.897672054480864	-35.458754782113914	-30.21543170874359	-31.43638262937187	-32.89915765429834	-28.623595413009237	-32.99563604169067	-32.91059074947865	-32.880599759220175	-33.205366779836154	-31.32251130119	-34.07020971104525	-33.1130644130484	-33.79806575409113	-34.260851068943964	-31.539071806683143	-35.90976170798906	-34.240001453340824	-34.69755669654541	-33.76845986329242	-32.826721627397546	-32.540767312991825	-33.21275481315841	-37.15901819271452	-31.80682131263188	-33.73903412353563	-30.193662395294997	-33.33794772666241	-31.548814740527472	-29.827069916568618	-28.767053669602713	-35.45315482958566	-30.097389731721968	-31.32251130119	-32.882941220603634	-33.80760490910365	-34.221999830404854	-30.438893832141495	-31.618035310909267	-32.87343181220538	-37.21636990474446	-35.63372430289598	-31.567210605139614	-30.29325275007148	-23.93227781199448	-30.045591560467773	-33.120837112426564	-33.01752083795132	-32.039025447434064	-33.78790066653372	-32.81924790261244	-33.13768057030525	-32.89749473378057	-31.8677798134022	-31.490120678367205	-32.91249011468103	-24.187420174557914	-31.987750585629193	-33.03855862442138	-32.82978262695748	-28.73188327270781	-30.665850274807816	-34.24566041495215	-30.05891843187404	-26.513968907832613	-28.780028456104713	-20.849059672760838	-26.561508688481766	-32.963556475569945	-33.05446123522119	-33.815492658487294	-31.58138059552791	-32.93021928735093	-31.149222435849456	-33.18919965503002	-31.595809779856566	-30.446573000226383	-31.32251130119	-31.60148778685378		-34.108912737435894	-33.82654407738419	-33.76369592739853	-29.390164838833925	-30.16829150202081	-31.09434811636046	-21.194604764241692	-33.68768887125495	-33.67041267672817	-33.223949787218984	-32.69323759658293	-33.80760490910365	-24.944304218242067	-35.62322811115541		-30.6018777885615	-33.80760490910365	-32.983178427120905
1000.0	4.0	0.0	eq	a100	-31.33135911717028	-28.56887496474736	-34.44883749958274	-31.382614491685384	-36.688708646181446	-32.95685455530148	-34.31907855824721	-33.09318545780183	-34.33662872457381	-30.00526218174963	-35.98058927768997	-29.146747166569618	-33.16536107077019	-36.246847333895815	-29.17823035989851	-31.44668952499442	-33.22205341042624	-28.57685543594444	-32.8549680613465	-35.846862526803925	-29.850236374760684	-31.147010377482477	-32.98772056343537	-28.281422335379144	-32.90087055132886	-33.014552528505526	-32.97786829702662	-33.15339742481137	-31.190197057677892	-34.46558967488254	-33.13701665638587	-34.262268855771865	-34.360996268199735	-31.330485210702328	-35.96296652923155	-34.47765211532443	-35.472362299116405	-34.31421876911489	-34.346305415924604	-32.724258591695495	-33.156821132562946	-37.41568010327617	-31.521236865299404	-34.31522110851612	-30.41138692977805	-34.435747131372324	-31.317978577500185	-31.21627923200458	-28.42446403794198	-35.843184392130276	-29.749091660437795	-31.190197057677892	-32.9764680072094	-34.284321320438046	-34.288018517188554	-30.28781831586838	-31.707510682952616	-32.95687430203834	-37.55082022517373	-35.57880957560287	-31.329609604577566	-30.165170212063508	-24.075303389790193	-29.6974453532645	-33.18332699928182	-32.91879905620033	-33.136944351277684	-34.2592720863366	-34.35478538545887	-33.2474616336267	-32.99300558599401	-31.629654612763154	-31.96279417460385	-33.016325273751136	-24.227808551442124	-33.15135565157627	-32.99203261140745	-34.15637669092466	-28.387238113256753	-30.603324001556214	-34.39690424310642	-29.708315880794306	-26.54740434398674	-28.437083908323242	-20.300257379926858	-26.609796626594342	-33.04806339909463	-33.22377039145772	-34.27294320413496	-31.343088047736614	-32.997680009592315	-31.121830698628354	-33.149754085872	-31.36192638878347	-30.053709431731832	-31.190197057677892	-31.362105905710443		-35.199861752822564	-34.274944175711354	-34.315567318789235	-29.162233500058143	-29.8057591945782	-30.928809452151157	-20.8052956968912	-34.1663571860285	-34.14157565478493	-33.163270851824834	-32.72620994368175	-34.284321320438046	-25.003355211125687	-35.55382696373286		-30.219216321001767	-34.284321320438046	-32.92175965693106
1000.0	4.0	0.5	eq	a100	-31.209997492174328	-28.43799061211908	-34.41327441316613	-31.26167299167179	-36.76619716037508	-32.857736590691445	-34.298240414850845	-32.995742198883804	-34.31990329452847	-29.876001666062916	-35.82430609230228	-29.01395856600631	-33.07581224767717	-36.24893175563266	-29.0460132980572	-31.329160984815196	-33.131615343808356	-28.445980122338522	-32.74647556977725	-35.90192887631059	-29.72040817745082	-31.023506662732604	-32.889484699074664	-28.15064169896074	-32.78901499807493	-32.91801511926556	-32.87974530085484	-33.0547686497626	-31.070900828382722	-34.41679120525889	-33.04480906479586	-34.22210307039638	-34.282748501429	-31.210038241131308	-35.804100923375785	-34.4114413640122	-35.66781112324478	-34.28570351076591	-34.39663168420874	-32.62708990083486	-33.057982918648314	-37.41602809706963	-31.400004303174086	-34.28991744094635	-30.289808712132597	-34.45516658395323	-31.19662561411519	-31.130196541594813	-28.29310262132802	-35.89976838989894	-29.61899160762091	-31.070900828382722	-32.87822959881404	-34.2484230411956	-34.2035342117005	-30.16271390082697	-31.60375148878903	-32.857964538504135	-37.55822209014588	-35.23950519185653	-31.208288126098477	-30.044721928295942	-24.034701730027002	-29.56714168749759	-33.09405140657655	-32.807345120283884	-33.07120386662929	-34.220513483020845	-34.4091025295623	-33.15803912127628	-32.89543591958735	-31.509044096592508	-31.86085965994646	-32.919546882397455	-24.167183177325278	-33.08371980209024	-32.88813649389491	-34.13375662166839	-28.255921324493304	-30.48032788787832	-34.323474825142824	-29.57808139029037	-26.47975915338693	-28.305672460591115	-20.189579060273594	-26.545402357652424	-32.950745192774505	-33.13461493760699	-34.23386468004835	-31.221881366659833	-32.89809451609857	-31.006419322854384	-33.052137082482396	-31.240983421176303	-29.924053487967672	-31.070900828382722	-31.240973394471816		-35.42355751728761	-34.23520768773139	-34.28775137090998	-29.030388131993973	-29.675778721718686	-30.80579353513854	-20.699698919770476	-34.12432470711916	-34.09744608896408	-33.06409697682767	-32.61787396077127	-34.2484230411956	-24.94260553603128	-35.20885101884305		-30.09018506978257	-34.2484230411956	-32.81412024177073
1100.0	4.0	0.0	eq	a100	-32.001914567421906	-29.470001668358954	-34.8899718672484	-32.0492143880174	-36.966358687812495	-33.488138953384635	-34.77994652124019	-33.62116810921208	-34.8016674711748	-30.788343223273525	-36.13065654653279	-30.017915700871967	-33.68717964387288	-36.5243973391572	-30.03104456687479	-32.109998347247796	-33.7421414032038	-29.477711368862312	-33.394673337231666	-36.19861830372364	-30.644102947880118	-31.83426230310973	-33.5168224749713	-29.216944760962306	-33.43982346993145	-33.543725619851934	-33.50734049932943	-33.68032609136507	-31.87029003086809	-34.895925090056735	-33.666625911901995	-34.706148795646904	-34.775014703313836	-32.00044919638568	-36.11637372252919	-34.89636741828004	-35.95796617810465	-34.76973158069512	-34.85608314784845	-33.26703310273935	-33.68464924773241	-37.56848221248407	-32.18120592938305	-34.773398420749274	-31.168233880535045	-34.919776067877855	-31.98898604236174	-31.93119881485083	-29.347495421626178	-36.196389504456725	-30.550191456595673	-31.87029003086809	-33.50625083471386	-34.730560000242356	-34.6987450716242	-31.043178078706475	-32.30525011013504	-33.48796327095169	-37.67973152395954	-35.62742114857891	-32.000171388435	-30.896871064568767	-25.318368600364167	-30.502838926793288	-33.71325798015745	-33.45680485030948	-33.69117484467866	-34.70439972911493	-34.86670594674462	-33.767247959683424	-33.522576065860854	-32.281071224040204	-32.564451072709694	-33.54457987495836	-25.45495768466067	-33.689225271466505	-33.52718576244087	-34.63853902226285	-29.313601674265843	-31.335816351879874	-34.81305559459113	-30.512925072699538	-27.61862867241174	-29.35895629896727	-21.808118343022777	-27.675461262527215	-33.57465287500891	-33.74105933677039	-34.7172473408573	-32.012788756048145	-33.525586979826876	-31.811534064132253	-33.67689705883706	-32.03018048071083	-30.835179735667275	-31.87029003086809	-32.030274071269496		-35.721264717779306	-34.71821317328863	-34.77175465992969	-30.01562256210851	-30.602893626924658	-31.631077231245918	-22.288739580400044	-34.61290151163958	-34.588199460840016	-33.691003273687976	-33.27124234752704	-34.730560000242356	-26.10715987219383	-35.59973886369804		-30.98826795521111	-34.730560000242356	-33.45975847572463
1100.0	4.0	0.5	eq	a100	-31.950422464743436	-29.411613914352976	-34.87704852526037	-31.997884006312198	-36.99711361163526	-33.44670551037968	-34.77031924130864	-33.580274026711976	-34.79247580047051	-30.732307094418694	-36.038460787366375	-29.956592202174377	-33.64876201872637	-36.50041073414039	-29.970550357329657	-32.059434961823435	-33.7041225597746	-29.41977068504183	-33.34946042981429	-36.229888373251214	-30.588180277223948	-31.781539958717314	-33.47567922931394	-29.158686315823243	-33.39297726451453	-33.50284193020097	-33.46618442855077	-33.63911515873948	-31.81907000543636	-34.878621723220675	-33.627637170489095	-34.68993819528799	-34.74692413579994	-31.949205562018914	-36.025406130903164	-34.87287310360215	-36.085091702801506	-34.75696358389929	-34.869405649193105	-33.22545917389283	-33.64330475365327	-37.56707252157598	-32.129972318016385	-34.76161738887824	-31.11412364742785	-34.924783347364965	-31.937437220538296	-31.885201475917736	-29.288997574804302	-36.22872719949775	-30.49396217725842	-31.81907000543636	-33.465049897923784	-34.716163260329665	-34.66771152141148	-30.988943316773824	-32.26012220590246	-33.446583589093365	-37.66479486272506	-35.43212620190947	-31.948709992871784	-30.84401948246012	-25.348120733760084	-30.446598984408993	-33.675328658928144	-33.41006462581355	-33.65230544490668	-34.688754393820325	-34.881793595473006	-33.72973232139244	-33.48149523077572	-32.229640613344145	-32.51935193999494	-33.50376085199362	-25.466030088458645	-33.65083834516553	-33.483569502180025	-34.61709483433701	-29.255015233432914	-31.282438446166523	-34.786954024317886	-30.45687652812417	-27.61855862794993	-29.30043870826312	-21.75237591710646	-27.679024050623585	-33.533668717928386	-33.70341381570589	-34.70169479194765	-31.96134626642213	-33.483964009906096	-31.760852495963896	-33.63605141603325	-31.978797415994194	-30.77825310929775	-31.81907000543636	-31.978855591805193		-35.85547812143578	-34.70255048200808	-34.75919926106383	-29.956583260109504	-30.546882783011455	-31.578635930938674	-22.2365170767575	-34.59553325831446	-34.56994110648762	-33.6495382595441	-33.22613611506864	-34.716163260329665	-26.114327817024204	-35.40259485404229		-30.93150995427436	-34.716163260329665	-33.41469148442331
1200.0	4.0	0.0	eq	a100	-32.618744696308724	-30.289674202447046	-35.27773550713779	-32.66231349785681	-37.17347868071914	-33.97411234142807	-35.17366112791357	-34.10456267386727	-35.19611413499801	-31.50281323084664	-36.311791332546754	-30.809255622399625	-34.16105296408841	-36.74366812367269	-30.806795225800965	-32.717129966610855	-34.21605957598576	-30.29761432819887	-33.89128298378995	-36.490838914102625	-31.367361176507877	-32.4657903387408	-34.000551389309265	-30.066922185833217	-33.93697518848951	-34.02657067238635	-33.99121944872471	-34.16493099278668	-32.493141410292	-35.28083180450084	-34.15040806502914	-35.09443415013558	-35.15745442370181	-32.61591000395165	-36.304610704700885	-35.27886804917064	-36.33835673229153	-35.16182872024088	-35.257284333265886	-33.76101855045003	-34.17005932317652	-37.69974881977533	-32.78931257093894	-35.166144807130564	-31.853639387043522	-35.31735732321548	-32.606086414903274	-32.550086259673044	-30.186146854317023	-36.489590645517126	-31.279764098784955	-32.493141410292	-33.99045965513415	-35.11930508032227	-35.07847742171194	-31.732126138169725	-32.854729479199754	-33.97362776386972	-37.778945815342254	-35.79155808443179	-32.616967332720655	-31.567890439687588	-26.424251945649676	-31.235871500166716	-34.196016637794564	-33.9532449071375	-34.16536626517732	-35.093220090024786	-35.268195707413376	-34.24069516796255	-34.00631126621118	-32.881439081195005	-33.10571323178948	-34.02685176644118	-26.54689933599766	-34.15429359826972	-34.01927643462059	-35.041106964252776	-30.15531753880517	-32.004191905936224	-35.195993178673525	-31.245066989211598	-28.590837901143892	-30.196547165927335	-23.121423425689017	-28.643340886935043	-34.05602742663254	-34.21141668477611	-35.10569160247418	-32.62876913035773	-34.009063581123435	-32.43864860167906	-34.16119661653417	-32.6446712236345	-31.549479892029282	-32.493141410292	-32.644859283423926		-36.116091513911634	-35.106125091699894	-35.16405831738696	-30.791091230003317	-31.32892559380309	-32.27470194390867	-23.582234391416662	-35.00419261037161	-34.980491004565	-34.17648099717865	-33.771275256603566	-35.11930508032227	-27.108387674435285	-35.765385605665955		-31.692125364266506	-35.11930508032227	-33.955128243556786
1200.0	4.0	0.5	eq	a100	-32.60091241468119	-30.26818748216205	-35.28032499758373	-32.64459592367636	-37.1818474364466	-33.96254625000149	-35.176087126911824	-34.09260428570306	-35.19799991365647	-31.483229251243415	-36.273377830935104	-30.783745205957334	-34.1505090446682	-36.728211221619155	-30.781923487543285	-32.7001519785064	-34.205564812450504	-30.276895103063097	-33.87774528108753	-36.49691654724021	-31.348597413179103	-32.446849727636945	-33.98911531450595	-30.04570069715717	-33.92209980723748	-34.015070027457725	-33.97981119365805	-34.15251208121982	-32.47582215536554	-35.28222517764837	-34.13876174981891	-35.09515732055386	-35.15510505440638	-32.59836759060023	-36.267114794320825	-35.2782786250601	-36.38680659906144	-35.163054733320884	-35.26597969390043	-33.74967430853712	-34.15754121155699	-37.69937644119978	-32.771566980858935	-35.16754814762475	-31.83452054481006	-35.324984381648356	-32.588191016271956	-32.537494161882286	-30.164882248134287	-36.49609518590594	-31.26074870105008	-32.47582215536554	-33.9790086916547	-35.12072293008642	-35.074814341898886	-31.713534918912604	-32.84107606568392	-33.962104061727416	-37.766884678009035	-35.701923655461854	-32.59918083328312	-31.549741572592236	-26.502345917184723	-31.217062448554653	-34.184760770949644	-33.93831835376843	-34.1541630435179	-35.09415539402386	-35.27764193456978	-34.23034561771217	-33.994818591133374	-32.86309190803521	-33.094262559435286	-34.01545837437786	-26.60778703147222	-34.14349497921517	-34.00589694786463	-35.033884814703676	-30.133863236539074	-31.985573022628138	-35.19448801067396	-31.226585547044152	-28.623697295199058	-30.175283083573365	-23.122519165681634	-28.679619841634924	-34.044487866020354	-34.20138134515758	-35.106762090439716	-32.61097808273046	-33.997531270533855	-32.42192227045629	-34.14891934129821	-32.62691458831024	-31.528128337224274	-32.47582215536554	-32.62706812038045		-36.16643356134844	-35.107232393417426	-35.165319009660706	-30.768973707542102	-31.31016028092518	-32.25639060116987	-23.584562461620724	-35.004339230413414	-34.98031785111462	-34.16392026448971	-33.758412144289125	-35.12072293008642	-27.151713584003836	-35.67465089719723		-31.670387207585982	-35.12072293008642	-33.941278648243525
1300.0	4.0	0.0	eq	a100	-33.17757658752977	-31.028036553343902	-35.62489844427838	-33.217722329885525	-37.338162610682275	-34.41405639420663	-35.521085189202395	-34.54277527193365	-35.54357697340922	-32.14569137643438	-36.508476178879256	-31.521341406753635	-34.58910040940089	-36.938128235321855	-31.505476211142383	-33.26586460025241	-34.64508458027082	-31.036512790516923	-34.34148656345935	-36.73296944465277	-32.017289250806705	-33.03712678205318	-34.43839799612193	-30.831967243955724	-34.388290030141576	-34.463280119370346	-34.429097396611716	-34.60534326407831	-33.056381435353096	-35.62782230206862	-34.589110809414045	-35.44041212509604	-35.50563416250014	-33.17317138441045	-36.50822888261533	-35.62653202365985	-36.61918977032452	-35.509212963062886	-35.601262814117305	-34.20702271364313	-34.611166901956494	-37.814903257539356	-33.340692590402284	-35.51343811579913	-32.47018522835992	-35.66375142465917	-33.16509456423209	-33.09433627791857	-30.940941477436688	-36.732095728812716	-31.935418374286346	-33.056381435353096	-34.42865760827411	-35.465135661473695	-35.42309418466184	-32.353086779950004	-33.35508995129666	-34.413235727751946	-37.87033534987421	-36.01133731026772	-33.175753709136174	-32.17663831585276	-27.402427103757002	-31.894353607418697	-34.63344301922258	-34.40410792047227	-34.58010892470851	-35.439447936200935	-35.611758947452955	-34.66932331608615	-34.44400544075635	-33.42615152154081	-33.590409790055595	-34.463151943354404	-27.51259514375615	-34.56324241432421	-34.46590362861861	-35.39709436139783	-30.912939573282475	-32.60729752207115	-35.54465741914929	-31.902557601068978	-29.465054161454333	-30.950355021956742	-24.282744781367803	-29.514172031701822	-34.49179464895574	-34.63663969271787	-35.451695172519166	-33.18680710674534	-34.44685929116779	-33.003810926271015	-34.60119373150837	-33.20128938598461	-32.19293677702966	-33.056381435353096	-33.20162884916744		-36.404414581955194	-35.45173609619843	-35.511489751409854	-31.488434689831056	-31.98126470593772	-32.856581176976775	-24.723620595502478	-35.35289461998857	-35.330364706410684	-34.61769343361415	-34.22368282517215	-35.465135661473695	-28.00790767605927	-35.987148634937384		-32.326905195763686	-35.465135661473695	-34.40463115359735
1300.0	4.0	0.5	eq	a100	-33.17017645568161	-31.020183965996935	-35.631533503979476	-33.21043881113603	-37.338662059952796	-34.412243580705905	-35.52691197634151	-34.539879787628486	-35.548567483391814	-32.1398328134666	-36.48826982989024	-31.50806682948344	-34.58784039515918	-36.932109320362436	-31.492516824691144	-33.25990416667605	-34.6430910129949	-31.029648707359176	-34.33838789545233	-36.72790988290137	-32.013205450867595	-33.02853718421895	-34.436704725945496	-30.824386848524146	-34.38362514847625	-34.46155566223283	-34.42750679344204	-34.6014530437061	-33.05016819628618	-35.634135465521325	-34.585529097098984	-35.446305734591135	-35.5106659064791	-33.16625090569647	-36.48694153653329	-35.63213018954703	-36.627718179550975	-35.514414988742956	-35.60687712627009	-34.20637722663216	-34.60722227111483	-37.81533035542839	-33.333194540205106	-35.51862998427511	-32.463465895416476	-35.6719572561619	-33.15764795529964	-33.09826060514239	-30.93344541576557	-36.72716847544854	-31.93108670543416	-33.05016819628618	-34.42701063582431	-35.47122677075376	-35.42791912798761	-32.34739226751281	-33.352563848096054	-34.41149151984124	-37.86533219164751	-35.98258941177455	-33.168417115239464	-32.1708096674952	-27.508671813689705	-31.890481447937752	-34.63000216887039	-34.39927241967762	-34.583580616785746	-35.44543618246219	-35.61771080662696	-34.66719865144074	-34.44228943685684	-33.41772888561488	-33.592787080074665	-34.461499304708944	-27.603475220247514	-34.56675890010014	-34.46210302737232	-35.395325470107075	-30.905179522666867	-32.600415999991526	-35.54985285335264	-31.899221857714114	-29.507222082047267	-30.94288255984882	-24.320337761305716	-29.55925431820522	-34.489909723145054	-34.63545802161725	-35.457757774596274	-33.179462754200074	-34.44535808646116	-32.99897245574384	-34.59735871697604	-33.19399401224809	-32.18417519478082	-33.05016819628618	-33.19426452608225		-36.41488686286095	-35.45787470002334	-35.516667162599916	-31.48015571821428	-31.977272385684962	-32.84890135757387	-24.76096237923003	-35.3587988933763	-35.33625081784016	-34.61373240913683	-34.22178519910396	-35.47122677075376	-28.06520700130322	-35.95803459752759		-32.31700669125774	-35.47122677075376	-34.400919452371554
1400.0	4.0	0.0	eq	a100	-33.67401364080929	-31.683858727072266	-35.93280624855976	-33.71115223044196	-37.47780327854955	-34.805251431550786	-35.827702764514385	-34.93230821848628	-35.850307052961206	-32.71381998883093	-36.70341052711558	-32.152724576640864	-34.969595247647376	-37.11412875211556	-32.12571023785723	-33.753343330370996	-35.02665531967501	-31.693063394439562	-34.741316201194	-36.93890386964573	-32.59162725844036	-33.54349601614251	-34.827741254943376	-31.511374908555332	-34.788690571332154	-34.85143409976013	-34.81846093495395	-34.99721675974278	-33.55675716021155	-35.93619005150196	-34.97939474769039	-35.74683069943822	-35.8154952451323	-33.668225081370295	-36.70833085311473	-35.93621470341637	-36.836961264630176	-35.81638501277797	-35.903413740935044	-34.60365881116297	-35.00360975104401	-37.916997909014036	-33.830848003791786	-35.82032637741952	-33.01683911921237	-35.968684978936494	-33.661713816890824	-33.57396082319318	-31.61066319424323	-36.93813459995064	-32.51522930185436	-33.55675716021155	-34.81829259343459	-35.77122251992494	-35.72921212281453	-32.903186900724585	-33.80329737969306	-34.804134104901635	-37.959065582150316	-36.24903472583152	-33.67215206264908	-32.71998951027117	-28.260869326990203	-32.47666723254018	-35.022593157244714	-34.80418145624205	-34.942928830612026	-35.74599476521975	-35.91325960056969	-35.05050384296854	-34.83312945111709	-33.91105779445301	-34.02098500257993	-34.85102684253914	-28.36032617442775	-34.92236445984959	-34.862771675518374	-35.71431398466394	-31.585552823689838	-33.142020597865	-35.85514283919626	-32.48390360470363	-30.238416647511514	-31.619065639524866	-25.30779727829669	-30.284515936273976	-34.87921797866355	-35.014831464356405	-35.75803859766561	-33.682563971948376	-34.83623686109603	-33.50541319458307	-34.99269156016458	-33.69578611704209	-32.76120193683835	-33.55675716021155	-33.696245743898345		-36.62841059701592	-35.75773679174765	-35.81866425852753	-32.10627739881046	-32.557849224613946	-33.37262750696309	-25.726718316028943	-35.661686307075804	-35.64023214835194	-35.01022016316202	-34.625585635297334	-35.77122251992494	-28.80397255703508	-36.2270732643639		-32.88783963320535	-35.77122251992494	-34.80385361988398
