mass	age	temperature	gravity	luminosity	Mv	Mr	Mi	Mj	Mh	Mk	Ml	Mm	metallicity	cloud	y	l_mix
1.2	0.49541	6125	4.376	0.24	4.12	3.78	3.5	3.13	2.9	2.88	2.9	2.95	0	nc	0.275	1.5
1.2	0.5271	6125	4.374	0.24	4.11	3.78	3.5	3.13	2.9	2.88	2.9	2.95	0	nc	0.275	1.5
1.2	0.59047	6126	4.372	0.24	4.11	3.77	3.49	3.12	2.9	2.87	2.89	2.94	0	nc	0.275	1.5
1.2	0.65385	6126	4.369	0.24	4.1	3.76	3.48	3.12	2.89	2.86	2.88	2.93	0	nc	0.275	1.5
1.2	0.71723	6128	4.367	0.25	4.09	3.76	3.47	3.11	2.88	2.86	2.88	2.93	0	nc	0.275	1.5
1.2	0.81229	6129	4.363	0.25	4.08	3.75	3.46	3.1	2.87	2.85	2.87	2.92	0	nc	0.275	1.5
1.2	0.90736	6131	4.359	0.25	4.07	3.73	3.45	3.09	2.86	2.84	2.86	2.91	0	nc	0.275	1.5
1.2	1.00242	6132	4.355	0.26	4.06	3.72	3.44	3.08	2.85	2.83	2.85	2.9	0	nc	0.275	1.5
1.2	1.12917	6135	4.35	0.27	4.04	3.71	3.43	3.06	2.84	2.81	2.83	2.88	0	nc	0.275	1.5
1.2	1.28761	6138	4.343	0.27	4.02	3.69	3.41	3.05	2.82	2.79	2.81	2.87	0	nc	0.275	1.5
1.2	1.41437	6140	4.337	0.28	4.01	3.67	3.39	3.03	2.81	2.78	2.8	2.85	0	nc	0.275	1.5
1.2	1.60449	6145	4.329	0.29	3.98	3.65	3.37	3.01	2.78	2.76	2.78	2.83	0	nc	0.275	1.5
1.2	1.79462	6148	4.319	0.3	3.96	3.62	3.35	2.98	2.76	2.73	2.75	2.81	0	nc	0.275	1.5
1.2	2.01644	6152	4.309	0.31	3.93	3.59	3.32	2.96	2.73	2.71	2.73	2.78	0	nc	0.275	1.5
1.2	2.26994	6156	4.296	0.33	3.89	3.56	3.28	2.92	2.7	2.67	2.69	2.74	0	nc	0.275	1.5
1.2	2.52345	6157	4.282	0.34	3.86	3.52	3.25	2.89	2.66	2.64	2.66	2.71	0	nc	0.275	1.5
1.2	2.84033	6157	4.263	0.36	3.81	3.48	3.2	2.84	2.62	2.59	2.61	2.66	0	nc	0.275	1.5
1.2	3.1889	6145	4.241	0.38	3.76	3.43	3.15	2.79	2.56	2.54	2.56	2.61	0	nc	0.275	1.5
1.2	3.55552	6121	4.214	0.4	3.72	3.38	3.1	2.73	2.5	2.48	2.5	2.55	0	nc	0.275	1.5
1.2	3.99349	6048	4.179	0.41	3.69	3.34	3.05	2.67	2.43	2.41	2.42	2.48	0	nc	0.275	1.5
1.2	4.47316	5924	4.134	0.42	3.68	3.32	3.01	2.61	2.35	2.32	2.34	2.4	0	nc	0.275	1.5
