SOURCE_KEY	NAME	DESIGNATION	RA	DEC	OPT_TYPE	OPTICAL_REFERENCE	NIR_TYPE	NIR_REFERENCE	LIT_SPT	GRAVITY_CLASS	LUMINOSITY_CLASS	METALLICITY_CLASS	NON_VLM	JMAG	JMAG_ERROR	HMAG	HMAG_ERROR	KMAG	KMAG_ERROR	DISCOVERY_REFERENCE	NOTE	CLUSTER	CLUSTER_REF	LIBRARY	BINARY	SBINARY	COMPANION	COMPANION_NAME
11546	2MASSW J2140293+162518AB	J2140293+162518	325.12208	16.421667	M8.5	2000AJ....120.1085G	M8	DUP12	M8.5					12.94	0.033	12.266	0.04	11.826	0.031	2000AJ....120.1085G	M8+M9.5			binary				
11547	2MASS J21403907+3655563	J21403907+3655563	325.16278	36.932308			M8 pec	2010ApJS..190..100K	M8 pec					15.61	0.068	15.071	0.077	14.675	0.107	2010ApJS..190..100K								
11548	SDSS J214046.55+011259.7	J21404654+0112594	325.19391	1.2165	L3	2002AJ....123.3409H			L3					15.891	0.084	15.308	0.09	14.417	0.077	2002AJ....123.3409H	young?							
11549	LSPM J2142+2252	J21420390+2252290	325.51627	22.874722			WD	2010ApJS..190..100K	WD				WD	15.976	0.1	15.742	0.153	15.538						wd				
11550	2MASS J21420580-3101162	J21420580-3101162	325.5242	-31.021166	L3	2006PASP..118..659L			L3					15.844	0.067	14.767	0.054	13.965	0.05	2006PASP..118..659L								
11551	2142-3101 Background Source	J21420580-3101162	325.5242	-31.021166										15.844	0.067	14.767	0.054	13.965	0.05									
11552	2MASS J2142398+312349	J2142398+312349	325.66583	31.396944			M5	BUR-NP	M5					15.796	0.081	15.373	0.136	15.525	0.224	BUR-NP								
11553	HN Peg B	J21442847+1446077	326.11862	14.768806			T2.5	2007ApJ...654..570L	T2.5					15.86	0.03	15.4	0.03	15.12	0.03	2007ApJ...654..570L	"companion to HN Peg, separation=43.2+/-0.4 at 254.4+/-0.6 deg (Luhman et al. 2006)"			companion				
11554	SDSS J214527.82-073434.2	J21452782-0734342	326.36594	-7.5761666	M9	2008AJ....135..785W			M9					15.588	0.066	14.918	0.083	14.305	0.08	2008AJ....135..785W								
11555	2MASS J21472764+0101040	J21472764+0101040	326.86514	1.0177778	M9				M9					14.566	0.035	13.931	0.048	13.468	0.041									
11556	2MASS J21481628+4003593	J21481633+4003594	327.06802	40.066498	L6	2008ApJ...686..528L	L6.5pec	2008ApJ...686..528L	L6					14.147	0.029	12.783	0.03	11.765	0.023	2008ApJ...686..528L								
11557	2MASS J21483083+0020540	J21483083+0020540	327.12845	0.34833333	M9				M9					15.456	0.041	14.739	0.067	14.309	0.074									
11558	SDSS J214956.55+060334	J21495655+060334	327.48566	6.0594444	M9	2008AJ....135..785W			M9					13.339	0.026	12.628	0.026	12.168	0.027	2008AJ....135..785W								
11559	2MASS J21512543-2441000	J21512543-2441000	327.85599	-24.683332	L3	2007AJ....133..439C	L4p	BANYAN7	L3					15.752	0.08	14.571	0.063	13.649	0.051	2006PASP..118..659L								
11560	SDSS J215125.90-000200.7	J21512590-0002007	327.85791	-0.03352778	L1	2010AJ....139.1808S			L1					15.75	0.073	15.089	0.093	14.856	0.119	2010AJ....139.1808S								
11561	LEHPM 2-314	J21512889-3349439	327.87036	-33.828861			esdM8	BUR-NP	esdM8			esd		16.445	0.099	16.274	0.161	15.828	0.223	2004A&A...421..763P				subdwarf				
11562	2MASS J21513839-4853542	J21513839-4853542	327.90997	-48.898392			T4	2006ApJ...637.1067B	T4					15.73	0.074	15.168	0.096	15.431	0.184	2005AJ....130.2347E								
11563	2MASS J21513979+3402444	J21513979+3402444	327.9158	34.045666			L7 pec	2010ApJS..190..100K	L7 pec					16.704	0.149	15.796	0.167	14.983	0.113	2010ApJS..190..100K				blue				
11564	2MASS J21522609+0937575	J21522609+0937575	328.10873	9.6326389	L6:	2008AJ....136.1290R			L6:					15.19	0.032	14.08	0.036	13.343	0.034	2008AJ....136.1290R	binary: sep=0.25 at 105.5 deg (Reid et al. 2006)			binary				
11565	SDSS J215339.77+295005	J21533977+295005	328.41571	29.834723	M9	2008AJ....135..785W			M9					13.937	0.026	13.274	0.033	12.763	0.033	2008AJ....135..785W								
11566	2MASS J21542494-1023022	J21542494-1023022	328.60391	-10.383945			T4.5	2007AJ....134.1162L	T4.5					16.425	0.116	16.454	0.276	17.045		2007AJ....134.1162L								
11567	2MASS J21543318+5942187	J21543318+5942187	328.63824	59.705196			T5	2007AJ....134.1162L	T5					15.661	0.07	15.765	0.168	15.338		2007AJ....134.1162L								
11568	2MASS J2154345-105530	J2154345-105530	328.64374	-10.925	L6:		L4 beta	BANYAN7	L6:	IG				16.44	0.121	15.069	0.082	14.199	0.069	CRU-NP				young				
11569	LHS 515	J21554787-1121421	328.94946	-11.361695	esdM5	2005PASP..117..676R			esdM5			esd		13.639	0.024	13.186	0.032	12.912	0.032					subdwarf				
11570	2MASS J21555848+2345307	J21555848+2345307	328.99365	23.758528			L2	2010ApJS..190..100K	L2					15.833	0.067	15.05	0.082	14.268	0.069	2010ApJS..190..100K								
11571	SV P 2312	J21570181-1406481	329.25757	-14.113361	M7 III				M7 III		III			1.912	0.266	0.977	0.276	0.624	0.326					giant				
11572	2MASS J21580457-1550098	J21580457-1550098	329.51901	-15.836055	L4:	2008ApJ...689.1295K			L4:					15.04	0.04	13.867	0.033	13.185	0.036	2008ApJ...689.1295K								
11574	DENIS-P J220002.05-303832.9B	J22000201-3038327	330.00839	-30.642416	L0	2008AJ....136.1290R	L0	2006AJ....131.1007B	L0					14.36	0.1	13.57	0.1	13.09	0.1	2004A&A...416L..17K	"companion to L0 dwarf DENIS-P J220002.05-303832.9A, sep=1.094+/-0.003+/-0.60 at 176.7+/-0.3+/-2.0 deg on 2004 Sep 7 (Burgasser & McElwain 2006).  Photometry is based on unresolved 2MASS PSC and observed magnitude differences."			companion				
11573	DENIS-P J220002.05-303832.9A	J22000201-3038327	330.00839	-30.642416	L0	2008AJ....136.1290R	M9	2006AJ....131.1007B	L0					14.05	0.1	13.28	0.1	12.83	0.1	2004A&A...416L..17K	"companion to M9 dwarf DENIS-P J220002.05-303832.9B, sep=1.094+/-0.003+/-0.60 at 176.7+/-0.3+/-2.0 deg on 2004 Sep 7 (Burgasser & McElwain 2006).  Photometry is based on unresolved 2MASS PSC and observed magnitude differences."			companion				
11575	2MASS J2201236+213135	J2201236+213135	330.34833	21.526388			M5	BUR-NP	M5					15.695	0.076	15.411	0.123	14.751		BUR-NP								
11576	2MASS J22021302-0228558	J22021302-0228558	330.55423	-2.4821668			M8.5	2010ApJS..190..100K	M8.5					15.332	0.047	14.575	0.061	14.122	0.054	2010ApJS..190..100K								
11577	2MASS J22044198-0036510	J22044198-0036510	331.17493	-0.61416668	M9				M9					15.726	0.062	14.884	0.063	14.49	0.073									
11578	2MASSW J2206450-421721	J22064498-4217208	331.68744	-42.289112	L2	2000AJ....120..447K			L2					15.555	0.066	14.447	0.061	13.609	0.055	2000AJ....120..447K				young				
11579	2MASSW J2208136+292121	J22081363+2921215	332.05679	29.355972	L3gamma	2009AJ....137.3345C	L3.5 gamma	BANYAN7	L3gamma	LG				15.797	0.085	14.793	0.071	14.148	0.073	2000AJ....120..447K				young				
11580	2MASS J22092183-2711329	J22092183-2711329	332.34094	-27.192471			T2.5	MAR13A	T2.5					15.786		15.138		15.097		MAR13A								
11581	GRH 2208-2007	J2210499-195224	332.70789	-19.873333	M7.5				M7.5					14	0.033	13.498	0.033	13.151	0.038									
11582	LHS 3768	J22110521-1940059	332.7717	-19.668304	usdM3	1995AJ....109..797K			usdM3			usd		14.453	0.029	13.936	0.047	13.862	0.062					subdwarf				
11583	2MASS J22114470+6856262	J22114470+6856262	332.93625	68.940613			L2	2010ApJS..190..100K	L2					15.668	0.081	14.761	0.081	14.023	0.069	2010ApJS..190..100K								
11584	2MASS J22120345+1641093	J22120345+1641093	333.01437	16.685915	M5 V				M5 V					11.431	0.025	10.831	0.025	10.556	0.02									
11585	2MASS J22120703+3430351	J22120703+3430351	333.0293	34.50975	L5:	2008AJ....136.1290R	L6	2010ApJS..190..100K	L5:					16.316	0.097	15.182	0.067	14.37	0.069	2008AJ....136.1290R								
11586	2MASS J22134491-2136079	J22134491-21360789	333.43713	-21.602167	L0gamma	2009AJ....137.3345C	L0 vlg	2010ApJ...715..561A	L0gamma	LG				15.376	0.035	14.404	0.056	13.756	0.039	2007AJ....133..439C	low gravity object (Cruz et al. 2009)			young				
11587	WISE J221354.68+091139.4	J22135468+0911394	333.47784	9.1942778			T7	2011ApJS..197...19K	T7					17.044	0.219	16.046		16.092		2011ApJS..197...19K								
11588	2220+1214 (background)	J22195971+1214507	334.99881	12.247416																								
11589	2220+1214 (background)	J22200057+1214417	335.00238	12.244917																								
11590	LEHPM 1-4592	J22211039-1958053	335.2933	-19.96814			sdM9.5	BUR-NP	sdM9.5			sd		14.193	0.031	13.742	0.035	13.484	0.043	2004A&A...421..763P				subdwarf				
11591	SDSS J2221531+1158219	J22215313+1158222	335.47141	11.972833	M8	BUD			M8					13.402	0.025	12.755	0.026	12.361	0.028	SCH-NP	companion to an M0 in 2008AJ....135..785W?							
11592	WISE J222219.93+302601.4	J22221993+3026014	335.58307	30.433722			L9	2013PASP..125..809T	L9					16.55	0.11	15.6	0.1	15.18	0.14	2013PASP..125..809T								
11593	2MASS J22225588-4446197	J22225588-4446197	335.73282	-44.772141			M8	2010ApJS..190..100K	M8					14.545	0.033	13.913	0.041	13.43	0.042	2010ApJS..190..100K								
11594	SN2009ip	J22230843-2857082	335.78513	-28.952278	SN Type IIn				SN Type IIn				SN															
11595	WISE J222409.64-185242.1	J22240964-185242.1	336.04016	-18.878334			M8	2014ApJ...787..126L	M8					14.54	0.04	13.91	0.04	13.52	0.04	2014ApJ...781....4L								
11596	2MASSW J2224438-015852	J22244381-0158521	336.18253	-1.9811389	L4.5	2000AJ....120..447K	L3.5	2004AJ....127.3553K	L4.5					14.073	0.027	12.818	0.026	12.022	0.023	2000AJ....120..447K								
11597	LHS 3806	J22255673-0526000	336.48636	-5.4333334	M:				M:					13.926	0.031	13.406	0.03	13.193	0.033									
11598	WISE J222623.05+044004.0	J22262305+0440040	336.59604	4.6677775			T8.5	2011ApJS..197...19K	T8.5					17.02	0.08	17.3				2011ApJS..197...19K								
11599	2MASS J22270083-1231482	J22270083-1231482	336.75348	-12.530055			M5.5	2004AJ....127.2856B	M5.5					15.68	0.06	15.19	0.08	15.32	0.17	2004AJ....127.2856B								
11600	NLTT 53908	J22274034+1753215	336.91809	17.889305			WD	2010ApJS..190..100K	WD				WD	15.853	0.076	15.567	0.117	15.466	0.189					wd				
11601	2228+5746	J2228+5746	337	57.766666			galaxy		galaxy				GAL															
11602	2MASS J22282889-4310262	J22282889-4310262	337.12036	-43.173946			T6	2006ApJ...637.1067B	T6					15.662	0.073	15.363	0.117	15.296	0.206	2003AJ....126.2487B								
11603	LHS 523	J22285440-1325178	337.22668	-13.421612	M6.5				M6.5					10.768	0.023	10.217	0.025	9.843	0.021									
11604	ULAS J222958.30+010217.2	J22295830+0102172	337.49292	1.0381111			T2.5	2006AJ....131.2722C	T2.5					17.88	0.02	17.58	0.02			2006AJ....131.2722C								
11605	SDSS J22304238+0111501	J22304238+0111501	337.67657	1.19725	M8.5::	2010MNRAS.404.1817Z			M8.5::					15.654	0.058	14.956	0.078	14.417	0.071	2010MNRAS.404.1817Z								
11606	LEHPM 1-4807	J22314276-3451471	337.92816	-34.863083			sdM7.5	BUR-NP	sdM7.5			sd		15.501	0.06	15.093	0.101	14.723	0.108	2004A&A...421..763P				subdwarf				
11607	2MASS J22341394+2359559	J22341394+2359559	338.55811	23.998861	M9.5 V				M9.5 V					13.145	0.022	12.354	0.023	11.837	0.019									
11608	2MASPJ2234330+291850	J2234331+291849	338.63794	29.31361	M8:				M8:					14.041	0.024	13.359	0.024	12.961	0.028									
11609	2MASS J22355013+1227370	J22355013+1227370	338.95889	12.460278	M9				M9					15.205	0.046	14.499	0.049	14.038	0.068									
11610	WISE J223617.59+510551.9	J22361759+5105519	339.0733	51.097748			T5.5	2013ApJS..205....6M	T5.5					14.58	0.04	14.49	0.05	14.45	0.09	2013ApJS..205....6M	Best (13) reports possible spectral variable							
11611	WISE J223729.52-061434.4	J22372952-0614344	339.37299	-6.2428885			T5	2011ApJS..197...19K	T5					17.182	0.191	16.009		17.054		2011ApJS..197...19K								
11612	G 216-7B	J2237325+392239	339.38541	39.377499	M9.5	2001AJ....121.3235K			M9.5					13.343	0.022	12.691	0.021	12.178	0.019	2001AJ....121.3235K				companion				
11613	2MASSI J2238074+435317	J22380742+4353179	339.53091	43.888306	L1.5	2003AJ....126.2421C			L1.5					13.84	0.027	13.046	0.026	12.52	0.027	2003AJ....126.2421C								
11614	Gliese 866AB	J22383372-1517573	339.6405	-15.299251	M5 V				M5 V					6.553	0.019	5.954	0.031	5.537	0.02					mstd				
11615	WISE J223937.55+161716.1	J22393755+1617161	339.90646	16.287806			T3	2011ApJS..197...19K	T3					16.079	0.077	15.416	0.091	14.89		2011ApJS..197...19K								
11616	2MASS J2240094+384830	J2240094+384830	340.03915	38.808334	galaxy?	2007AJ....133.2825R	galaxy?		galaxy?				GAL	14.762	0.032	13.54	0.028	12.796	0.026	2007AJ....133.2825R								
11617	2MASS J2241554+164752	J2241554+164752	340.4808	16.797777			M4	BUR-NP	M4					15.952	0.086	15.713	0.18	15.505	0.211	BUR-NP								
11618	2MASS J22425317+2542573	J22425317+2542573	340.72153	25.715918	L3	2007AJ....133..439C	L	2003AJ....125.3302G	L3					14.812	0.039	13.744	0.028	13.048	0.034	2003AJ....125.3302G								
11619	2MASS J2243323-152526	J2243323-152526	340.88458	-15.423889	galaxy?	2007AJ....133.2825R	galaxy?		galaxy?				GAL	16.004	0.08	14.945	0.076	14.192	0.063	2007AJ....133.2825R								
11620	SDSS J22434553-08215302	J22434553-08215302	340.93973	-8.3647223	M8	2008AJ....135..785W			M8					15.43	0.05	14.83	0.06	14.29	0.06	2008AJ....135..785W								
11621	LEHPM 1-5067	J22435582-3528200	340.98257	-35.472221			esdM4:	BUR-NP	esdM4:			esd		15.863	0.083	15.425	0.109	15.449	0.202	2004A&A...421..763P				subdwarf				
11622	2MASSW J2244316+204343	J22443167+2043433	341.13196	20.728695	L6.5	2008ApJ...689.1295K	L7 beta	BANYAN7	L6.5	IG				16.476	0.14	14.999	0.066	14.022	0.073	2002AJ....124.1170D				young				
11623	2MASS J22453832-0722060	J22453832-0722060	341.40967	-7.3683333			M7pec	2004AJ....127.2856B	M7pec					16.11	0.09	15.56	0.11	15.38	0.17	2004AJ....127.2856B								
11624	SDSS J224605.41+141640.6BC	J22460536+1416417	341.52234	14.27825	M3e				M3e					13.255	0.031	12.822	0.039	12.604	0.041					companion binary				
11625	SDSS J224605.41+141640.6A	J22460536+1416417	341.52234	14.27825	M3e	WES04A			M3e					13.255	0.031	12.822	0.039	12.604	0.041	WES04A								
11626	2MASS J22465014-0643357	J22465014-0643357	341.70892	-6.7265835			M5	2004AJ....127.2856B	M5					15.5	0.06	14.97	0.09	14.68	0.1	2004AJ....127.2856B								
11627	2MASS J22490917+3205489	J22490917+3205489	342.28821	32.096916	L5	2007AJ....133..439C			L5					15.482	0.06	14.353	0.051	13.588	0.046	2007AJ....133..439C								
11628	SDSSp J224953.45+004404.2AB	J22495345+0044046	342.47272	0.73461115	L3	2002AJ....123.3409H	L3 beta	2010ApJ...715..561A	L3	IG				16.587	0.125	15.421	0.109	14.358	0.071	2002ApJ...564..466G				young binary				
11629	SDSS J225003.72+143046.7	J22500372+1430467	342.5155	14.512972	M9	2008AJ....135..785W			M9					14.944	0.037	14.19	0.045	13.729	0.048	2008AJ....135..785W								
11630	DENIS-P J225210.73-173013.4	J22521073-1730134	343.04471	-17.503723			L7.5	2004A&A...416L..17K	L7.5					14.313	0.029	13.36	0.03	12.901	0.024	2004A&A...416L..17K	binary: sep=0.14 at -18.5 deg (Reid et al. 2006)			binary				
11631	HD 216405C	J22530539-3751335	343.27246	-37.859303										15.93	0.078	15.352	0.088	14.698	0.088	2006MNRAS.368.1281P				companion				
11632	2MASSI J2254188+312349	J22541892+3123498	343.57883	31.397167			T4	2006ApJ...637.1067B	T4					15.262	0.047	15.018	0.081	14.902	0.147	2002ApJ...564..421B				tstd				
11633	2MASSI J2254519-284025	J22545194-2840253	343.7164	-28.673695	L0.5	2003AJ....126.2421C	L0.5	2004A&A...416L..17K	L0.5					14.134	0.021	13.432	0.023	12.955	0.021	2003AJ....126.2421C								
11634	SDSSp J225529.09-003433.4	J22552907-0034336	343.87112	-0.57599998	L0:	2002AJ....123..458S			L0:					15.65	0.056	14.756	0.058	14.437	0.075	2002AJ....123..458S								
11635	WISE J225540.75-311842.0	J22554075-3118420	343.9198	-31.311666			T8	2011ApJS..197...19K	T8					17.34	0.03	17.7	0.11			2011ApJS..197...19K								
11636	ULAS J22585405+0113512	J22585405+0113512	344.72522	1.230889	M9	2010MNRAS.404.1817Z			M9					13.914	0.029	13.351	0.03	12.905	0.024	2010MNRAS.404.1817Z								
11637	SDSS J225913.88-005158.2	J22591388-0051581	344.80783	-0.86613894	L2	2002AJ....123.3409H			L2					16.357	0.098	15.315	0.088	14.651	0.088	2002AJ....123.3409H								
11638	ULAS J22592815-0000516A	J22592815-0000516	344.86731	-0.014333333		2010MNRAS.404.1817Z								14.557	0.038	13.95	0.034	13.63	0.049	2010MNRAS.404.1817Z	Appears to be a misidenticiation in Zhang et al. (2010)							
11639	ULAS J22592815-0000516B	J22592815-0000516	344.86731	-0.014333333		2010MNRAS.404.1817Z								14.557	0.038	13.95	0.034	13.63	0.049	2010MNRAS.404.1817Z	Appears to be a misidenticiation in Zhang et al. (2010)							
11640	2MASS J2300152+371720	J2300152+371720	345.06335	37.288887			sdM7	BUR-NP	sdM7			sd		15.655	0.073	15.45	0.107	14.746		BUR-NP				subdwarf				
11641	WISE J230133.32+021635.0	J23013332+0216350	345.38885	2.2763889			T6.5	2013ApJS..205....6M	T6.5					16.71	0.15	16.09		17.18		2013ApJS..205....6M								
11642	2MASS J2306292-050227	J2306292-050227	346.62167	-5.0408335	M8	2000AJ....120.1085G			M8					11.354	0.022	10.718	0.021	10.296	0.023	2000AJ....120.1085G								
11643	SDSS J230809.9-313122	J2308099-313122	347.04126	-31.522778	M7	2008AJ....135..785W			M7					13.624	0.024	12.965	0.029	12.58	0.027	2008AJ....135..785W								
11644	DENIS J2308113-272200	J2308113-272200	347.04709	-27.366667	L1.5	2010A&A...517A..53M			L1.5					14.662	0.034	13.833	0.037	13.332	0.037	2010A&A...517A..53M								
11645	2MASS J23092857+3246175	J23092857+3246175	347.36905	32.771526			M8	2010ApJS..190..100K	M8					15.515	0.047	14.841	0.062	14.228	0.062	2010ApJS..190..100K								
11646	SSSPM J2310-1759	J23101846-1759090	347.5769	-17.985834	L0:	2007AJ....133..439C	L1	2005A&A...440.1061L	L0:					14.376	0.032	13.578	0.032	12.969	0.026	LOD02A								
11647	NLTT 56194	J23134727+2117294	348.44696	21.2915	M7.5	2009ApJ...699..649S			M7.5					11.421	0.02	10.761	0.022	10.443	0.017	2000AJ....120.1085G	"X-ray source listed as CV in SIMBAD, probably Hyades"	Hyades		young hyades				
11648	2MASS J23153135+0617146	J23153135+0617146	348.88065	6.2873888	L2::				L2::					15.861	0.083	14.757	0.07	14.065	0.064	CRU-NP				young				
11649	SDSS J231725.15-005433.6	J23172515-0054336	349.3548	-0.90933329	M9	2008AJ....135..785W			M9					15.678	0.064	15.141	0.088	14.742	0.105	2008AJ....135..785W								
11650	2MASS J23174712-4838501	J23174712-4838501	349.44632	-48.647251	L4 pec	2010ApJS..190..100K	L5 gamma	BANYAN7	L4 pec	LG				15.15	0.038	13.925	0.021	13.181	0.029	2010ApJS..190..100K				young				
11651	2318+0029	J2318+0029	349.5	0.48333332			WD?		WD?				WD											wd				
11652	2318+0102	J2318+0102	349.5	1.0333333			M		M																			
11653	2MASS J23185497-1301106	J23185497-1301106	349.72903	-13.01961			T5	2013AJ....146..161M	T5					15.553	0.062	15.237	0.104	15.024	0.131	2013AJ....146..161M								
11654	WISE J231939.14-184404.4	J23193914-1844044	349.91309	-18.734556			T7.5	2011ApJS..197...19K	T7.5					17.433	0.229	17.225		16.009		2011ApJS..197...19K								
11655	LHS 3933	J23200703+1150071	350.0293	11.835305	M6.5	2005PASP..117..676R			M6.5					12.482	0.024	11.815	0.024	11.444	0.025	MNT83A								
11656	2MASS J2320292+412341	J2320292+412341	350.1217	41.394726	L1				L1					14.585	0.039	13.764	0.038	13.192	0.041	CRU13A								
11657	2MASS J23211254-1326282	J23211254-1326282	350.30225	-13.441167			L1	2007MNRAS.374..445K	L1					14.5	0.032	13.58	0.026	13.136	0.033	2007MNRAS.374..445K								
11658	SDSS J232136.11-002819.1	J23213611-0028191	350.40045	-0.47197223	M9	2008AJ....135..785W			M9					15.476	0.056	14.98	0.079	14.438	0.08	2008AJ....135..785W								
11659	WISE J232219.45-140726.2	J23221945-140726.2	350.58105	-14.123889			L1 pec (blue)	2014ApJ...787..126L	L1 pec (blue)					15.99	0.07	15.99	0.07	15.99	0.07	2014ApJ...787..126L				blue				
11660	SDSS J232246.84-313323	J23224684-313323	350.69519	-31.556389	L0:	2008AJ....135..785W			L0:					13.577	0.027	12.789	0.023	12.324	0.024	2008AJ....135..785W								
11661	2MASS J2322587+430146	J2322587+430146	350.7446	43.029446			M5	BUR-NP	M5					15.844	0.094	15.566	0.141	14.844	0.116	BUR-NP								
11662	SDSS J232313.4-024435	J2323134-024435	350.80585	-2.7430556	M8.5	2008AJ....135..785W			M8.5					13.58	0.026	12.925	0.031	12.481	0.027	2008AJ....135..785W								
11663	2MASS J2325168-043101	J2325168-043101	351.32001	-4.5169444			sdM7	BUR-NP	sdM7			sd		15.915	0.079	15.265	0.104	15.288	0.175	BUR-NP				subdwarf				
11664	2MASS J23254530+4251488	J23254530+4251488	351.43872	42.863556	L8	2007AJ....133..439C			L8					15.493	0.05	14.452	0.045	13.764	0.046	2007AJ....133..439C								
11665	2MASS J2325560-025950	J2325560-025950	351.48334	-2.9972222	L3:				L3:					15.961	0.078	14.935	0.07	14.115	0.057	2008AJ....136.1290R				young				
11666	2MASS J23270985+2341364	J23270985+2341364	351.79108	23.693443			M7.5e	2004AJ....127.2856B	M7.5e					15.99	0.1	15.75	0.17	15.4	0.2	2004AJ....127.2856B								
11667	WISE J232728.74-273056.6	J23272874-2730566	351.86978	-27.515722			L9	2011ApJS..197...19K	L9					16.681	0.145	15.481	0.103	14.756	0.096	2011ApJS..197...19K								
11668	SDSS J232804.58-103845.7	J23280459-1038452	352.0191	-10.645888			L3.5	2006AJ....131.2722C	L3.5					17.005	0.171	15.841	0.139	15.083	0.126	2006AJ....131.2722C								
11669	2MASS J23294790-1607550	J23294790-1607551	352.44958	-16.131973	M9.5	2010ApJS..190..100K	M9	2010ApJS..190..100K	M9.5					13.395	0.03	12.71	0.024	12.266	0.028	2010ApJS..190..100K								
