DATA_KEY	SOURCE_KEY	DATA_FILE	OBSERVATION_DATE	OBSERVATION_TIME	JULIAN_DATE	PROGRAM_NUMBER	PROGRAM_PI	OBSERVER	RESOLUTION	AIRMASS	REDUCTION_SPEXTOOL_VERSION	REDUCTION_PERSON	REDUCTION_DATE	QUALITY_FLAG	MEDIAN_SNR	SPEX_TYPE	PUBLISHED	DATA_REFERENCE	NOTE	DATA_KEY	NICMOS_F160W	NICMOS_F160W_UNC	WIRC_CH4S	WIRC_CH4S_UNC	NICMOS_F165M	NICMOS_F165M_UNC	WIRC_BrGamma	WIRC_BrGamma_UNC	NICMOS_F187N	NICMOS_F187N_UNC	NIRC2_Kp	NIRC2_Kp_UNC	NIRC2_Ks	NIRC2_Ks_UNC	NICMOS_F140W	NICMOS_F140W_UNC	NICMOS_F145M	NICMOS_F145M_UNC	NIRC2_J	NIRC2_J_UNC	NICMOS_F190N	NICMOS_F190N_UNC	NIRC2_H	NIRC2_H_UNC	NICMOS_F108N	NICMOS_F108N_UNC	NICMOS_F166N	NICMOS_F166N_UNC	2MASS_H	2MASS_H_UNC	2MASS_J	2MASS_J_UNC	NICMOS_F110M	NICMOS_F110M_UNC	NICMOS_F090M	NICMOS_F090M_UNC	WIRC_Fe2	WIRC_Fe2_UNC	MKO_Kp	MKO_Kp_UNC	MKO_Ks	MKO_Ks_UNC	WIRC_CH4L	WIRC_CH4L_UNC	NICMOS_F170M	NICMOS_F170M_UNC	WIRC_CO	WIRC_CO_UNC	NICMOS_F095N	NICMOS_F095N_UNC	NICMOS_F113N	NICMOS_F113N_UNC	NICMOS_F097N	NICMOS_F097N_UNC	2MASS_Ks	2MASS_Ks_UNC	MKO_K	MKO_K_UNC	MKO_J	MKO_J_UNC	MKO_H	MKO_H_UNC	WIRC_J	WIRC_J_UNC	WIRC_K	WIRC_K_UNC	WIRC_H	WIRC_H_UNC	NICMOS_F164N	NICMOS_F164N_UNC	WIRC_PaBeta	WIRC_PaBeta_UNC	NICMOS_F110W	NICMOS_F110W_UNC	CH4-J	CH4-J_UNC	K-J	K-J_UNC	H2O-K	H2O-K_UNC	CH4-H	CH4-H_UNC	CH4-K	CH4-K_UNC	H2O-H	H2O-H_UNC	H2O-J	H2O-J_UNC	K2	K2_UNC	K1	K1_UNC	H2O-B	H2O-B_UNC	H2O-A	H2O-A_UNC	H2O-1.2	H2O-1.2_UNC	CH4-2.2	CH4-2.2_UNC	H2O-1.5	H2O-1.5_UNC	VO-z	VO-z_UNC	FeH-z	FeH-z_UNC	FeH-J	FeH-J_UNC	H-cont	H-cont_UNC	KI-J	KI-J_UNC	H2O	H2O_UNC	sH2O-H2	sH2O-H2_UNC	sH2O-H1	sH2O-H1_UNC	sH2O-K	sH2O-K_UNC	sH2O-J	sH2O-J_UNC	sHJ	sHJ_UNC	sKJ	sKJ_UNC	FeH	FeH_UNC	H2O-2	H2O-2_UNC	H2O-1	H2O-1_UNC	H2OD	H2OD_UNC	H2O-K2	H2O-K2_UNC
10011	11349	10011_11349.fits	20030521		52780.5				120			Mercado		OK	0	M5.2	Y	2004AJ....127.2856B		10011	-14.25059263	0.002366365	-14.3448809	0.002045131	-14.37777992	0.002243026	-14.62535446	0.003739149	-14.40929282	0.015383999	-14.54084264	0.004338413	-14.56685812	0.00408723	-13.82449285	0.003174395	-14.06252793	0.003222173	-13.79743972	0.002556585	-14.38992415	0.0058082	-14.32832082	0.002432107	-13.44514959	0.003717714	-14.39244714	0.002478494	-14.35876463	0.002488502	-13.76407086	0.004043872	-13.44865917	0.002848628	-12.81863862	0.004954207	-14.41395682	0.002430732	-14.53923678	0.003961026	-14.56645329	0.004040279	-14.42801511	0.002396482	-14.41199692	0.002348304	-14.65561768	0.003987266	-13.13681917	0.004559674	-13.52995826	0.003401194	-13.07465072	0.005409538	-14.57380866	0.003583206	-14.59158487	0.003347763	-13.79551796	0.002676291	-14.34030185	0.002019429	-13.73740796	0.003021063	-14.67213078	0.004539308	-14.31187934	0.001951612	-14.43556656	0.002449439	-13.91453702	0.003140849	-13.2803375	0.003955443	0.755877735	0.002187096	0.319315253	0.001215317	0.527239151	0.00240149	0.948352281	0.002396579	0.900721206	0.004446262	1.045215557	0.002795376	1.111141366	0.003340061	-0.093352005	0.004576505	-0.117391015	0.005488303	1.062879399	0.003122293	0.914453177	0.005964215	0.900328247	0.00283289	1.111068286	0.005383388	0.938066345	0.002548418	0.997227211	0.003949144	1.019203075	0.002817295	1.001882652	0.003157741	0.990805884	0.002312365	1.016685002	0.002683858	0.967083026	0.002197228	0.284766386	0.003476192	-0.123064609	0.002820726	-0.122376713	0.005516387	-0.159595379	0.003524862	0.39866779	0.002984212	1.056060686	0.002597145	1.013858473	0.00371748	1.111366954	0.003731662	0.911648001	0.005234205	1.118433463	0.006405378	0.892708558	0.006853077
10012	11393	10012_11393.fits	20030521		52780.5				120			Mercado		OK	0	M9.9	Y	2004AJ....127.2856B		10012	-13.9100088	0.00299866	-14.13912286	0.002576948	-14.19515245	0.002704055	-14.61737787	0.005027949	-13.90059683	0.011486323	-14.38352462	0.004668013	-14.44354928	0.005454139	-13.55707271	0.003828737	-13.5111769	0.003988824	-13.69591333	0.003054295	-13.95805831	0.008018913	-14.0733262	0.002731296	-13.28754698	0.003152558	-14.29011742	0.002681161	-14.12903151	0.002654271	-13.55973634	0.004069555	-13.19603147	0.003429954	-12.08560213	0.00975053	-14.2960022	0.002705331	-14.37901069	0.00527868	-14.44273469	0.005116984	-14.28060515	0.003434751	-14.21607716	0.003225081	-14.652794	0.006081079	-12.69836746	0.005341727	-13.3051568	0.003683654	-12.67087411	0.006895151	-14.46269919	0.005157339	-14.52027997	0.004655902	-13.6975838	0.003243685	-14.09062964	0.002370187	-13.60598861	0.00191748	-14.69044454	0.003889034	-14.05487802	0.002445343	-14.30568083	0.002557664	-13.91944113	0.002862783	-12.91809026	0.006142703	0.683883139	0.00590553	0.266540338	0.00128195	0.449011207	0.002599373	1.086263513	0.004218508	1.065963455	0.005489747	0.834863733	0.003391467	0.926791675	0.003925066	0.008693065	0.005107929	0.137988724	0.007575217	0.777574029	0.004013132	0.62120119	0.008412837	1.096377918	0.004708311	0.938067466	0.004835023	1.25940607	0.004956177	1.019276696	0.003171382	1.186464191	0.007963219	1.028178992	0.00259156	0.963359513	0.003423525	1.085761924	0.003582233	1.156818361	0.004930853	0.544793301	0.004387003	0.291271206	0.00381071	0.13177745	0.007058436	0.013879529	0.003453758	0.512554825	0.002597391	1.111486169	0.003339577	0.914803786	0.003385707	0.86881952	0.004570338	0.604372926	0.006181689	0.987551353	0.007127362	0.682679262	0.006248925
10013	11416	10013_11416.fits	20030521		52780.5				120			Mercado		OK	0	T4.8	Y	2004AJ....127.2856B		10013	-12.97339563	0.036731185	-13.61391139	0.02707339	-13.47314636	0.02889267	-13.18449767	0.076875062	-12.3392094	0.212644165	-13.28756511	0.05910765	-13.36136808	0.05166031	-12.86299736	0.023584876	-12.12500578	0.057629686	-13.42716129	0.009828382	-12.65059258	0.111241808	-13.29434413	0.027023073	-12.94202385	0.010931598	-13.22144517	0.027026964	-13.35539864	0.03055226	-12.97621957	0.015759804	-12.46245287	0.019449563	-10.3464635	0.095275579	-13.25645501	0.032684325	-13.2938371	0.057122554	-13.36334753	0.052678568	-13.14095748	0.043310243	-13.09893706	0.043921821	-11.91939982	0.215820248	-11.2019537	0.02816715	-12.07962101	0.035292563	-11.47437742	0.042123846	-13.34770591	0.058044068	-13.2269504	0.060870447	-13.42205182	0.010541849	-13.31267103	0.028337743	-13.28834149	0.008432379	-11.93455729	0.227378362	-13.9698977	0.018687459	-13.24820219	0.043254679	-13.79748282	0.012814553	-12.18279683	0.020716321	0.419500028	0.007456477	0.169793467	0.00500393	0.256157402	0.016484815	0.437761771	0.014865899	0.235542971	0.023747057	0.353934884	0.014968626	0.284843266	0.006465684	-1.175997361	0.073298066	0.302429431	0.068663046	0.275774882	0.018317521	0.150634319	0.004401977	3.464709017	0.091714999	4.265795084	0.427563476	4.80937414	0.335638844	0.927873314	0.01500092	1.157303996	0.033902809	1.017575807	0.012183812	0.325069996	0.011725802	1.034287227	0.01151514	2.595970999	0.136586814	1.085982182	0.079176255	0.810005052	0.074939696	0.574995729	0.08456347	0.794107194	0.016186011	1.190127256	0.020091943	1.485986333	0.012225611	0.663376001	0.007884161	1.091037181	0.060000113	0.13212141	0.004266086	0.411453726	0.043112723	2.15532789	2.032003255
10014	10817	10014_10817.fits	20030522		52781.5				120					OK	0	M8.9	Y	2004AJ....127.2856B		10014	-14.13609607	0.005079418	-14.31496474	0.004177757	-14.37639931	0.004070898	-14.90149134	0.007414426	-14.29553709	0.0162117	-14.68537638	0.008033951	-14.74090554	0.007761969	-13.65744087	0.005219019	-13.7931817	0.006623636	-13.71231412	0.004165315	-14.33505598	0.006763803	-14.27885137	0.004332981	-13.20189988	0.007080438	-14.43770182	0.00373441	-14.33034577	0.004575079	-13.62570112	0.004920593	-13.165105	0.006210537	-11.87076327	0.013314123	-14.44539054	0.004647979	-14.68278459	0.006866568	-14.73982549	0.00685063	-14.46071513	0.004285125	-14.417113	0.004655218	-14.93407988	0.008099662	-12.57091745	0.010931411	-13.36061655	0.008040274	-12.55307987	0.010726982	-14.75888176	0.007863752	-14.8105136	0.006835826	-13.71469982	0.004671911	-14.2947578	0.004432767	-13.59940469	0.003275021	-14.97959553	0.008682814	-14.24895013	0.004816429	-14.45564089	0.004736645	-13.9289119	0.003628931	-12.88530861	0.006695369	0.748767985	0.0059086	0.352054839	0.003302749	0.452972167	0.004182191	1.036495702	0.006081788	1.060735992	0.009412529	0.887098752	0.005664646	0.97901527	0.007721869	0.006980605	0.009871171	0.101919213	0.009505704	0.847741857	0.005050218	0.747768094	0.006636857	1.038546293	0.009013984	0.943120383	0.008642949	1.166415411	0.007325175	1.071475286	0.010477935	1.190278193	0.014396281	1.038811877	0.003139551	0.94659753	0.003727005	1.091017193	0.004947554	1.117564685	0.004374289	0.390670596	0.006370112	0.175962779	0.006018812	0.100521908	0.009926986	0.011780582	0.007106598	0.385606476	0.005435581	0.920071603	0.00572983	0.898656757	0.002898423	0.896752658	0.007950648	0.732515457	0.005269666	1.015726786	0.007907209	0.682768517	0.010079731
10015	10836	10015_10836.fits	20030522		52781.5				120					POOR	0	M5.6	Y	2004AJ....127.2856B		10015	-14.08926939	0.079854517	-14.19504884	0.06069342	-14.2313235	0.077191756	-14.58774824	0.090932763	-14.07210029	0.257665154	-14.43426692	0.103309809	-14.47276169	0.0920107	-13.65330416	0.055415278	-13.8517543	0.081509945	-13.67215497	0.039392993	-14.18808891	0.101341862	-14.17032557	0.082808401	-13.2612687	0.019581247	-14.24291291	0.038150262	-14.18053787	0.072717976	-13.62993798	0.0403444	-13.26440326	0.032460076	-12.48302872	0.081790916	-14.26580271	0.033660931	-14.44056376	0.085920352	-14.47267128	0.093248654	-14.27987728	0.0609684	-14.28359946	0.066615216	-14.66971104	0.098197055	-12.85719922	0.052509791	-13.38762244	0.034531061	-12.79676341	0.088189436	-14.4906205	0.109047154	-14.52139721	0.10809956	-13.67445048	0.041884357	-14.18430213	0.075982903	-13.61166265	0.036466341	-14.65692604	0.109292849	-14.1277515	0.096553466	-14.29371722	0.037266382	-13.80299049	0.02504764	-13.05849172	0.046507121	0.748835732	0.058942318	0.321505784	0.028630615	0.493018879	0.054599892	0.969612509	0.094691586	1.011326414	0.138213289	1.009278855	0.117067876	1.134097253	0.097612674	-0.036125401	0.119683025	0.016647258	0.165232406	0.992681151	0.102025322	0.909090902	0.041553566	0.901470722	0.077172821	0.985473596	0.146848218	0.971240561	0.099061847	1.000162233	0.039055268	1.185898474	0.064820008	1.089526083	0.028343486	0.940037955	0.071464633	1.023747721	0.06529911	1.109264561	0.083457423	0.279104389	0.093079216	-0.045202455	0.085399801	0.050820476	0.122823726	-0.157247898	0.05010835	0.415786724	0.072945449	1.020447701	0.090793528	0.967723301	0.035440904	1.135529148	0.165988867	0.857553572	0.038045199	0.964958801	0.111811445	0.728589372	0.135650918
10016	10874	10016_10874.fits	20030522		52781.5				120					POOR	0	T3.2	Y	2004AJ....127.2856B		10016	-13.55229773	0.08510318	-14.07439513	0.047344784	-14.02884633	0.060517939	-14.18070901	0.121524792	-12.99827391	0.599913801	-13.95700223	0.133265064	-14.03997861	0.11206574	-13.11900386	0.073933646	-12.70978973	0.12221375	-13.45474974	0.032231396	-13.33321675	0.161186584	-13.84414057	0.065381167	-12.87448377	0.047163976	-13.9958328	0.058939335	-13.9291524	0.068231695	-13.08008983	0.051780189	-12.5670027	0.047595439	-10.61256766	0.235358805	-13.99777505	0.050389008	-13.97412046	0.126428223	-14.04749807	0.10524479	-13.92591579	0.075631184	-13.86467538	0.091588324	-13.41093263	0.229133769	-11.45028617	0.110589732	-12.42236558	0.035665591	-11.59791983	0.074671502	-14.06065055	0.112101967	-14.02056193	0.123116906	-13.44903144	0.029256307	-13.86356819	0.074902725	-13.32174099	0.025106724	-13.66393423	0.161487905	-14.23658135	0.038258002	-14.00769817	0.05261661	-13.79281203	0.03000822	-12.27690032	0.061569519	0.503091606	0.024470219	0.276917492	0.018630947	0.285991997	0.035031944	0.702295059	0.048244828	0.472990682	0.087577893	0.432286798	0.047411953	0.409084757	0.03172873	-0.603486601	0.149009416	0.34985449	0.167523644	0.357170034	0.040842014	0.259262336	0.02262505	2.453072565	0.160935571	2.170951453	0.36809039	3.191627603	0.333015734	0.987645634	0.05406384	1.102886248	0.11499338	1.043170538	0.081863962	0.505634717	0.036846896	1.011993672	0.033499895	2.125150186	0.168740274	0.945395602	0.136629232	0.792033777	0.104375118	0.501100613	0.150485678	0.643741376	0.047959733	0.665811325	0.057361385	1.178826885	0.043050368	0.704135235	0.04055215	1.008610935	0.105486392	0.224395446	0.021093919	0.56143847	0.115639188	1.175107939	0.572681949
10017	10945	10017_10945.fits	20030522		52781.5				120					OK	0	T2.1	Y	2004AJ....127.2856B		10017	-13.85218306	0.02093201	-14.35398798	0.013083753	-14.34862938	0.015667777	-14.59295692	0.025195029	-13.53162994	0.058514552	-14.38893898	0.026558395	-14.48139403	0.023802023	-13.30645916	0.020282789	-12.93859902	0.036381409	-13.56419992	0.015031371	-13.79540521	0.043431222	-14.14781336	0.016975402	-12.90042364	0.012467682	-14.4048056	0.015153379	-14.23007206	0.014641359	-13.22083833	0.017735463	-12.66065693	0.017865598	-10.69724385	0.08110711	-14.42838683	0.013109513	-14.39310054	0.026730795	-14.47477188	0.026401637	-14.3527563	0.015449667	-14.26247115	0.017513985	-14.04052002	0.065182572	-11.50147413	0.027413881	-12.58572133	0.030051461	-11.69627171	0.026648297	-14.48995503	0.023929573	-14.46976215	0.025888977	-13.55545512	0.012866087	-14.17104251	0.019682306	-13.42888859	0.015103986	-14.14840881	0.035648127	-14.35982818	0.01396596	-14.44215336	0.012555141	-13.90213524	0.016178989	-12.38460723	0.024029327	0.582558291	0.012860942	0.36471447	0.00676239	0.27421136	0.008424175	0.919184171	0.015790777	0.584184125	0.014204159	0.475595665	0.013750163	0.475598062	0.011861437	-0.514316677	0.02817554	0.424619129	0.029796063	0.362090538	0.010440221	0.321787878	0.008287324	2.126595535	0.061333187	1.712141769	0.042797211	2.841952745	0.106312104	0.948054315	0.019665181	1.075685596	0.039584145	1.006481527	0.030491677	0.667503734	0.014915156	1.023747647	0.011095049	1.923526888	0.046815863	0.949459484	0.024581274	0.930777254	0.03095374	0.60372133	0.035280342	0.593501218	0.020593195	0.386525558	0.017241983	0.939058695	0.017060253	0.794011794	0.017597074	0.865954337	0.026409684	0.291687497	0.007555632	0.522871314	0.018805848	1.031856967	0.087063263
10018	10948	10018_10948.fits	20030522		52781.5				120					OK	0	M4.2:	N	BUR-NP		10018	-14.1480422	0.074374247	-14.21946099	0.063652478	-14.28470332	0.067487548	-14.53243207	0.091349493	-14.20375828	0.186210522	-14.45259916	0.112079194	-14.4890841	0.106283527	-13.74582331	0.055530139	-13.9774637	0.059343774	-13.72604047	0.03121337	-14.39843611	0.074189867	-14.23571899	0.067324053	-13.37032048	0.03316765	-14.34181915	0.045329232	-14.26038147	0.07253965	-13.70963532	0.034186451	-13.36708121	0.037302709	-12.7881689	0.07414953	-14.33472406	0.04845791	-14.44558167	0.118518078	-14.46239098	0.111680851	-14.36083931	0.074962705	-14.34256431	0.07302015	-14.68828154	0.105254735	-13.09216104	0.051880873	-13.44962646	0.03074817	-13.0619071	0.0368634	-14.51041024	0.103438633	-14.5527428	0.099825622	-13.73709116	0.034765581	-14.22916909	0.06694378	-13.69866304	0.036855764	-14.75915219	0.06920517	-14.14434347	0.059163715	-14.3315322	0.054069255	-13.87273953	0.038788957	-13.22172913	0.045817917	0.758113236	0.040008514	0.314203738	0.035851932	0.566989592	0.083026239	1.052627374	0.088042917	0.946040232	0.123141159	1.115258846	0.106065316	1.101946016	0.050046206	0.017259871	0.130799325	-0.049198813	0.149920595	1.110584832	0.101931487	0.906795547	0.041606133	0.935569951	0.053490625	1.063950224	0.156084041	0.850275148	0.064540253	0.993170506	0.053959052	1.090480113	0.063813671	0.997989636	0.045264501	1.052516705	0.085608078	1.017367785	0.029455749	0.924719118	0.041025335	0.238906545	0.102908772	-0.099520737	0.096349613	-0.160187885	0.129565262	-0.173510634	0.050897744	0.413186201	0.081620484	1.064785336	0.065708072	1.054471756	0.050000616	0.944907071	0.142573181	0.922005554	0.035871604	1.188224675	0.198869851	0.861030437	0.206130664
10019	11040	10019_11040.fits	20030522		52781.5				120					POOR	0	M7.6	Y	2004AJ....127.2856B		10019	-14.0300688	0.042253818	-14.19780117	0.035150727	-14.24265575	0.039447053	-14.61263852	0.071714111	-14.08437905	0.075642589	-14.44606091	0.057116642	-14.50301182	0.061055933	-13.64612849	0.033593845	-13.73253001	0.046011382	-13.71165497	0.023011876	-14.12288735	0.068940708	-14.15268925	0.041789009	-13.34291767	0.028290607	-14.29750662	0.03316633	-14.18610143	0.044512134	-13.6245687	0.028492197	-13.2859843	0.020951399	-12.3767721	0.038802402	-14.32627373	0.035033841	-14.44113619	0.061673617	-14.49917871	0.065852804	-14.32133534	0.036719885	-14.27662116	0.03815327	-14.78054364	0.073491148	-12.81904742	0.026738489	-13.39473288	0.022865994	-12.77511425	0.017157277	-14.52007786	0.060033087	-14.57701063	0.063586479	-13.71435776	0.024613149	-14.1598032	0.042108113	-13.60904554	0.029660771	-14.77721915	0.06745709	-14.1333377	0.034074239	-14.34553531	0.043077481	-13.90301609	0.019217446	-13.04338627	0.030336356	0.72973522	0.021626339	0.289570583	0.013310394	0.49437176	0.03090423	1.045472413	0.060341221	1.091579878	0.075540489	0.930084653	0.058885987	1.003688292	0.024490757	0.036966946	0.09038079	0.047603882	0.092863331	0.884718932	0.052789619	0.758375743	0.028802695	1.006476333	0.030844342	0.927920055	0.062431022	1.129589666	0.059753486	0.997368134	0.022975772	1.047190025	0.038920437	0.978157074	0.033470687	0.985520459	0.055627988	1.034571202	0.031993522	1.077749548	0.045164189	0.428458329	0.051856502	0.11733164	0.053951677	0.048582762	0.079911553	-0.065167772	0.030632742	0.466207631	0.039709573	1.08355718	0.045182844	1.015313011	0.029003355	0.990114597	0.136860882	0.75715261	0.016341215	1.002339175	0.0917269	0.703189565	0.102638404
10020	11100	10020_11100.fits	20030522		52781.5				120					OK	0	T7.3	Y	2004AJ....127.2856B		10020	-12.31311766	0.106494218	-13.1648766	0.063972	-12.88938064	0.085251919	-11.95395686	0.265487848	-10.7933444	1.10210062	-12.50628926	0.134999859	-12.66472822	0.123558668	-12.40002389	0.051941706	-11.3658133	0.160197608	-13.11724183	0.035624081	-11.42926543	0.357296356	-12.6785803	0.095028076	-12.77807857	0.02759332	-11.97415486	0.116433076	-12.73675354	0.087705949	-12.54642097	0.043491424	-11.95400127	0.047325704	-9.478025797	0.398811014	-11.93745563	0.131278048	-12.5351489	0.137206482	-12.63222852	0.128070406	-11.89791302	0.176012912	-12.0133267	0.184470284	-10.73075628	1.156466482	-10.03366208	0.118408675	-10.72231065	0.100237248	-10.32538482	0.245963572	-12.6056885	0.168533382	-12.52940031	0.206372653	-13.11543011	0.032317448	-12.69276362	0.091600251	-12.75558244	0.041230328	-10.81485603	0.586715402	-13.84214638	0.039614364	-11.8612807	0.162146461	-13.54650882	0.03888919	-11.77220412	0.058716017	0.231962109	0.009920473	0.116229228	0.006724463	0.18239342	0.022954973	0.142369981	0.017851265	0.100600114	0.067849509	0.196303296	0.026975729	0.063837154	0.007275614	-1.6261801	0.327575668	0.399683137	0.136637162	0.133901208	0.033172339	0.069977823	0.007951255	13.60960603	1.25483182	23.75995112	51.21194699	13.18058457	10.8650265	0.887952608	0.039609248	1.068415743	0.063310224	1.066858186	0.050828288	0.128931186	0.024156481	0.948124409	0.02973507	4.513325859	0.784790735	1.275698204	0.285192454	0.790691869	0.238541394	0.837311234	0.163014403	1.229198434	0.037037567	1.601905648	0.03513527	1.683449181	0.024747993	0.42840877	0.024281945	1.350676774	0.218187805	0.057144673	0.008729591	0.184436598	0.061084474	3.438815016	523.387646
10021	11106	10021_11106.fits	20030522		52781.5				120					OK	0	T5.2	Y	2004AJ....127.2856B		10021	-12.81516327	0.025067763	-13.47051047	0.016128413	-13.31356919	0.019607134	-12.96940492	0.042376379	-12.07001809	0.121706532	-13.10122741	0.029387697	-13.18841758	0.028148484	-12.76209986	0.012184311	-11.97951442	0.037543957	-13.38504222	0.007985956	-12.4548422	0.054458671	-13.14635771	0.019291143	-12.86644637	0.010737724	-12.99129366	0.024118889	-13.2055774	0.017823909	-12.90299566	0.011840686	-12.35027131	0.013265875	-10.1395773	0.076175182	-13.06485706	0.017397628	-13.11249038	0.029438538	-13.18914057	0.029233299	-12.93649639	0.024938871	-12.89095126	0.022091772	-11.86421271	0.107065292	-10.93159058	0.030750616	-11.91207453	0.015187555	-11.26375561	0.023667505	-13.18154239	0.026854926	-13.05538824	0.03622251	-13.3803851	0.008244509	-13.17062992	0.019242464	-13.23388128	0.010503453	-11.76873346	0.120342151	-13.8642664	0.013885993	-13.08403022	0.018225394	-13.77650032	0.006277185	-12.09375206	0.01679632	0.356249934	0.007631688	0.150909713	0.002756728	0.23003532	0.005975198	0.394305629	0.009504106	0.19853275	0.013034252	0.3455602	0.010057979	0.239214236	0.004233587	-1.274723434	0.044717853	0.373146979	0.03720966	0.281942606	0.013927453	0.102328148	0.004749291	4.039883957	0.065776678	5.039327138	0.346084515	5.021112761	0.344600692	0.91023109	0.009948651	1.12473465	0.026987281	0.991978889	0.009853659	0.282896507	0.009033504	1.033681594	0.006753345	2.838760011	0.113943756	1.121905857	0.040556718	0.755933244	0.054573037	0.695612874	0.039529213	0.902975887	0.01208241	1.306953922	0.011075846	1.541671538	0.00848724	0.659847315	0.00737862	1.098211768	0.032744447	0.082578171	0.005753107	0.349176246	0.02051647	3.94031127	0.629074057
10022	11137	10022_11137.fits	20030522		52781.5				120					POOR	0	M7.8	Y	2004AJ....127.2856B		10022	-14.03483863	0.051516219	-14.18627286	0.043890549	-14.23396703	0.042164837	-14.60977022	0.05782922	-14.16021503	0.094371055	-14.41203544	0.061334792	-14.4666573	0.059790379	-13.62786442	0.03459909	-13.75661442	0.053054392	-13.68961088	0.027133575	-14.14733205	0.038536881	-14.15336729	0.04205333	-13.27467028	0.034011418	-14.26432686	0.038359391	-14.2067959	0.047354611	-13.61014198	0.028958139	-13.23265746	0.026893509	-12.24452882	0.072908202	-14.26311394	0.03143776	-14.41292893	0.051968603	-14.46100197	0.068775803	-14.28873155	0.041801161	-14.24430488	0.042638024	-14.5876658	0.068784437	-12.79414409	0.038457227	-13.37372186	0.02314939	-12.75363962	0.043914858	-14.47459026	0.058378806	-14.51120079	0.052939565	-13.70043971	0.025828393	-14.15311688	0.048011145	-13.59620366	0.029268278	-14.63946428	0.049337161	-14.17392951	0.047513216	-14.26892078	0.018851738	-13.88825909	0.02479398	-12.9882941	0.039467656	0.737592962	0.03467726	0.28622992	0.013644619	0.486118287	0.037009797	0.947366752	0.044488623	1.052687449	0.066947797	0.920538429	0.061043431	1.016478689	0.057753168	0.003993228	0.068130541	0.014226089	0.065806946	0.944420596	0.057054833	0.765305859	0.034001338	1.006642143	0.048644946	0.964092526	0.064117197	1.09000101	0.08393535	1.047296449	0.025913505	1.117606399	0.037385815	1.067625886	0.022366242	0.935104152	0.05297715	1.075435593	0.03794272	1.071999331	0.053569029	0.40113168	0.068838072	0.055482427	0.063097183	0.026218228	0.085825184	-0.04762384	0.04110499	0.490541139	0.048521982	1.086812008	0.039604746	0.946433073	0.024567244	0.90021869	0.075760155	0.762802896	0.027080495	1.016802824	0.086180906	0.70906436	0.081575521
10023	11236	10023_11236.fits	20030522		52781.5				120					POOR	0	T5.8	Y	2004AJ....127.2856B		10023	-12.67548893	0.128173028	-13.35835745	0.080929352	-13.1628343	0.090857511	-12.88328726	0.281920969	-10.9340637	0.972659577	-12.98335054	0.218869866	-13.06016128	0.216687712	-12.64142915	0.084371664	-11.80799414	0.254006669	-13.28184925	0.049846406	-12.38586416	0.296408907	-12.99119581	0.107937969	-12.82701856	0.07006416	-12.76301084	0.139068123	-13.04693078	0.102833695	-12.78895259	0.0665901	-12.20479465	0.066297544	-10.01925413	0.508197063	-12.73359123	0.161920717	-13.01238029	0.226728408	-13.08642713	0.173142081	-12.65495357	0.168730605	-12.66142025	0.144357991	-11.55039804	1.013742478	-10.64423984	0.237306907	-11.68343485	0.076129403	-10.99426552	0.180259109	-13.03261667	0.245312739	-12.95558011	0.251752779	-13.28947345	0.049486694	-12.99899565	0.087041876	-13.06538821	0.053664225	-11.1889268	1.219582275	-13.82197424	0.063188814	-12.77100283	0.167460057	-13.73541021	0.032055307	-11.98726518	0.089584549	0.336234253	0.021796363	0.157241573	0.012192338	0.215793064	0.038818587	0.313531251	0.0552896	0.146810652	0.126952169	0.313580075	0.035514874	0.167644409	0.018102031	-1.447495576	0.450805756	0.358217264	0.197629212	0.244927982	0.046170505	0.105703179	0.016664694	5.517659812	0.630454945	7.304356286	56.13945123	5.750604999	2.027962008	0.908331967	0.054495546	1.133469654	0.095250251	1.104130008	0.06183111	0.250890437	0.039493215	0.980501965	0.050961459	2.982877916	0.305452339	1.138213857	0.269311894	0.75878455	0.239304981	0.702888529	0.187278542	0.962327403	0.051585134	1.383602423	0.053484225	1.559541054	0.051310125	0.550099941	0.042023515	1.007304043	0.143651339	0.080448992	0.015465775	0.322020129	0.107913559	-6.006505076	-108.0544896
