teff	logg	z	fsed	cld	WFC3_F127M	WIRC_PABETA	HAWK_BRG	FOURSTAR_K	WISE_W3	UKIDSS_K	PANSTARRS_G	NIRC2_KS	FOURSTAR_H	MKO_MP	PANSTARRS_Y	NICMOS_F095N	UKIDSS_H	NIRC2_J	PANSTARRS_R	VISTA_Y	MKO_J	VISTA_H	SDSS_Z	NICMOS_F165M	PANSTARRS_W	NICMOS_F145M	UKIDSS_Z	WIRC_FE2	MKO_K	NICMOS_F170M	HAWK_CH4	FOURSTAR_J	NIRC2_LP	WFC3_F167N	NICMOS_F113N	FOURSTAR_KS	MKO_K_ATM	SDSS_U	NIRC2_H	WIRCAM_Y	FOURSTAR_H_LONG	IRAC_CH2	VISTA_J	FOURSTAR_J1	WFCAM_H2	2MASS_Ks	SDSS_I	VISTA_Z	NICMOS_F164N	NICMOS_F166N	WFCAM_H	NIRC2_KCONT	HAWK_J	WFCAM_Z	MKO_H_ATM	WIRC_J	WIRCAM_J	WIRCAM_KCONT	NICMOS_F097N	WIRCAM_H	WIRC_CO	WIRC_CH4S	VISTA_KS	WISE_W4	NICMOS_F108N	WFCAM_K	NIRC2_K	IRAC_CH4	NIRC2_M	2MASS_J	PANSTARRS_Z	HAWK_KS	IRAC_CH3	WIRC_BRGAMMA	WISE_W1	NIRC2_FE2	HAWK_Y	UKIDSS_J	MKO_KP	WIRC_H	NICMOS_F190N	NIRC2_KP	NICMOS_F110M	SDSS_G	HAWK_H2	WIRC_K	WIRCAM_CH4_OFF	NICMOS_F160W	HAWK_NB2090	WIRCAM_CH4_ON	2MASS_K	FOURSTAR_J3	HAWK_H	WFCAM_J	MKO_H	WIRC_CH4L	WIRCAM_KS	PANSTARRS_I	MKO_LP	NICMOS_F110W	FOURSTAR_J2	SDSS_R	IRAC_CH1	FOURSTAR_H_SHORT	HAWK_NB1060	2MASS_KS	2MASS_H	WFC3_F139M	NICMOS_F140W	BESSEL_I	UKIDSS_Y	HAWK_NB1190	WFCAM_Y	MKO_J_ATM	WFCAM_BRG	NICMOS_F090M	NIRC2_HCONT	WFC3_F164N	WISE_W2	NICMOS_F187N
1000.0	5.0	0.0	nc	f100	-33.88681681245034	-33.808483556264044	-33.82595191359408	-33.2022515585025	-36.85443734430014	-33.3772325498569	-22.882016873651004	-33.49642712357851	-33.571108595862526	-35.953558948973814	-31.410085219599615	-31.06071888036365	-33.5857598389666	-33.53619445714433	-24.005452158885156	-32.39744109183584	-33.544089262971475	-33.58867224895116	-30.67555191980597	-33.83238444576576	-24.891808112875804	-31.827003911801206	-30.535418230490894	-33.93539487989271	-33.41309836234947	-33.471924247833144	-33.89799809757542	-33.2022515585025	-35.31079641462803	-33.64480503304605	-30.937778549581726	-33.2022515585025	-33.38180559854087		-33.556574017178875	-32.438151715510045	-33.430979614003164	-36.05108219729103	-33.490088716032076	-32.704350569994816	-33.956328192503065	-33.47798526019251	-26.48752964998541	-30.446641364170794	-34.00077646980841	-33.81425993402621	-33.60156282472341	-31.950529100965475	-33.60131935292727	-30.50877324572649	-33.63744798607894	-33.485639068867854	-33.58190681134162	-32.4549880025525	-31.322202588085908	-33.57794114358177	-32.156007631582796	-34.00923017350471	-33.481188247746665		-33.03511825812731	-33.283220723600124	-33.419425440464046	-35.720115345315094	-35.96619732247599	-32.983836414120525	-30.246091515414314	-33.45021888851904	-34.970058380593095	-33.28606917929752	-33.64054303959409	-33.97388419416367	-32.37968585489008	-33.55801714925257	-33.32977506059995	-34.188149289778465	-31.219226379254792	-33.3460943757018	-32.428574124872505	-22.85752138027754	-34.04514132230496	-31.97009456930899	-34.03059527808783	-33.16402621019025	-34.09792888486763	-33.54789346681764	-33.47798526019251	-33.586353616099146	-33.55912895166034	-33.57343595845384	-33.56374274338003	-33.57144618963548	-33.464211308134395	-26.50543075851418	-35.304894836443516	-32.24016755872139	-32.357037950936565	-23.496368521064305	-34.3563284409157	-33.59409898931958	-32.90716528204398	-33.47798526019251	-33.652060856526234	-28.825036507249706	-32.94445739880542		-32.53610658054961	-32.67729484642598	-32.59076286773751	-33.49583304929527	-33.49941008356955	-30.596377423963958	-34.22052112512408	-33.9966150003704	-35.96864202834168	-30.77764778766426
1000.0	5.0	0.5	nc	f100	-33.777747149118944	-33.650557534971085	-34.32251880215417	-33.08191127356814	-36.94298904939652	-33.80452665857011	-22.63044022248004	-33.91891188584001	-33.65611063054929	-35.69459786170191	-31.19203335705986	-30.761186885520054	-33.67174700701139	-33.422128480244616	-24.10171075111451	-32.265720014471746	-33.43029462887402	-33.67601351469978	-30.52162112481775	-33.94444394233745	-24.997005456070077	-31.728999959915093	-30.408665536610222	-34.2111896098877	-33.84155536877642	-33.66951863977207	-33.89395281496374	-33.08191127356814	-35.34581092650975	-33.94624880930043	-30.643596616858307	-33.08191127356814	-33.80449397701313		-33.63958264310202	-32.31270702504417	-33.66040926005033	-35.96033149642061	-33.37580586413592	-32.59939326262662	-34.50965451330931	-33.90175359994302	-26.603074710458422	-30.326068206286063	-34.266231140836865	-34.102784427317864	-33.68915055828524	-31.994808852035	-33.48749636337595	-30.38387842158853	-33.73243612586296	-33.3980443756442	-33.46921205361131	-32.60306650733324	-31.04299977690129	-33.66187745435197	-32.210209647763996	-34.09308561597863	-33.90457658859509		-32.96765849046685	-33.71570506140421	-33.8475894174553	-35.76481712190632	-35.69702348830923	-32.861728829529966	-30.139500041035355	-33.86950500978591	-34.97711919584333	-33.66743679716301	-33.63795348397001	-34.24692770779831	-32.2464697038327	-33.444655333229164	-33.74306403958714	-34.147979207185216	-31.24639928647396	-33.75870289864176	-32.299422671479086	-22.592864773287378	-34.61392061801677	-32.01660984290385	-34.051030159126555	-33.24331625022724	-34.61600972843459	-33.795531248882554	-33.90175359994302	-33.476953746189146	-33.64330742137533	-33.46010381376746	-33.64559898235045	-33.80182422067879	-33.88280727236842	-26.630578696224546	-35.33987014759967	-32.11307324067324	-32.21378801714437	-23.647537180328374	-34.37337890984633	-33.58202574085725	-32.82488094904761	-33.90175359994302	-33.74827637327218	-28.7654828477313	-32.89379779214479		-32.41876978854419	-32.511032297813365	-32.478584243923095	-33.38034200504305	-33.920482311698166	-30.40634014891324	-34.20118434117041	-34.26366265369787	-35.86613190985489	-30.76578216986087
1000.0	5.5	-0.5	nc	nc	-33.763631013333516	-33.85759145100476	-32.85816650875174	-33.188656658035484	-36.78210293701297	-32.54992371593606	-23.188502301605794	-32.609317194843044	-33.397995745863554	-36.18164571012504	-31.822506979880075	-31.75539540880724	-33.39630996140219	-33.46628238629856	-23.453664040088434	-32.42620801876379	-33.47196998140685	-33.393359084452186	-30.88731846821169	-33.537522764675494	-24.45327838881534	-32.24500856422082	-30.623811481767014	-33.480842107788845	-32.56271522222377	-33.161522415702166	-33.71325646132925	-33.188656658035484	-35.52647208610147	-33.278213470174116	-31.792631666896867	-33.188656658035484	-32.54600864908672		-33.38136020866068	-32.43884403587552	-33.13287954031341	-36.21254242360122	-33.428065892915996	-32.58518115054281	-32.85597570307692	-32.600789264399666	-25.991623884302378	-30.513474939955675	-33.5448190207808	-33.366623938407415	-33.3976042085821	-32.072641301910714	-33.52383185481469	-30.59249859870265	-33.43013989593859	-33.27973670518605	-33.502613328325936	-32.29253376363124	-31.9193142655624	-33.39884780155449	-32.128353886051414	-33.69369227921754	-32.59930715945289	-37.08783593225712	-32.72593695299496	-32.51350615086964	-32.565583225602715	-35.73914012010456	-36.19843115982037	-32.98797038089668	-30.268064011135518	-32.58253463591667	-35.19947735250279	-32.59340909267567	-34.0294504983309	-33.51116528861694	-32.41566790544884	-33.48307321268156	-32.481331079055295	-33.8872444162229	-31.467113668388844	-32.50070343254165	-32.47585353252939	-23.19612594252259	-32.87001050909771	-32.0802187201384	-33.76415366836514	-33.04514297137176	-32.87914651209476	-33.21706609785348	-32.600789264399666	-33.49956144034793	-33.38818358046365	-33.497184186539	-33.389204881873525	-33.24208575157504	-32.593165473532196	-25.999439650336583	-35.52070830283111	-32.26897196173293	-32.493069264534576	-22.868304817244024	-34.700836039051445	-33.495943224216404	-32.68239160898113	-32.600789264399666	-33.432143698622234	-30.04888911522535	-32.89416028276919		-32.49396059660826	-32.8657660476778	-32.521690200539496	-33.44163260081415	-32.699230764234784	-30.940678145517722	-33.88155601534157	-33.53571786969303	-36.14669329200303	-31.260939622940185
1000.0	5.5	0.0	nc	nc	-34.01555075247948	-33.99396103279025	-33.50853451394006	-33.31857630330418	-36.84694875240599	-33.08265664019877	-22.51371352862998	-33.190686560336175	-33.50068876122579	-36.05945792432208	-31.37226695472932	-31.049555982079365	-33.513454645361755	-33.64919910441911	-23.170271147583144	-32.395356024004954	-33.65722358352404	-33.51612888762047	-30.470450563551697	-33.73995018031488	-24.16389855284779	-31.88507470755149	-30.188539665895952	-33.77769915172624	-33.11254408274002	-33.36486446051421	-33.836751372802226	-33.31857630330418	-35.357827351774766	-33.509517159299804	-31.182716750850954	-33.31857630330418	-33.08686743361366		-33.486626502735156	-32.447857866212885	-33.32588496136974	-36.11168266288897	-33.60200899643928	-32.734463811611235	-33.584772213878416	-33.175599800853576	-25.750644982031275	-30.087446670737524	-33.8421096024678	-33.65551748708133	-33.52727638531733	-31.997852693679974	-33.71425979267825	-30.15872937031974	-33.55806848248902	-33.55310670440548	-33.693523129208984	-32.42205297894786	-31.327212577842438	-33.50761598457849	-32.15026654117655	-33.91140659594169	-33.17639869427853	-37.02139020268873	-33.111597074333886	-33.00165676496671	-33.11818377464117	-35.6828042588081	-36.077289481491476	-33.09659071756975	-29.862003592784752	-33.14924612756563	-35.01040882083403	-33.06101290261938	-33.719583911615814	-33.813682759033554	-32.379368592041885	-33.67134574738978	-33.03247094929993	-34.1121235480725	-31.27474374242133	-33.04991764062587	-32.4797296387151	-22.515983684150083	-33.64462447286466	-32.01326097481946	-33.95182201366693	-33.10173997098751	-33.68739850993632	-33.43490861618736	-33.175599800853576	-33.70469036089951	-33.489340716407625	-33.68642179846102	-33.49430718912989	-33.45875527567039	-33.16284197308721	-25.769723683616128	-35.351947994624744	-32.30299166971413	-32.45272425647637	-22.63636259660055	-34.43166924411845	-33.5452603339592	-32.95644725650851	-33.175599800853576	-33.57550077863758	-29.021991685797822	-32.98711354384338		-32.54791274315711	-32.75069256437048	-32.606567092858356	-33.61007929942375	-33.24028106690498	-30.42035118800612	-34.13102820610384	-33.83625016937958	-36.03375794836599	-30.897510631746282
1000.0	5.5	0.5	nc	nc	-34.10825752121394	-33.97696873879886	-34.03109412099432	-33.336856030633925	-36.9263215755985	-33.56931693470762	-22.104850348506922	-33.68935489456872	-33.532909357305456	-35.854526942356244	-31.095643030851594	-30.576687778863814	-33.549220509837994	-33.691053604250506	-23.415505213332043	-32.3470546777837	-33.700484434736694	-33.55231206639135	-30.27886478664232	-33.813021287005796	-24.386108790346746	-31.667121903183183	-30.038894794585744	-33.98626121408028	-33.608634329309275	-33.474561950750406	-33.842967462041265	-33.336856030633925	-35.24564712929169	-33.67569784298415	-30.607197667568382	-33.336856030633925	-33.57188534273108		-33.51814616886075	-32.430666904181834	-33.43437008046124	-35.98470127276241	-33.638819723607185	-32.77991825345434	-34.225083575372246	-33.670987129374176	-26.007520753049903	-29.949194105659437	-34.05269277223979	-33.86527520522732	-33.56662222896181	-31.813702554043406	-33.7577665458447	-30.01198036863293	-33.60857759002171	-33.61178397419045	-33.73889394260138	-32.37348453581645	-30.90339458338985	-33.53961051735139	-32.05330157568148	-33.99355110331119	-33.67404565072797	-36.98160037079164	-33.318111441206035	-33.47270000389272	-33.61496010635372	-35.68286037560217	-35.864836782642	-33.10355263972016	-29.748513415658717	-33.63980110833614	-34.899309966750664	-33.385132195723145	-33.54676475093929	-34.02673086374426	-32.330588335490255	-33.715777021554494	-33.51558196922036	-34.14155018782663	-31.08312919768299	-33.53123012380147	-32.435079638544266	-22.086511869329897	-34.34150411652706	-31.83604533282205	-33.99316540408627	-33.1209324897752	-34.38827143197974	-33.55584293044336	-33.670987129374176	-33.771214310312715	-33.520489787377514	-33.73122033155306	-33.52464002472122	-33.57914333537818	-33.653749493429544	-26.038145194888994	-35.23969074105343	-32.294036346098636	-32.360985464284845	-22.943077879423576	-34.270267730969294	-33.53007385722555	-33.06546662846589	-33.670987129374176	-33.61979655683699	-28.556396801887303	-33.00239729187599		-32.553316642167324	-32.50935211976482	-32.62904879760184	-33.639633621332344	-33.63362326418518	-30.141849180293995	-34.187109938049886	-34.04930335425814	-35.90056228091019	-30.605870770231576
1000.0	5.5	-0.5	nc	f100	-33.754821017502664	-33.84582654783112	-32.86463745536315	-33.18420951127988	-36.69204840022299	-32.556704554225846	-23.160510150491582	-32.61607439627944	-33.405070424137875	-36.18386581720597	-31.802276069158516	-31.72878482536906	-33.403343626253545	-33.460747551280605	-23.470728113173088	-32.41120075983248	-33.46635934005241	-33.400370097103824	-30.880041660483613	-33.544408807039254	-24.46206384472088	-32.25265406957381	-30.628106951487712	-33.487528933415845	-32.56949514466869	-33.16812745391871	-33.7204676310389	-33.18420951127988	-35.52942177033549	-33.28494304939553	-31.798085642857888	-33.18420951127988	-32.55277079210282		-33.3884075319293	-32.4237085648487	-33.13942519331724	-36.21484427838776	-33.42276800066935	-32.57318686089894	-32.8624204379024	-32.607535369840065	-26.00652384070297	-30.518824430576284	-33.55153471701204	-33.37328301885197	-33.40461098227696	-32.0800305917953	-33.51794024835494	-30.597144721191263	-33.43714696457508	-33.277607035455894	-33.496888627848186	-32.29971149254782	-31.88780606856335	-33.40589939713092	-32.135761366910714	-33.700651149145365	-32.6060683247968		-32.710564875615304	-32.52029147498844	-32.57236292345658	-35.74225814423097	-36.20064047689691	-32.984145288261345	-30.27585364070816	-32.58930832399588	-35.20288021999602	-32.600212441241055	-34.03312005731645	-33.51784045329863	-32.39998899149263	-33.47731545355514	-32.48812176278116	-33.89431624292018	-31.47445788293894	-32.5074929562262	-32.46960140955767	-23.166495181197376	-32.8764663083696	-32.08760888458717	-33.7712085547945	-33.05220769846342	-32.88562268964215	-33.22367604516351	-32.607535369840065	-33.492608885391576	-33.39525070258698	-33.49136635678982	-33.3962606236516	-33.248697412664534	-32.59993711324141	-26.013987706327335	-35.52365958864265	-32.26115660252523	-32.49248856902956	-22.884544582980215	-34.70411174148358	-33.50324129886647	-32.669913697136586	-32.607535369840065	-33.43906738646907	-30.057914402206883	-32.89197331051475		-32.47984638693879	-32.86965766064704	-32.50831697214029	-33.43634654821056	-32.705901163953435	-30.92727982124167	-33.88862966512917	-33.54240889778046	-36.14896402676666	-31.2681355166335
1000.0	5.5	0.0	nc	f100	-33.94900572404717	-33.91874889037486	-33.5364257051807	-33.2756955322731	-36.77391560615356	-33.11104886501887	-22.57184407359796	-33.21858752561054	-33.53071112328598	-36.06817504001843	-31.39480039164054	-31.088165169197012	-33.543441090514094	-33.601303133788036	-23.231810522878654	-32.379091169258764	-33.60893670434023	-33.546080619867965	-30.50724623454695	-33.77018847199375	-24.219630085482326	-31.914429670842278	-30.24590680164146	-33.809406570920515	-33.14083678066366	-33.39582290660293	-33.86611490954223	-33.2756955322731	-35.37219198524682	-33.54173239231613	-31.219801260317187	-33.2756955322731	-33.11500156081377		-33.516586309785346	-32.42268560114339	-33.35690209489057	-36.12170533573425	-33.55572907801876	-32.69351313960312	-33.61220522486913	-33.20347451392296	-25.80531114279178	-30.14490758543635	-33.87400175499436	-33.686845306188054	-33.55724191621028	-32.03288745569273	-33.66561214254218	-30.21614156294107	-33.587739403104635	-33.52204007803139	-33.645187304437336	-32.45479420074373	-31.35062431435045	-33.53758335575499	-32.184642704446055	-33.941502507526316	-33.204348563122686		-33.02298113075919	-33.030431523626355	-33.14645533513981	-35.697181221612624	-36.08577675576525	-33.05789263419229	-29.919656306254897	-33.177248307113395	-35.02677645281164	-33.090520125774816	-33.73794314645261	-33.84531112258272	-32.36214973909999	-33.62252687784097	-33.060438017743394	-34.140999620490504	-31.307539662662805	-33.077909281211305	-32.458048335519024	-22.573909499087268	-33.67178328780024	-32.04829292073578	-33.98137357395871	-33.13177504436119	-33.713955605758905	-33.46629499920269	-33.20347451392296	-33.64902613141566	-33.51934545741325	-33.63756527665334	-33.52427032928678	-33.489976901422146	-33.1908225498047	-25.82368760295312	-35.36631904893757	-32.27133518446998	-32.437434020117735	-22.696728660573193	-34.44806145072609	-33.57470607626586	-32.89330728368602	-33.20347451392296	-33.605290108991056	-29.064360106395807	-32.968541917593114		-32.5183805424074	-32.7734436300763	-32.573160988250955	-33.563993493656	-33.26904930804874	-30.461368976084216	-34.16031561872028	-33.867971852370886	-36.04360524010586	-30.930957633848127
1000.0	5.5	0.5	nc	f100	-33.91062200370448	-33.78799709159351	-34.10840568279186	-33.20206901165183	-36.87922388890962	-33.63893230762506	-22.323236447786584	-33.756848981512626	-33.618134868927015	-35.87140580546331	-31.175790419441345	-30.723642583918107	-33.63430903880606	-33.54458079340833	-23.566502880463567	-32.31404371063227	-33.55297537408383	-33.63748644771886	-30.38054682736017	-33.899367917807396	-24.524400241766827	-31.74689754075498	-30.175016193130993	-34.0833401945411	-33.67744594343947	-33.5696106323047	-33.919008588306674	-33.20206901165183	-35.29359396345497	-33.78005151506358	-30.740437093451334	-33.20206901165183	-33.64061096933784		-33.60310587949734	-32.369174426874295	-33.53327275498847	-36.01252543339163	-33.49739477887156	-32.674859275527815	-34.295459090649565	-33.738758437358676	-26.137650865457324	-30.08464546809426	-34.14878103363516	-33.9620862231559	-33.65163287623015	-31.927115630075114	-33.61082743226119	-30.147929470547105	-33.69248115287777	-33.5144520172572	-33.591808449371655	-32.47845436896597	-31.02566196797333	-33.62465857187588	-32.1595973283662	-34.07561341649917	-33.74179217247628		-33.07459378632893	-33.54465622822361	-33.68366890777618	-35.72278931810181	-35.88071597611086	-32.97980368830246	-29.882497514521585	-33.70774636733552	-34.953315582559426	-33.47072277198756	-33.60684667903223	-34.12286121167505	-32.29493538467885	-33.56753134484089	-33.58331271525395	-34.21131993452103	-31.18728439242684	-33.59907606685871	-32.37444854480268	-22.307310719243745	-34.4071176946155	-31.949176012256594	-34.070284064615294	-33.20646239271038	-34.446421350044986	-33.656706336470144	-33.738758437358676	-33.60312454747297	-33.60568665408597	-33.582951380329426	-33.609573971648445	-33.677674351413756	-33.721587937089225	-26.166891510372338	-35.28765584525166	-32.195022012308854	-32.30814796115628	-23.09499319025191	-34.325551571161164	-33.606665652952245	-32.9122844596872	-33.738758437358676	-33.70515430751631	-28.700427346705432	-32.94805527277725		-32.4793719196955	-32.584226957216146	-32.5431325663162	-33.5004857187013	-33.7159367011473	-30.26948107118337	-34.25766058112811	-34.14491867432852	-35.927484443917265	-30.71679630663537
1100.0	4.5	-0.5	nc	nc	-34.354415103962374	-34.36436182497604	-33.99886612550047	-33.698320185619	-37.086511017393306	-33.586202892154624	-23.973030516984892	-33.68490630502993	-33.901788956862234	-36.15963444041925	-32.257883274918576	-32.15939588969397	-33.91129488211498	-34.01196733788566	-25.574553963051073	-32.92274587972385	-34.01960688092221	-33.91425871323105	-31.54975598799965	-34.125083655980006	-26.280151674356848	-32.36918474347553	-31.455293198392525	-34.19221916570446	-33.61347508472169	-33.79599409307027	-34.188712573733675	-33.698320185619	-35.626489938950854	-33.96804197041165	-31.881576480357513	-33.698320185619	-33.58556785346606		-33.886729146417885	-32.96676463314978	-33.78064891169824	-36.26922658564371	-33.96658491606365	-33.19425236559415	-34.05810379370073	-33.66879939535252	-27.856525823222928	-31.372121062224426	-34.25114368645054	-34.07912495360287	-33.92269587996014	-32.649028574569535	-34.074055878182214	-31.42940899700087	-33.950932648681395	-33.90905340312683	-34.05448641485309	-33.0323095345811	-32.313236226913965	-33.907530843745015	-32.78812016783544	-34.26715969719837	-33.671654691487795	-37.13130862141276	-33.54657067642933	-33.51296846967185	-33.61873320766252	-35.97992606723513	-36.16885068764023	-33.48549290843341	-31.176545475732095	-33.646116190971604	-35.32454121269956	-33.60085884342906	-34.067555903940104	-34.223556832109495	-32.916291710482724	-34.03291458007902	-33.52974432849557	-34.41666106858713	-31.90091791397962	-33.5476936657964	-32.96947762895059	-23.91206152018981	-34.10913124465868	-32.664027739471784	-34.29189232316566	-33.510515916360475	-34.13797904657672	-33.8959193202272	-33.66879939535252	-34.05901362229064	-33.89040650906971	-34.047698039356135	-33.89390903592398	-33.90612011534754	-33.65915920840926	-27.861387433117734	-35.620764778416444	-32.80349612755216	-32.947480619630085	-25.10790188492819	-34.74283045916194	-33.91505004961262	-33.36437170519875	-33.66879939535252	-33.96895551123309	-29.89028806422955	-33.40121979719602		-33.040423057730465	-33.22225362741668	-33.084684043310105	-33.97596499923067	-33.76099127892599	-31.548920784184382	-34.43789311967779	-34.24414159976356	-36.18744450906705	-31.537332534764722
1100.0	4.5	0.0	nc	nc	-34.4508228614733	-34.386952473183776	-34.52572295251541	-33.71780908265574	-37.13317942263588	-34.01429197476666	-23.734413129911278	-34.11788119484156	-33.984203719190845	-35.86573449718759	-31.92096530322828	-31.66833936070151	-33.99785116335154	-34.05499661542449	-25.294994911271882	-32.830631074733795	-34.063783470944415	-34.00282893579395	-31.233180097638996	-34.25567816871086	-26.050357429934667	-32.18125352647268	-31.131803499086036	-34.46634226861339	-34.04667789628649	-33.99032241316784	-34.2077478712795	-33.71780908265574	-35.6205075238621	-34.243051399602386	-31.47774591086788	-33.71780908265574	-34.01297809574544		-33.96806845252292	-32.89744063007732	-33.990225671144884	-36.14844320472771	-34.00507312113704	-33.19776075878311	-34.639307392856765	-34.10242610764898	-27.623785092972494	-31.0511570929028	-34.52015310029412	-34.35854073107103	-34.013452165548216	-32.65331298952525	-34.118954258136526	-31.106360166384412	-34.04364245053238	-33.94198652185223	-34.1006647399871	-33.17538848971484	-31.87182353344527	-33.99005194563004	-32.80496583168389	-34.382435927831565	-34.10450191877644	-37.112071397901516	-33.68277611790741	-33.93584185219032	-34.052221080295475	-35.97288408043592	-35.86608541455211	-33.49352872809554	-30.86298155533807	-34.072704314309064	-35.275955741070355	-33.994625635714826	-34.00226359994522	-34.49748526554079	-32.819775605293444	-34.0787428699571	-33.94759065827831	-34.43882393450023	-31.849102384365434	-33.96433463106269	-32.901234543730936	-23.68100758040366	-34.70961031319743	-32.6707147709571	-34.35045713298443	-33.5795973408555	-34.70859707753949	-34.12486731660874	-34.10242610764898	-34.12721930285658	-33.97188638190735	-34.09376555189401	-33.97424842811905	-34.124105981020946	-34.0854629742267	-27.64005405926971	-35.61471568163154	-32.75455616015802	-32.85176065927331	-24.85572472982648	-34.70596006673037	-33.9102112044153	-33.39420726387133	-34.10242610764898	-34.06926505764845	-29.612173469902835	-33.4229919628989		-32.99593692185694	-33.02965721785314	-33.05900211258384	-34.010308439393	-34.20327822575468	-31.187132888134634	-34.48598202820172	-34.51461520606308	-36.053003596985164	-31.424858457953697
