FILENAME,INSTRUMENT,NAME,REFERENCE,OBSERVATION_DATE,OBSERVATION_MJD,SOURCE_KEY,OBSERVATION_TIME,PROGRAM_NUMBER,PROGRAM_PI,OBSERVER,RESOLUTION,AIRMASS,REDUCTION_SPEXTOOL_VERSION,QUALITY_FLAG
11550_11177.fits,SPEX-PRISM,SDSS J15512086+4329303,2014ApJ...794..143B,20110419,55671.056,11177,13 20 19.542134,,,Burgasser,120,1.119,v3.4,OK
11551_11181.fits,SPEX-PRISM,SDSS J15525232-0035019,2014ApJ...794..143B,20110419,55671.026,11181,12 38 5.5652052,,,Burgasser,120,1.07,v3.4,OK
11113_11183.fits,SPEX-PRISM,2MASSW J1552591+294849,2014ApJ...794..143B,20080730,54677.5,11183,,,,,120,,,OK
11257_11186.fits,SPEX-PRISM,2MASSW J1553214+210907,2014ApJ...794..143B,20090629,55011.959,11186,11 01 10.491615,,,Vervack,120,1.451,v3.4,OK
11082_11187.fits,SPEX-PRISM,2MASSW J1555157-095605,2014ApJ...794..143B,20080714,54661.5,11187,,,,,120,,,OK
11864_11191.fits,SPEX-PRISM,SDSS J15564435+1723089,2014ApJ...794..143B,20130814,56518.827,11191,07 50 23.353357,,,Burgasser,120,1.384,v3.4,OK
11865_11192.fits,SPEX-PRISM,2MASS J15573270+1752380,2014ApJ...794..143B,20130814,56518.836,11192,08 04 1.8370090,,,Burgasser,120,1.453,v3.4,OK
11043_11196.fits,SPEX-PRISM,2MASSI J1600054+170832,2014ApJ...794..143B,20080712,54659.5,11196,,,,,120,,,OK
11258_11205.fits,SPEX-PRISM,2MASS J16082460+195747,2014ApJ...794..143B,20090629,55011.981,11205,11 33 0.59991225,,,Vervack,120,1.562,v3.4,OK
10198_11208.fits,SPEX-PRISM,LSR 1610-0040,2014ApJ...794..143B,20040312,53076.5,11208,,,,,120,,,OK
11259_11211.fits,SPEX-PRISM,2MASS J16134550+1708270,2014ApJ...794..143B,20090629,55011.996,11211,11 54 53.617681,,,Vervack,120,1.72,v3.4,OK
11279_11216.fits,SPEX-PRISM,2MASSW J1615441+355900,2014ApJ...794..143B,20090630,55012.949,11216,10 46 56.227244,,,Vervack,120,1.296,v3.4,OK
11444_11221.fits,SPEX-PRISM,2MASS J16184503-1321297,2014ApJ...794..143B,20100707,55384.889,11221,09 19 28.444097,,,Burgasser,120,1.335,v3.4,OK
11116_11222.fits,SPEX-PRISM,SDSS J161928.31+005011.9,2014ApJ...794..143B,20080730,54677.5,11222,,,,,120,,,OK
10578_11224.fits,SPEX-PRISM,LEHPM 2-1973,2014ApJ...794..143B,20060409,53834.5,11224,,,,,120,,,OK
11117_11225.fits,SPEX-PRISM,GJ 618.1B,2014ApJ...794..143B,20080730,54677.5,11225,,,,,120,,,OK
10656_11226.fits,SPEX-PRISM,2MASS J16203450-2430200,2014ApJ...794..143B,20060828,53975.81,11226,07 26 39.5128,,,Kirkpatrick,120,2.303,v3.3,OK
11100_11226.fits,SPEX-PRISM,2MASS J16203450-2430200,2014ApJ...794..143B,20080729,54676.5,11226,,,,,120,,,OK
11280_11227.fits,SPEX-PRISM,2MASS J16210822+2938480,2014ApJ...794..143B,20090630,55012.965,11227,11 10 2.6962320,,,Vervack,120,1.356,v3.4,OK
11818_11240.fits,SPEX-PRISM,SDSS J16260303+2113130,2014ApJ...794..143B,20130424,56407.097,11240,14 19 25.337563,,,Burgasser,120,1.099,v3.4,OK
11103_11248.fits,SPEX-PRISM,2MASS J16301770-2120010,2014ApJ...794..143B,20080729,54676.5,11248,,,,,120,,,OK
11124_11248.fits,SPEX-PRISM,2MASS J16301770-2120010,2014ApJ...794..143B,20080828,54706.823,11248,07 45 0.652327,,,,120,2.299,v3.4,OK
11552_11251.fits,SPEX-PRISM,2MASS J16304139+0938446,2014ApJ...794..143B,20110419,55671.041,11251,12 58 26.108687,,,Burgasser,120,1.016,v3.4,OK
11849_11253.fits,SPEX-PRISM,SDSS J16311227+32271141,2014ApJ...794..143B,20130426,56409.125,11253,14 59 45.258984,,,Burgasser,120,1.222,v3.4,OK
11654_11257.fits,SPEX-PRISM,HD 149361B,2014ApJ...794..143B,20120709,56117.895,11257,09 28 57.933708,,,Burgasser,120,1.134,v3.4,OK
11850_11261.fits,SPEX-PRISM,SDSS J16351918+42230531,2014ApJ...794..143B,20130426,56409.147,11261,15 32 11.784923,,,Burgasser,120,1.367,v3.4,OK
11119_11263.fits,SPEX-PRISM,SDSSp J163600.79-003452.6,2014ApJ...794..143B,20080730,54677.5,11263,,,,,120,,,OK
11068_11274.fits,SPEX-PRISM,2MASS J16452207+3004071,2014ApJ...794..143B,20080713,54660.5,11274,,,,,120,,,OK
11655_11274.fits,SPEX-PRISM,2MASS J16452207+3004071,2014ApJ...794..143B,20120709,56117.911,11274,09 52 20.231864,,,Burgasser,120,1.139,v3.4,OK
11868_11278.fits,SPEX-PRISM,2MASS J16490419+0444571,2014ApJ...794..143B,20130814,56518.856,11278,08 32 53.415371,,,Burgasser,120,1.412,v3.4,OK
11851_11282.fits,SPEX-PRISM,SDSS J16545079+3747146,2014ApJ...794..143B,20130426,56409.14,11282,15 22 16.967557,,,Burgasser,120,1.243,v3.4,OK
10822_11283.fits,SPEX-PRISM,VB 8,2014ApJ...794..143B,20070704,54285.956,11283,10 56 52.5660,,,Kirkpatrick,120,1.441,v3.3,OK
11260_11285.fits,SPEX-PRISM,2MASS J16573454+1054233,2014ApJ...794..143B,20090629,55012.005,11285,12 06 50.463979,,,Vervack,120,1.515,v3.4,OK
11893_11287.fits,SPEX-PRISM,WISE J165842.56+510335.0,2014ApJ...794..143B,20131023,56588.733,11287,05 35 36.011226,,,Burgasser,120,1.985,v3.4,OK
11446_11288.fits,SPEX-PRISM,SDSS J16585026+1820006,2014ApJ...794..143B,20100707,55384.93,11288,10 18 55.273986,,,Burgasser,120,1.141,v3.4,OK
11658_11293.fits,SPEX-PRISM,SDSS J17031670+19063603,2014ApJ...794..143B,20120709,56118.026,11293,12 36 56.658438,,,Burgasser,120,2.136,v3.4,OK
10659_11300.fits,SPEX-PRISM,2MASS J17072343-0558249B,2014ApJ...794..143B,20060828,53975.852,11300,08 27 14.4766,,,Kirkpatrick,120,1.809,v3.3,OK
10660_11302.fits,SPEX-PRISM,DENIS J1707252-013809,2014ApJ...794..143B,20060828,53975.873,11302,08 56 31.5236,,,Kirkpatrick,120,2.091,v3.3,OK
11150_11303.fits,SPEX-PRISM,2MASSI J1707333+430130,2014ApJ...794..143B,20080908,54717.5,11303,,,,,120,,,OK
11553_11305.fits,SPEX-PRISM,SDSS J17104934+33232518,2014ApJ...794..143B,20110419,55671.071,11305,13 42 45.604027,,,Burgasser,120,1.029,v3.4,OK
11069_11307.fits,SPEX-PRISM,2MASS J17111353+2326333,2014ApJ...794..143B,20080713,54660.5,11307,,,,,120,,,OK
11166_11308.fits,SPEX-PRISM,G 203-50B,2014ApJ...794..143B,20080909,54718.793,11308,07 01 45.4036,,,Looper,120,1.318,v3.4,OK
11447_11308.fits,SPEX-PRISM,G 203-50B,2014ApJ...794..143B,20100707,55384.966,11308,11 10 22.198405,,,Burgasser,120,1.302,v3.4,OK
11641_11317.fits,SPEX-PRISM,2MASSI J1717045+150953,2014ApJ...794..143B,20120530,56078.08,11317,13 55 38.112850,,,Burgasser,75,1.329,v3.4,OK
11281_11318.fits,SPEX-PRISM,SDSS J171714.10+652622.2,2014ApJ...794..143B,20090630,55012.985,11318,11 37 49.764013,,,Vervack,120,1.627,v3.4,OK
11887_11319.fits,SPEX-PRISM,SDSS J17175402+64274503,2014ApJ...794..143B,20131022,56587.706,11319,04 56 16.888796,,,Burgasser,120,1.769,v3.4,OK
11151_11320.fits,SPEX-PRISM,2MASSI J1721039+334415,2014ApJ...794..143B,20080908,54717.5,11320,,,,,120,,,OK
11282_11324.fits,SPEX-PRISM,SDSS J172244.32+632946.8,2014ApJ...794..143B,20090630,55012.996,11324,11 53 44.161766,,,Vervack,120,1.615,v3.4,OK
11449_11327.fits,SPEX-PRISM,SDSS J17254384+5325349,2014ApJ...794..143B,20100707,55384.994,11327,11 50 53.339128,,,Burgasser,120,1.522,v3.4,OK
11031_11328.fits,SPEX-PRISM,2MASSI J1726000+153819,2014ApJ...794..143B,20080511,54597.5,11328,,,,,120,,,OK
11070_11328.fits,SPEX-PRISM,2MASSI J1726000+153819,2014ApJ...794..143B,20080713,54660.5,11328,,,,,120,,,OK
11261_11332.fits,SPEX-PRISM,2MASS J17281134+0839590,2014ApJ...794..143B,20090629,55012.013,11332,12 19 24.026619,,,Vervack,120,1.418,v3.4,OK
10610_11346.fits,SPEX-PRISM,DENIS-P J1733423-165449,2014ApJ...794..143B,20060411,53836.5,11346,,,,,120,,,OK
11283_11358.fits,SPEX-PRISM,2MASSW J1743415+212707,2014ApJ...794..143B,20090630,55013.049,11358,13 10 37.536545,,,Vervack,120,1.615,v3.4,OK
11152_11361.fits,SPEX-PRISM,DENIS-P J1745346-164053,2014ApJ...794..143B,20080908,54717.5,11361,,,,,120,,,OK
11659_11362.fits,SPEX-PRISM,2MASS J17461199+5034036,2014ApJ...794..143B,20120709,56118.075,11362,13 48 10.626915,,,Burgasser,120,2.31,v3.4,OK
11661_11378.fits,SPEX-PRISM,2MASS J18000116-1559235,2014ApJ...794..143B,20120709,56118.048,11378,13 09 22.484087,,,Burgasser,120,2.794,v3.4,OK
11450_11381.fits,SPEX-PRISM,2MASS J18064570+2923591,2014ApJ...794..143B,20100707,55384.95,11381,10 47 30.221878,,,Burgasser,120,1.07,v3.4,OK
10284_11393.fits,SPEX-PRISM,LSR 1826+3014,2014ApJ...794..143B,20040909,53257.5,11393,,,,,120,,,OK
11190_11405.fits,SPEX-PRISM,SDSS J183929.17+442438,2014ApJ...794..143B,20081104,54774.715,11405,05 09 13.866750,,,Reddy,120,1.42,v3.4,OK
11819_11417.fits,SPEX-PRISM,DENIS J19013910-3700170,2014ApJ...794..143B,20130424,56407.139,11417,15 19 38.703152,,,Burgasser,120,1.824,v3.4,OK
10824_11423.fits,SPEX-PRISM,VB 10,2014ApJ...794..143B,20070704,54285.981,11423,11 32 8.86071,,,Kirkpatrick,120,1.051,v3.3,OK
11728_11427.fits,SPEX-PRISM,2MASS J19233810-3308410,2014ApJ...794..143B,20120927,56197.703,11427,04 52 48.647269,,,Burgasser,120,1.671,v3.4,OK
11894_11436.fits,SPEX-PRISM,DENIS JJ1934511-184134,2014ApJ...794..143B,20131023,56588.709,11436,05 01 31.255930,,,Burgasser,120,1.355,v3.4,OK
10692_11444.fits,SPEX-PRISM,LEHPM 2-90,2014ApJ...794..143B,20060902,53980.5,11444,,,,,120,,,OK
10850_11452.fits,SPEX-PRISM,2MASS J19561542-1754252,2014ApJ...794..143B,20070916,54359.5,11452,,,,,120,,,OK
10825_11455.fits,SPEX-PRISM,2MASS J20025073-0521524,2014ApJ...794..143B,20070704,54286.014,11455,12 20 50.4367,,,Kirkpatrick,120,1.131,v3.3,OK
11155_11455.fits,SPEX-PRISM,2MASS J20025073-0521524,2014ApJ...794..143B,20080908,54717.5,11455,,,,,120,,,OK
11891_11459.fits,SPEX-PRISM,DENIS J20131080-1242440,2014ApJ...794..143B,20131022,56587.806,11459,07 21 21.301017,,,Burgasser,120,1.668,v3.4,OK
11241_11470.fits,SPEX-PRISM,2MASS J20263647+0439400,2014ApJ...794..143B,20090628,55011.031,11470,12 44 31.255918,,,Vervack,120,1.042,v3.4,OK
11453_11476.fits,SPEX-PRISM,2MASS J2035203-311008,2014ApJ...794..143B,20100707,55385.058,11476,13 23 6.5138748,,,Burgasser,120,1.749,v3.4,OK
11157_11481.fits,SPEX-PRISM,2MASS J20414283-3506442,2014ApJ...794..143B,20080908,54717.5,11481,,,,,120,,,OK
11184_11485.fits,SPEX-PRISM,SDSS J204724.7+142152,2014ApJ...794..143B,20081103,54773.726,11485,05 25 33.668020,,,Reddy,120,1.048,v3.4,OK
10243_11490.fits,SPEX-PRISM,LEHPM 2-381,2014ApJ...794..143B,20040906,53254.5,11490,,,,,120,,,OK
11242_11492.fits,SPEX-PRISM,2MASSI J2054358+151904,2014ApJ...794..143B,20090628,55011.05,11492,13 12 24.118942,,,Vervack,120,1.009,v3.4,OK
11243_11494.fits,SPEX-PRISM,2MASSI J2057153+171515,2014ApJ...794..143B,20090628,55011.069,11494,13 38 59.923039,,,Vervack,120,1.022,v3.4,OK
11262_11496.fits,SPEX-PRISM,2MASS J20575592-0050060,2014ApJ...794..143B,20090629,55012.036,11496,12 52 12.842590,,,Vervack,120,1.069,v3.4,OK
11871_11505.fits,SPEX-PRISM,2MASS J21075409-4544064,2014ApJ...794..143B,20130814,56518.934,11505,10 24 48.546224,,,Burgasser,120,2.428,v3.4,OK
11084_11513.fits,SPEX-PRISM,HB 2115-4518,2014ApJ...794..143B,20080714,54661.5,11513,,,,,120,,,OK
11729_11514.fits,SPEX-PRISM,SDSS J211846.77-001044.6,2014ApJ...794..143B,20120927,56197.792,11514,07 00 27.593592,,,,120,1.066,v3.4,OK
11185_11515.fits,SPEX-PRISM,SDSS J212033.89+102159,2014ApJ...794..143B,20081103,54773.749,11515,05 57 52.265695,,,Reddy,120,1.057,v3.4,OK
11852_11519.fits,SPEX-PRISM,2MASS J21233110-2345180,2014ApJ...794..143B,20130717,56490.96,11519,11 02 36.411037,,,,75,1.437,v3.4,OK
11244_11522.fits,SPEX-PRISM,2MASS J21263403-3143220,2014ApJ...794..143B,20090628,55011.09,11522,14 10 13.378935,,,Vervack,120,1.654,v3.4,OK
11085_11523.fits,SPEX-PRISM,HB 2124-4228,2014ApJ...794..143B,20080714,54661.5,11523,,,,,120,,,OK
11086_11525.fits,SPEX-PRISM,HB 2126-4459,2014ApJ...794..143B,20080714,54661.5,11525,,,,,120,,,OK
10672_11527.fits,SPEX-PRISM,2MASSW J2130446-084520,2014ApJ...794..143B,20060901,53980.032,11527,12 46 28.0133,,,Looper,120,2.032,v3.3,OK
10696_11527.fits,SPEX-PRISM,2MASSW J2130446-084520,2014ApJ...794..143B,20060902,53980.874,11527,08 59 10.5702,,,Looper,120,1.139,v3.3,OK
11072_11527.fits,SPEX-PRISM,2MASSW J2130446-084520,2014ApJ...794..143B,20080713,54660.5,11527,,,,,120,,,OK
11169_11527.fits,SPEX-PRISM,2MASSW J2130446-084520,2014ApJ...794..143B,20080909,54718.839,11527,08 08 33.4918,,,Looper,120,1.151,v3.4,OK
11730_11527.fits,SPEX-PRISM,2MASSW J2130446-084520,2014ApJ...794..143B,20120927,56197.82,11527,07 40 33.988249,,,,120,1.141,v3.4,OK
11757_11527.fits,SPEX-PRISM,2MASSW J2130446-084520,2014ApJ...794..143B,20121027,56227.776,11527,06 37 58.011315,,,Burgasser,120,1.198,v3.4,OK
11758_11532.fits,SPEX-PRISM,SDSS J213240.36+102949.4,2014ApJ...794..143B,20121027,56227.797,11532,07 08 13.331339,,,Burgasser,120,1.111,v3.4,OK
11191_11534.fits,SPEX-PRISM,SDSS J213307.94+232159,2014ApJ...794..143B,20081104,54774.769,11534,06 27 11.105954,,,Reddy,120,1.07,v3.4,OK
11192_11536.fits,SPEX-PRISM,SDSS J213435.61+240408,2014ApJ...794..143B,20081104,54774.778,11536,06 39 50.387627,,,Reddy,120,1.09,v3.4,OK
11159_11540.fits,SPEX-PRISM,2MASS J21371044+1450475,2014ApJ...794..143B,20080908,54717.5,11540,,,,,120,,,OK
11873_11542.fits,SPEX-PRISM,DENIS J21391360-3529500,2014ApJ...794..143B,20130814,56518.957,11542,10 58 45.218557,,,Burgasser,120,1.773,v3.4,OK
11160_11548.fits,SPEX-PRISM,SDSS J214046.55+011259.7,2014ApJ...794..143B,20080908,54717.5,11548,,,,,120,,,OK
11454_11550.fits,SPEX-PRISM,2MASS J21420580-3101162,2014ApJ...794..143B,20100707,55385.078,11550,13 52 15.566568,,,Burgasser,120,1.633,v3.4,OK
11308_11554.fits,SPEX-PRISM,SDSS J214527.82-073434.2,2014ApJ...794..143B,20091104,55139.765,11554,06 21 49.023042,,,Burgasser,120,1.185,v3.4,OK
11245_11555.fits,SPEX-PRISM,2MASS J21472764+0101040,2014ApJ...794..143B,20090628,55011.108,11555,14 35 23.984572,,,Vervack,120,1.087,v3.4,OK
10454_11556.fits,SPEX-PRISM,2MASS J21481628+4003593,2014ApJ...794..143B,20050909,53622.861,11556,08 39 12.269370,,,Kirkpatrick,120,1.067,v3.2,OK
11246_11557.fits,SPEX-PRISM,2MASS J21483083+0020540,2014ApJ...794..143B,20090628,55011.124,11557,14 58 0.93219683,,,Vervack,120,1.122,v3.4,OK
11186_11558.fits,SPEX-PRISM,SDSS J214956.55+060334,2014ApJ...794..143B,20081103,54773.764,11558,06 19 43.263535,,,Reddy,120,1.065,v3.4,OK
11187_11565.fits,SPEX-PRISM,SDSS J215339.77+295005,2014ApJ...794..143B,20081103,54773.782,11565,06 45 40.551655,,,Reddy,120,1.073,v3.4,OK
10675_11572.fits,SPEX-PRISM,2MASS J21580457-1550098,2014ApJ...794..143B,20060901,53980.049,11572,13 10 21.7509,,,Looper,120,2.244,v3.3,OK
11263_11577.fits,SPEX-PRISM,2MASS J22044198-0036510,2014ApJ...794..143B,20090629,55012.056,11577,13 20 34.005855,,,Vervack,120,1.078,v3.4,OK
11087_11578.fits,SPEX-PRISM,2MASSW J2206450-421721,2014ApJ...794..143B,20080714,54661.5,11578,,,,,120,,,OK
11088_11581.fits,SPEX-PRISM,GRH 2208-2007,2014ApJ...794..143B,20080714,54661.5,11581,,,,,120,,,OK
10449_11583.fits,SPEX-PRISM,2MASS J22114470+6856262,2014ApJ...794..143B,20050908,53621.986,11583,11 39 50.175712,,,Kirkpatrick,120,1.705,v3.2,OK
10489_11586.fits,SPEX-PRISM,2MASS J22134491-2136079,2014ApJ...794..143B,20051017,53660.5,11586,,,,,120,,,OK
10697_11586.fits,SPEX-PRISM,2MASS J22134491-2136079,2014ApJ...794..143B,20060902,53981.002,11586,12 02 38.6998,,,Looper,120,1.655,v3.3,OK
11127_11586.fits,SPEX-PRISM,2MASS J22134491-2136079,2014ApJ...794..143B,20080829,54707.847,11586,08 19 36.1716,,,Looper,120,1.504,v3.4,OK
11896_11592.fits,SPEX-PRISM,WISE J222219.93+302601.4,2014ApJ...794..143B,20131023,56588.819,11592,07 39 12.106834,,,Burgasser,120,1.052,v3.4,OK
10853_11603.fits,SPEX-PRISM,LHS 523,2014ApJ...794..143B,20070916,54359.5,11603,,,,,120,,,OK
11050_11608.fits,SPEX-PRISM,2MASPJ2234330+291850,2014ApJ...794..143B,20080712,54659.5,11608,,,,,120,,,OK
11285_11609.fits,SPEX-PRISM,2MASS J22355013+1227370,2014ApJ...794..143B,20090630,55013.077,11609,13 50 37.477400,,,Vervack,120,1.017,v3.4,OK
11320_11613.fits,SPEX-PRISM,2MASSI J2238074+435317,2014ApJ...794..143B,20091107,55142.784,11613,06 49 29.419203,,,Burgasser,120,1.122,v3.4,OK
11455_11613.fits,SPEX-PRISM,2MASSI J2238074+435317,2014ApJ...794..143B,20100707,55385.094,11613,14 15 37.288351,,,Burgasser,120,1.098,v3.4,OK
10854_11613.fits,SPEX-PRISM,2MASSI J2238074+435317,2014ApJ...794..143B,20070916,54359.5,11613,,,,,120,,,POOR
11854_11620.fits,SPEX-PRISM,SDSS J22434553-08215302,2014ApJ...794..143B,20130717,56490.992,11620,11 48 6.6456986,,,,75,1.244,v3.4,OK
11310_11629.fits,SPEX-PRISM,SDSS J225003.72+143046.7,2014ApJ...794..143B,20091104,55139.78,11629,06 42 59.226144,,,Burgasser,120,1.012,v3.4,OK
11321_11629.fits,SPEX-PRISM,SDSS J225003.72+143046.7,2014ApJ...794..143B,20091107,55142.816,11629,07 34 46.919568,,,Burgasser,120,1.083,v3.4,OK
11089_11633.fits,SPEX-PRISM,2MASSI J2254519-284025,2014ApJ...794..143B,20080714,54661.5,11633,,,,,120,,,OK
11140_11634.fits,SPEX-PRISM,SDSSp J225529.09-003433.4,2014ApJ...794..143B,20080907,54716.5,11634,,,,,120,,,OK
11874_11636.fits,SPEX-PRISM,ULAS J22585405+0113512,2014ApJ...794..143B,20130814,56519.028,11636,12 40 14.645239,,,Burgasser,120,1.083,v3.4,OK
11264_11637.fits,SPEX-PRISM,SDSS J225913.88-005158.2,2014ApJ...794..143B,20090629,55012.073,11637,13 45 29.859500,,,Vervack,120,1.11,v3.4,OK
11193_11643.fits,SPEX-PRISM,SDSS J230809.9-313122,2014ApJ...794..143B,20081104,54774.795,11643,07 04 23.585614,,,Reddy,120,1.616,v3.4,OK
11885_11644.fits,SPEX-PRISM,DENIS J2308113-272200,2014ApJ...794..143B,20130903,56538.94,11644,10 33 1.7552200,,,"Bardalez Gagliuffi, Burgasser",120,1.468,v3.4,OK
11090_11646.fits,SPEX-PRISM,SSSPM J2310-1759,2014ApJ...794..143B,20080714,54661.5,11646,,,,,120,,,OK
11732_11649.fits,SPEX-PRISM,SDSS J231725.15-005433.6,2014ApJ...794..143B,20120927,56197.866,11649,08 47 18.031937,,,,120,1.075,v3.4,OK
10066_11656.fits,SPEX-PRISM,2MASS J2320292+412341,2014ApJ...794..143B,20030812,52863.5,11656,,,,,75,,,OK
11163_11656.fits,SPEX-PRISM,2MASS J2320292+412341,2014ApJ...794..143B,20080908,54717.5,11656,,,,,120,,,OK
10098_11657.fits,SPEX-PRISM,2MASS J23211254-1326282,2014ApJ...794..143B,20030904,52886.5,11657,,,,,75,,,OK
11052_11657.fits,SPEX-PRISM,2MASS J23211254-1326282,2014ApJ...794..143B,20080712,54659.5,11657,,,,,120,,,OK
11164_11657.fits,SPEX-PRISM,2MASS J23211254-1326282,2014ApJ...794..143B,20080908,54717.5,11657,,,,,120,,,OK
11311_11658.fits,SPEX-PRISM,SDSS J232136.11-002819.1,2014ApJ...794..143B,20091104,55139.805,11658,07 19 8.6498186,,,Burgasser,120,1.077,v3.4,OK
10663_11660.fits,SPEX-PRISM,SDSS J232246.84-313323,2014ApJ...794..143B,20060828,53975.97,11660,11 16 16.5431,,,Kirkpatrick,120,1.601,v3.3,OK
11194_11660.fits,SPEX-PRISM,SDSS J232246.84-313323,2014ApJ...794..143B,20081104,54774.805,11660,07 18 45.254984,,,Reddy,120,1.616,v3.4,OK
11188_11662.fits,SPEX-PRISM,SDSS J232313.4-024435,2014ApJ...794..143B,20081103,54773.798,11662,07 08 44.958021,,,Reddy,120,1.085,v3.4,OK
11091_11671.fits,SPEX-PRISM,2MASS J23302258-0347189,2014ApJ...794..143B,20080714,54661.5,11671,,,,,120,,,OK
10881_11673.fits,SPEX-PRISM,HD 221356BC,2014ApJ...794..143B,20071112,54416.86,11673,08 38 42.684929,,,Cruz,120,1.322,v3.4,OK
11946_11673.fits,SPEX-PRISM,HD 221356BC,2014ApJ...794..143B,20131205,56631.691,11673,04 34 47.715209,,,Burgasser,120,1.098,v3.4,OK
10440_11674.fits,SPEX-PRISM,LSPM J2331+4607N,2014ApJ...794..143B,20050907,53620.5,11674,,,,,120,,,OK
11286_11677.fits,SPEX-PRISM,2MASS J23312935+1552220,2014ApJ...794..143B,20090630,55013.097,11677,14 18 59.302835,,,Vervack,120,1.032,v3.4,OK
11189_11679.fits,SPEX-PRISM,SDSS J233224.38-005025,2014ApJ...794..143B,20081103,54773.819,11679,07 38 46.312303,,,Reddy,120,1.083,v3.4,OK
11323_11681.fits,SPEX-PRISM,SDSS J233350.76-000011.3,2014ApJ...794..143B,20091107,55142.765,11681,06 21 28.963074,,,Burgasser,120,1.07,v3.4,OK
11290_11682.fits,SPEX-PRISM,2MASS J23335838+0050110,2014ApJ...794..143B,20090701,55014.116,11682,14 47 11.939186,,,Kelley,120,1.065,v3.4,OK
11744_11687.fits,SPEX-PRISM,SDSS J23352642+0817213,2014ApJ...794..143B,20121024,56224.788,11687,06 54 55.319216,,,,120,1.042,v3.4,OK
11877_11693.fits,SPEX-PRISM,SDSS J23371664-09332480,2014ApJ...794..143B,20130814,56519.062,11693,13 29 53.383118,,,Burgasser,120,1.196,v3.4,OK
11456_11697.fits,SPEX-PRISM,2MASS J2341286-113335,2014ApJ...794..143B,20100707,55385.111,11697,14 40 19.012143,,,Burgasser,120,1.175,v3.4,OK
11266_11700.fits,SPEX-PRISM,2MASS J23440624-0733282,2014ApJ...794..143B,20090629,55012.095,11700,14 16 7.2858240,,,Vervack,120,1.195,v3.4,OK
11093_11702.fits,SPEX-PRISM,2MASS J23453903+0055137,2014ApJ...794..143B,20080714,54661.5,11702,,,,,120,,,OK
11195_11703.fits,SPEX-PRISM,SDSS J234654.7-315353,2014ApJ...794..143B,20081104,54774.816,11703,07 35 37.829937,,,Reddy,120,1.62,v3.4,OK
11457_11711.fits,SPEX-PRISM,2MASS J2352050-110043,2014ApJ...794..143B,20100707,55385.138,11711,15 18 32.839378,,,Burgasser,120,1.164,v3.4,OK
11458_11713.fits,SPEX-PRISM,DENIS-P J2353-0833,2014ApJ...794..143B,20100707,55385.128,11713,15 03 59.219430,,,Burgasser,120,1.137,v3.4,OK
11878_11716.fits,SPEX-PRISM,DENIS J23545990-1852210,2014ApJ...794..143B,20130814,56519.079,11716,13 53 6.3096846,,,Burgasser,120,1.35,v3.4,OK
10855_11717.fits,SPEX-PRISM,SSSPM J2356-3426,2014ApJ...794..143B,20070916,54359.5,11717,,,,,120,,,OK
11094_11721.fits,SPEX-PRISM,SSSPM J2400-2008,2014ApJ...794..143B,20080714,54661.5,11721,,,,,120,,,OK
11685_10134.fits,SPEX-PRISM,2MASS J01335299+0033017,2014ApJ...794..143B__,20120818,56158.021,10134,12 29 52.475426,,,Burgasser,120,1.155,v3.4,OK
12204_11940.fits,SPEX-PRISM,2MASS J15420830-2621138,2014MNRAS.442.1586D,20120608,56086,11940,,,,,150,1.73,,OK
12205_11941.fits,SPEX-PRISM,2MASS J15433947-2535549,2014MNRAS.442.1586D,20120608,56086,11941,,,,,150,1.53,,OK
12206_11942.fits,SPEX-PRISM,2MASS J15442275-2136092,2014MNRAS.442.1586D,20120608,56086,11942,,,,,150,1.5,,OK
12207_11943.fits,SPEX-PRISM,2MASS J15465432-2556520,2014MNRAS.442.1586D,20120608,56086,11943,,,,,150,1.56,,OK
12208_11944.fits,SPEX-PRISM,2MASS J15472572-2609185,2014MNRAS.442.1586D,20120608,56086,11944,,,,,93,1.82,,OK
12209_11945.fits,SPEX-PRISM,2MASS J15490803-2839550,2014MNRAS.442.1586D,20120608,56086,11945,,,,,150,1.55,,OK
12210_11946.fits,SPEX-PRISM,2MASS J15491602-2547146,2014MNRAS.442.1586D,20120608,56086,11946,,,,,150,1.67,,OK
12211_11947.fits,SPEX-PRISM,2MASS J15492909-2815384,2014MNRAS.442.1586D,20120608,56086,11947,,,,,93,1.93,,OK
12212_11948.fits,SPEX-PRISM,2MASS J15493660-2815141,2014MNRAS.442.1586D,20120608,56086,11948,,,,,150,1.93,,OK
12213_11949.fits,SPEX-PRISM,2MASS J15501958-2805237,2014MNRAS.442.1586D,20120608,56086,11949,,,,,93,1.63,,OK
12214_11950.fits,SPEX-PRISM,2MASS J15514709-2113234,2014MNRAS.442.1586D,20120608,56086,11950,,,,,150,1.37,,OK
12215_11951.fits,SPEX-PRISM,2MASS J15521088-2125372,2014MNRAS.442.1586D,20120608,56086,11951,,,,,150,1.35,,OK
12216_11952.fits,SPEX-PRISM,2MASS J15524857-2621453,2014MNRAS.442.1586D,20120608,56086,11952,,,,,150,1.49,,OK
12217_11953.fits,SPEX-PRISM,2MASS J15544486-2843078,2014MNRAS.442.1586D,20120608,56086,11953,,,,,150,1.63,,OK
12218_11954.fits,SPEX-PRISM,2MASS J15551960-2751207,2014MNRAS.442.1586D,20120608,56086,11954,,,,,150,1.56,,OK
