LIBRARY,FILENAME,INSTRUMENT,SOURCE_KEY,OBSERVATION_DATE,OBSERVATION_TIME,JULIAN_DATE,PROGRAM_NUMBER,PROGRAM_PI,OBSERVER,RESOLUTION,AIRMASS,REDUCTION_SPEXTOOL_VERSION,REDUCTION_PERSON,REDUCTION_DATE,QUALITY_FLAG,MEDIAN_SNR,SPEX_TYPE,SPEX_GRAVITY_CLASSIFICATION,PUBLISHED,DATA_REFERENCE,NOTE
SPL,12777_12506.fits,SPEX-PRISM,12506,20100104,10 13 1.7806294,55200,,,Looper,75,1.114,v3.4,,,OK,381.9195557,,,Y,2017AJ....153...46L,
SPL,12778_12507.fits,SPEX-PRISM,12507,20081103,11 03 54.151013,54773,,,Luhman,75,1.0315,v3.4,,,OK,342.8353577,,,Y,2017AJ....153...46L,
SPL,12779_12508.fits,SPEX-PRISM,12508,20101224,13 29 4.0223696,55554,,,Luhman,75,2.37475,v3.4,,,OK,245.0066833,,,Y,2017AJ....153...46L,
SPL,12780_12509.fits,SPEX-PRISM,12509,20041113,09 56 33.010163,53322,,,Luhman,75,1.0806667,v3.2,,,OK,287.4738159,M7.0,,Y,2007AJ....134..411M,
SPL,12781_12510.fits,SPEX-PRISM,12510,20121229,05 57 7.1125902,56290,,,Luhman,75,1.277666667,v3.4,,,OK,256.6091919,,,Y,2014ApJ...784..126E,
SPL,12782_12511.fits,SPEX-PRISM,12511,20081103,10 27 18.559242,54773,,,Luhman,75,1.0805,v3.4,,,OK,397.9979248,,,Y,2017AJ....153...46L,
SPL,12783_12512.fits,SPEX-PRISM,12512,20081104,10 34 12.171310,54774,,,Luhman,75,1.0626667,v3.4,,,OK,607.6359253,,,Y,2017AJ....153...46L,
SPL,12784_12513.fits,SPEX-PRISM,12513,20081104,09 27 56.366428,54774,,,Luhman,75,1.2307,v3.4,,,OK,261.6661987,,,Y,2017AJ....153...46L,
SPL,12785_12514.fits,SPEX-PRISM,12514,20081103,11 28 42.303419,54773,,,Luhman,75,1.0128,v3.4,,,OK,804.9411621,,,Y,2017AJ....153...46L,
SPL,12786_12515.fits,SPEX-PRISM,12515,20081103,12 14 50.853538,54773,,,Luhman,75,1.006625,v3.4,,,OK,524.4917603,,,Y,2017AJ....153...46L,
SPL,12787_12516.fits,SPEX-PRISM,12516,20081103,10 09 42.882038,54773,,,Luhman,75,1.1045,v3.4,,,OK,484.9675903,,,Y,2017AJ....153...46L,
SPL,12788_12517.fits,SPEX-PRISM,12517,20100117,05 04 57.252749,55213,,,Luhman,75,1.105625,v3.4,,,OK,248.3664246,,,Y,2017AJ....153...46L,
SPL,12789_12518.fits,SPEX-PRISM,12518,20101224,12 01 28.953292,55554,,,Luhman,75,1.555,v3.4,,,OK,86.37895203,,,Y,2017AJ....153...46L,
SPL,12790_12519.fits,SPEX-PRISM,12519,20081103,12 46 50.983573,54773,,,Luhman,75,1.047375,v3.4,,,OK,332.0325317,,,Y,2017AJ....153...46L,
SPL,12791_12520.fits,SPEX-PRISM,12520,20141010,10 14 2.5193890,56940.42642,,,Luhman,75,1.395,v4.0beta,,,OK,119.7414322,,,Y,2017AJ....153...46L,
SPL,12792_12521.fits,SPEX-PRISM,12521,20041113,11 56 33.113303,53322,,,Luhman,75,1.031,v3.2,,,OK,47.01742935,L6.0,VL-G,Y,2006ApJ...645..676L,
SPL,12793_12522.fits,SPEX-PRISM,12522,20070220,07 54 49.054527,54151,,,Luhman,75,1.4305,v3.2,,,OK,68.82111359,,,Y,2009ApJ...703..399L,
SPL,12794_12523.fits,SPEX-PRISM,12523,20081103,12 54 56.545068,54773,,,Luhman,75,1.0352,v3.4,,,OK,287.1792297,,,Y,2017AJ....153...46L,
SPL,12795_12524.fits,SPEX-PRISM,12524,20101224,12 39 11.886162,55554,,,Luhman,75,1.800125,v3.4,,,OK,156.4876556,,,Y,2017AJ....153...46L,
SPL,12796_12525.fits,SPEX-PRISM,12525,20081103,13 02 48.879634,54773,,,Luhman,75,1.052375,v3.4,,,OK,413.9230957,,,Y,2017AJ....153...46L,
SPL,12797_12526.fits,SPEX-PRISM,12526,20081103,13 16 19.836125,54773,,,Luhman,75,1.064125,v3.4,,,OK,403.7080078,,,Y,2017AJ....153...46L,
SPL,12798_12527.fits,SPEX-PRISM,12527,20041113,11 46 46.052540,53322,,,Luhman,75,1.0143333,v3.2,,,OK,38.34905243,L7.0,VL-G,Y,2006ApJ...645..676L,
SPL,12799_12528.fits,SPEX-PRISM,12528,20100105,10 49 23.056119,55201,,,Luhman,75,1.3268,v3.4,,,OK,518.4206543,L7.0,VL-G,Y,2017AJ....153...46L,
SPL,12800_12529.fits,SPEX-PRISM,12529,20081103,13 23 39.406423,54773,,,Luhman,75,1.058,v3.4,,,OK,550.8995972,,,Y,2017AJ....153...46L,
SPL,12801_12530.fits,SPEX-PRISM,12530,20081103,13 30 49.565424,54773,,,Luhman,75,1.0628571,v3.4,,,OK,547.3482666,,,Y,2017AJ....153...46L,
SPL,12802_12531.fits,SPEX-PRISM,12531,20081103,13 39 10.293516,54773,,,Luhman,75,1.073,v3.4,,,OK,427.9157715,,,Y,2017AJ....153...46L,
SPL,12804_12533.fits,SPEX-PRISM,12533,20090213,05 15 30.929212,54875,,,Luhman,75,1.0053333,v3.4,,,OK,374.4546814,M6.0,,Y,2009ApJ...703..399L,
SPL,12805_12534.fits,SPEX-PRISM,12534,20041113,12 06 02.664187,53322,,,Luhman,75,1.0241667,v3.2,,,OK,232.2164612,,,Y,2006ApJ...645..676L,
SPL,12806_12535.fits,SPEX-PRISM,12535,20100105,10 38 3.8144206,55201,,,Luhman,75,1.30875,v3.4,,,OK,360.934967,,,Y,2017AJ....153...46L,
SPL,12807_12536.fits,SPEX-PRISM,12536,20051214,12 47 33.920504,53718,,,Luhman,75,1.487,v3.2,,,OK,32.18962479,,,Y,2006ApJ...647.1180L,
SPL,12810_12539.fits,SPEX-PRISM,12539,20051213,12 26 43.705662,53717,,,Luhman,75,1.3590833,v3.2,,,OK,64.28343964,,,Y,2006ApJ...647.1180L,
SPL,12811_12540.fits,SPEX-PRISM,12540,20101224,13 37 24.719981,55554,,,Luhman,75,2.39125,v3.4,,,OK,378.3132935,,,Y,2017AJ....153...46L,
SPL,12813_12542.fits,SPEX-PRISM,12542,20041116,08 59 52.845739,53325.96049,,,Luhman,75,1.1635,v3.2,,,OK,69.72440338,M7.0,,Y,2007AJ....134..411M,
SPL,12814_12543.fits,SPEX-PRISM,12543,20041113,10 07 14.273950,53322,,,Luhman,75,1.0386667,v3.2,,,OK,113.2548294,M6.0,,Y,2007AJ....134..411M,
SPL,12822_12551.fits,SPEX-PRISM,12551,20101224,10 12 47.839729,55554,,,Luhman,75,1.096833333,v3.4,,,OK,111.4558868,M9.0,VL-G,Y,2017AJ....153...46L,
SPL,12823_12552.fits,SPEX-PRISM,12552,20071204,13 27 11.205280,54438,,,Luhman,75,1.5098333,v3.4,,,OK,67.66340637,M8.0,VL-G,Y,2009ApJ...703..399L,
SPL,12824_12553.fits,SPEX-PRISM,12553,20081103,09 40 41.124316,54773,,,Luhman,75,1.21475,v3.4,,,OK,373.0088501,M4.0,,Y,2017AJ....153...46L,
SPL,12825_12554.fits,SPEX-PRISM,12554,20081103,12 25 5.0496862,54773,,,Luhman,75,1.020625,v3.4,,,OK,620.8309326,M4.0,,Y,2017AJ....153...46L,
SPL,12826_12555.fits,SPEX-PRISM,12555,20081104,09 36 45.260975,54774,,,Luhman,75,1.1517,v3.4,,,OK,311.3053284,M4.0,,Y,2017AJ....153...46L,
SPL,12827_12556.fits,SPEX-PRISM,12556,20081103,12 00 7.9950288,54773,,,Luhman,75,1.011,v3.4,,,OK,421.1931763,M4.0,,Y,2017AJ....153...46L,
SPL,12828_12557.fits,SPEX-PRISM,12557,20090213,05 35 15.315729,54875,,,Luhman,75,1.0023333,v3.4,,,OK,248.5688782,,,Y,2009ApJ...703..399L,
SPL,12829_12558.fits,SPEX-PRISM,12558,20100220,05 15 33.677928,55247,,,Luhman,75,1.0213,v3.4,,,OK,41.00027466,,,Y,2017AJ....153...46L,
SPL,12831_12560.fits,SPEX-PRISM,12560,20041113,10 22 16.439021,53322,,,Luhman,75,1.0303333,v3.2,,,OK,248.0154572,M8.0,VL-G,Y,2007AJ....134..411M,
SPL,12832_12561.fits,SPEX-PRISM,12561,20041112,08 50 07.763880,53321,,,Luhman,75,1.2425,v3.2,,,OK,123.3886795,M6.0,,Y,2007AJ....134..411M,
SPL,12833_12562.fits,SPEX-PRISM,12562,20041112,09 12 18.623735,53321,,,Luhman,75,1.1691667,v3.2,,,OK,239.312561,M6.0,,Y,2007AJ....134..411M,
SPL,12834_12563.fits,SPEX-PRISM,12563,20041113,10 28 37.049190,53322,,,Luhman,75,1.0265,v3.2,,,OK,132.9340668,M8.0,VL-G,Y,2007AJ....134..411M,
SPL,12835_12564.fits,SPEX-PRISM,12564,20041112,08 35 34.922327,53321,,,Luhman,75,1.2901667,v3.2,,,OK,87.42210388,M5.0,,Y,2007AJ....134..411M,
SPL,12836_12565.fits,SPEX-PRISM,12565,20081103,10 03 56.642882,54773,,,Luhman,75,1.1133,v3.4,,,OK,196.5954895,,,Y,2017AJ....153...46L,
SPL,12837_12566.fits,SPEX-PRISM,12566,20081103,09 50 37.023236,54773,,,Luhman,75,1.1618,v3.4,,,OK,226.6817322,,,Y,2017AJ....153...46L,
SPL,12838_12567.fits,SPEX-PRISM,12567,20081103,09 56 5.5167078,54773,,,Luhman,75,1.1458,v3.4,,,OK,364.9228516,M4.0,,Y,2017AJ....153...46L,
SPL,12839_12568.fits,SPEX-PRISM,12568,20041112,09 27 07.886889,53321,,,Luhman,75,1.1038333,v3.2,,,OK,266.2781982,L7.0,VL-G,Y,2007AJ....134..411M,
SPL,12840_12569.fits,SPEX-PRISM,12569,20141010,10 22 35.149893,56940.43235,,,Luhman,75,1.352,v4.0beta,,,OK,86.02153778,,,Y,2017AJ....153...46L,
SPL,12841_12570.fits,SPEX-PRISM,12570,20081103,11 45 2.9812932,54773,,,Luhman,75,1.0119,v3.4,,,OK,1498.732788,M0.0,,Y,2017AJ....153...46L,
SPL,12842_12571.fits,SPEX-PRISM,12571,20100105,10 32 49.251831,55201,,,Luhman,75,1.3052,v3.4,,,OK,179.7001648,,,Y,2017AJ....153...46L,
SPL,12843_12572.fits,SPEX-PRISM,12572,20141010,10 31 11.313148,56940.43833,,,Luhman,75,1.314,v4.0beta,,,OK,87.38973236,,,Y,2017AJ....153...46L,
SPL,12844_12573.fits,SPEX-PRISM,12573,20041112,09 39 11.418397,53321,,,Luhman,75,1.0818333,v3.2,,,OK,131.8948364,M8.0,VL-G,Y,2007AJ....134..411M,
SPL,12845_12574.fits,SPEX-PRISM,12574,20141010,10 36 29.417555,56940.44201,,,Luhman,75,1.292,v4.0beta,,,OK,80.17798615,,,Y,2017AJ....153...46L,
SPL,12846_12575.fits,SPEX-PRISM,12575,20041113,10 13 59.532212,53322,,,Luhman,75,1.0345,v3.2,,,OK,65.51581573,,,Y,2007AJ....134..411M,
SPL,12847_12576.fits,SPEX-PRISM,12576,20041112,09 20 31.456966,53321,,,Luhman,75,1.1193333,v3.2,,,OK,71.55979156,L0.0,VL-G,Y,2007AJ....134..411M,
SPL,12848_12577.fits,SPEX-PRISM,12577,20081103,15 31 32.691853,54773,,,Luhman,75,1.5037,v3.4,,,OK,449.1193237,M4.0,,Y,2017AJ....153...46L,
SPL,12849_12578.fits,SPEX-PRISM,12578,20081103,12 39 37.603256,54773,,,Luhman,75,1.0324286,v3.4,,,OK,408.4796753,,,Y,2017AJ....153...46L,
SPL,12850_12579.fits,SPEX-PRISM,12579,20081104,09 49 5.6932200,54774,,,Luhman,75,1.1599,v3.4,,,OK,295.7962952,M4.0,,Y,2017AJ....153...46L,
SPL,12851_12580.fits,SPEX-PRISM,12580,20081103,10 40 41.603107,54773,,,Luhman,75,1.11625,v3.4,,,OK,427.7501831,M6.0,,Y,2017AJ....153...46L,
SPL,12852_12581.fits,SPEX-PRISM,12581,20081104,09 59 21.885100,54774,,,Luhman,75,1.1559,v3.4,,,OK,449.4187622,,,Y,2017AJ....153...46L,
SPL,12853_12582.fits,SPEX-PRISM,12582,20081103,12 07 10.212330,54773,,,Luhman,75,1.001,v3.4,,,OK,460.8967285,M4.0,,Y,2017AJ....153...46L,
SPL,12854_12583.fits,SPEX-PRISM,12583,20101224,13 06 28.211480,55554,,,Luhman,75,2.071375,v3.4,,,OK,578.8619995,,,Y,2017AJ....153...46L,
SPL,12855_12584.fits,SPEX-PRISM,12584,20090213,05 45 53.635883,54875,,,Luhman,75,1.0173333,v3.4,,,OK,282.1421204,M8.0,,Y,2009ApJ...703..399L,
SPL,12856_12585.fits,SPEX-PRISM,12585,20081104,10 13 38.385003,54774,,,Luhman,75,1.1,v3.4,,,OK,404.2773132,,,Y,2017AJ....153...46L,
SPL,12857_12586.fits,SPEX-PRISM,12586,20100117,04 50 43.812274,55213,,,Luhman,75,1.1769,v3.4,,,OK,404.8627319,M6.0,,Y,2017AJ....153...46L,
SPL,12876_12606.fits,SPEX-PRISM,12606,20160929,,57660,,,Schneider,200,,,,,OK,27.09775895,L7.0,VL-G,Y,2017AJ....153..196S,
SPL,12877_12607.fits,SPEX-PRISM,12607,20160930,,57661,,,Schneider,200,,,,,OK,8.101692366,L3.0,FLD-G,Y,2017AJ....153..196S,
SPL,12878_12608.fits,SPEX-PRISM,12608,20160929,,57660,,,Schneider,200,,,,,OK,19.82246518,L9.0,,Y,2017AJ....153..196S,
SPL,12879_12609.fits,SPEX-PRISM,12609,20160928,,57659,,,Schneider,200,,,,,OK,30.88116266,L7.0,INT-G,Y,2017AJ....153..196S,
SPL,12880_12610.fits,SPEX-PRISM,12610,20160929,,57660,,,Schneider,200,,,,,OK,26.52004695,L7.0,VL-G,Y,2017AJ....153..196S,
SPL,12881_12611.fits,SPEX-PRISM,12611,20160928,,57659,,,Schneider,200,,,,,OK,35.0846853,L8.0,INT-G,Y,2017AJ....153..196S,
SPL,12882_12612.fits,SPEX-PRISM,12612,20160930,,57661,,,Schneider,200,,,,,OK,14.6018344,L6.0,INT-G,Y,2017AJ....153..196S,
SPL,12883_12613.fits,SPEX-PRISM,12613,20160929,,57660,,,Schneider,200,,,,,OK,14.89501061,L1.0,FLD-G,Y,2017AJ....153..196S,
SPL,12884_12614.fits,SPEX-PRISM,12614,20160212,,57430,,,Schneider,200,,,,,OK,26.69152878,L4.0,FLD-G,Y,2017AJ....153..196S,
SPL,12885_12615.fits,SPEX-PRISM,12615,20160928,,57659,,,Schneider,200,,,,,OK,28.87426921,L6.0,INT-G,Y,2017AJ....153..196S,
SPL,12886_12616.fits,SPEX-PRISM,12616,20160212,,57430,,,Schneider,200,,,,,OK,22.6696554,L8.0,INT-G,Y,2017AJ....153..196S,
SPL,12887_12617.fits,SPEX-PRISM,12617,20160212,,57430,,,Schneider,200,,,,,OK,26.9176408,L5.0,FLD-G,Y,2017AJ....153..196S,
SPL,12888_12618.fits,SPEX-PRISM,12618,20160212,,57430,,,Schneider,200,,,,,OK,55.91251761,L3.0,INT-G,Y,2017AJ....153..196S,
SPL,12889_12619.fits,SPEX-PRISM,12619,20160212,,57430,,,Schneider,200,,,,,OK,70.36617161,L6.0,INT-G,Y,2017AJ....153..196S,
SPL,12890_12620.fits,SPEX-PRISM,12620,20160212,,57430,,,Schneider,200,,,,,OK,21.54006147,L8.0,INT-G,Y,2017AJ....153..196S,
SPL,12891_12621.fits,SPEX-PRISM,12621,20160212,,57430,,,Schneider,200,,,,,OK,25.52744266,L7.0,VL-G,Y,2016ApJ...822L...1S,
SPL,12892_12622.fits,SPEX-PRISM,12622,20160212,,57430,,,Schneider,200,,,,,OK,22.88782792,T0.0,VL-G,Y,2017AJ....153..196S,
SPL,12893_12623.fits,SPEX-PRISM,12623,20160212,,57430,,,Schneider,200,,,,,OK,9.251421271,L8.0,VL-G,Y,2017AJ....153..196S,
SPL,12894_12624.fits,SPEX-PRISM,12624,20160212,,57430,,,Schneider,200,,,,,OK,33.1570754,L6.0,INT-G,Y,2017AJ....153..196S,
SPL,12895_12625.fits,SPEX-PRISM,12625,20160531,,57539,,,Schneider,200,,,,,OK,27.82565848,L7.0,INT-G,Y,2017AJ....153..196S,
SPL,12896_12626.fits,SPEX-PRISM,12626,20160212,,57430,,,Schneider,200,,,,,OK,38.48042601,L6.0,INT-G,Y,2017AJ....153..196S,
SPL,12897_12627.fits,SPEX-PRISM,12627,20160531,,57539,,,Schneider,200,,,,,OK,23.99985043,L7.0,VL-G,Y,2017AJ....153..196S,
SPL,12898_12628.fits,SPEX-PRISM,12628,20160531,,57539,,,Schneider,200,,,,,OK,19.08809747,L9.0,INT-G,Y,2017AJ....153..196S,
SPL,12899_12629.fits,SPEX-PRISM,12629,20160626,,57565,,,Schneider,200,,,,,OK,45.53879135,L3.0,INT-G,Y,2017AJ....153..196S,
SPL,12900_12630.fits,SPEX-PRISM,12630,20160626,,57565,,,Schneider,200,,,,,OK,9.653711331,L7.0,FLD-G,Y,2017AJ....153..196S,
SPL,12901_12631.fits,SPEX-PRISM,12631,20160929,,57660,,,Schneider,200,,,,,OK,21.77170836,L8.0,,Y,2017AJ....153..196S,
SPL,12902_12632.fits,SPEX-PRISM,12632,20160928,,57659,,,Schneider,200,,,,,OK,32.61159051,L3.0,FLD-G,Y,2017AJ....153..196S,
SPL,12903_12633.fits,SPEX-PRISM,12633,20160929,,57660,,,Schneider,200,,,,,OK,29.40011262,L7.0,VL-G,Y,2017AJ....153..196S,
SPL,12954_12685.fits,SPEX-PRISM,12685,20111014,10 13 50.003918,55848,,,Bowler,200,1.093571429,v3.4,,,OK,72.00572968,M8.0,INT-G,Y,2012ApJ...753..142B,
SPL,12956_12686.fits,SPEX-PRISM,12686,20120122,08 27 53.777100,55948,,,Bowler,75,1.08,v3.4,,,OK,23.08042717,L7.0,VL-G,Y,2014ApJ...784...65B,
SPL,13002_12732.fits,SPEX-PRISM,12732,20151008,08 25 32.169577,57303.35107,,Kellogg,Kellogg,120,1.079,v4.0,Kellogg,,OK,66.7068634,L2.0,INT-G,Y,2017arXiv170803688K,
SPL,13003_12733.fits,SPEX-PRISM,12733,20151130,04 33 0.71382500,57356.18959,,Kellogg,Kellogg,120,1.068,v4.0,Kellogg,,OK,27.90281487,L2.0,INT-G,Y,2017arXiv170803688K,
SPL,13004_12734.fits,SPEX-PRISM,12734,20150706,13 38 47.734492,57209.56861,,Kellogg,Kellogg,120,1.137,v4.0,Kellogg,,OK,46.8814621,M8.0,VL-G,Y,2017arXiv170803688K,
SPL,13005_12735.fits,SPEX-PRISM,12735,20150707,13 14 38.582172,57210.55184,,Kellogg,Kellogg,120,1.405,v4.0,Kellogg,,OK,16.97593498,M8.0,VL-G,Y,2017arXiv170803688K,
SPL,13006_12736.fits,SPEX-PRISM,12736,20150908,07 45 48.524709,57273.32348,,Kellogg,Kellogg,120,1.697,v4.0,Kellogg,,OK,68.70469666,L7.0,INT-G,Y,2017arXiv170803688K,
SPL,13007_12737.fits,SPEX-PRISM,12737,20141012,09 17 25.539630,56942.3871,,Kellogg,Kellogg,120,1.172,v4.0,Kellogg,,OK,17.12420464,T3.0,INT-G,Y,2017arXiv170803688K,
SPL,13008_12738.fits,SPEX-PRISM,12738,20141012,10 32 1.3641240,56942.4389,,Kellogg,Kellogg,120,1.067,v4.0,Kellogg,,OK,43.06267929,L2.0,FLD-G,Y,2017arXiv170803688K,
SPL,13009_12739.fits,SPEX-PRISM,12739,20141012,11 17 29.169413,56942.47048,,Kellogg,Kellogg,120,1.104,v4.0,Kellogg,,OK,39.09582901,L2.0,FLD-G,Y,2017arXiv170803688K,
SPL,13010_12740.fits,SPEX-PRISM,12740,20150701,14 15 22.810529,57204.59401,,Kellogg,Kellogg,120,1.251,v4.0,Kellogg,,OK,39.56661987,L7.0,VL-G,Y,2017arXiv170803688K,
SPL,13011_12741.fits,SPEX-PRISM,12741,20151130,05 48 37.556886,57356.2421,,Kellogg,Kellogg,120,1.101,v4.0,Kellogg,,OK,32.23860931,L8.0,VL-G,Y,2017arXiv170803688K,
SPL,13012_12742.fits,SPEX-PRISM,12742,20150630,14 08 38.149200,57203.58932,,Kellogg,Kellogg,120,1.261,v4.0,Kellogg,,OK,53.17163086,L2.0,VL-G,Y,2017arXiv170803688K,
SPL,13013_12743.fits,SPEX-PRISM,12743,20150705,14 22 12.770761,57208.59876,,Kellogg,Kellogg,120,1.22,v4.0,Kellogg,,OK,62.0842247,L6.0,VL-G,Y,2017arXiv170803688K,
SPL,13014_12744.fits,SPEX-PRISM,12744,20150629,14 17 16.028716,57202.59532,,Kellogg,Kellogg,120,1.403,v4.0,Kellogg,,OK,34.28800583,L1.0,FLD-G,Y,2017arXiv170803688K,
SPL,13015_12745.fits,SPEX-PRISM,12745,20150706,14 26 4.7412280,57209.60144,,Kellogg,Kellogg,120,1.167,v4.0,Kellogg,,OK,33.58149338,M8.0,VL-G,Y,2017arXiv170803688K,
SPL,13016_12746.fits,SPEX-PRISM,12746,20150707,14 46 35.703097,57210.61569,,Kellogg,Kellogg,120,1.191,v4.0,Kellogg,,OK,143.9943848,M8.0,INT-G,Y,2017arXiv170803688K,
SPL,13017_12747.fits,SPEX-PRISM,12747,20151129,08 34 54.510920,57355.35758,,Kellogg,Kellogg,120,1.16,v4.0,Kellogg,,OK,28.17526245,M6.0,,Y,2017arXiv170803688K,
SPL,13018_12748.fits,SPEX-PRISM,12748,20150707,13 41 40.119324,57210.5706,,Kellogg,Kellogg,120,1.385,v4.0,Kellogg,,OK,54.39997101,L3.0,INT-G,Y,2017arXiv170803688K,
SPL,13019_12749.fits,SPEX-PRISM,12749,20150908,08 34 25.452768,57273.35724,,Kellogg,Kellogg,120,1.788,v4.0,Kellogg,,OK,67.42440796,L3.0,FLD-G,Y,2017arXiv170803688K,
SPL,13020_12750.fits,SPEX-PRISM,12750,20141012,12 48 11.269442,56942.53346,,Kellogg,Kellogg,120,1.25,v4.0,Kellogg,,OK,32.62791824,M8.0,INT-G,Y,2017arXiv170803688K,
SPL,13021_12751.fits,SPEX-PRISM,12751,20151129,06 58 3.2281610,57355.29032,,Kellogg,Kellogg,120,1.083,v4.0,Kellogg,,OK,50.36149597,L1.0,INT-G,Y,2017arXiv170803688K,
SPL,13022_12752.fits,SPEX-PRISM,12752,20150908,09 39 1.7769010,57273.4021,,Kellogg,Kellogg,120,1.662,v4.0,Kellogg,,OK,42.87994003,L4.0,FLD-G,Y,2017arXiv170803688K,
SPL,13023_12753.fits,SPEX-PRISM,12753,20150908,10 47 24.347900,57273.44959,,Kellogg,Kellogg,120,1.215,v4.0,Kellogg,,OK,52.31001663,L8.0,VL-G,Y,2017arXiv170803688K,
SPL,13024_12754.fits,SPEX-PRISM,12754,20151008,10 59 35.082318,57303.45804,,Kellogg,Kellogg,120,1.034,v4.0,Kellogg,,OK,19.12338448,L1.0,VL-G,Y,2017arXiv170803688K,
SPL,13025_12755.fits,SPEX-PRISM,12755,20151130,07 33 4.9941550,57356.31464,,Kellogg,Kellogg,120,1.277,v4.0,Kellogg,,OK,45.42996979,L6.0,INT-G,Y,2017arXiv170803688K,
SPL,13026_12756.fits,SPEX-PRISM,12756,20150908,11 45 17.237499,57273.48978,,Kellogg,Kellogg,120,1.043,v4.0,Kellogg,,OK,52.0393219,L2.0,FLD-G,Y,2017arXiv170803688K,
SPL,13027_12757.fits,SPEX-PRISM,12757,20151129,09 32 11.430925,57355.39735,,Kellogg,Kellogg,120,1.261,v4.0,Kellogg,,OK,22.64266205,L6.0,VL-G,Y,2017arXiv170803688K,
SPL,13028_12758.fits,SPEX-PRISM,12758,20151008,11 57 24.675734,57303.4982,,Kellogg,Kellogg,120,1.12,v4.0,Kellogg,,OK,47.75127411,L9.0,,Y,2017arXiv170803688K,
SPL,13029_12759.fits,SPEX-PRISM,12759,20150908,13 06 44.274807,57273.54635,,Kellogg,Kellogg,120,1.026,v4.0,Kellogg,,OK,192.5718079,,,Y,2017arXiv170803688K,
SPL,13030_12760.fits,SPEX-PRISM,12760,20151130,10 18 26.286051,57356.42947,,Kellogg,Kellogg,120,1.241,v4.0,Kellogg,,OK,39.61434174,L2.0,INT-G,Y,2017arXiv170803688K,
SPL,13031_12761.fits,SPEX-PRISM,12761,20151130,11 11 40.901264,57356.46645,,Kellogg,Kellogg,120,1.382,v4.0,Kellogg,,OK,39.0083847,M9.0,VL-G,Y,2017arXiv170803688K,
SPL,13032_12762.fits,SPEX-PRISM,12762,20151130,12 10 42.965503,57356.50744,,Kellogg,Kellogg,120,1.35,v4.0,Kellogg,,OK,25.85027313,M6.0,,Y,2017arXiv170803688K,
SPL,13033_12763.fits,SPEX-PRISM,12763,20150224,05 09 40.790051,57077.21506,,Kellogg,Kellogg,120,1.237,v4.0,Kellogg,,OK,30.73550797,L2.0,FLD-G,Y,2017arXiv170803688K,
SPL,13034_12764.fits,SPEX-PRISM,12764,20141012,14 42 14.580914,56942.61267,,Kellogg,Kellogg,120,1.168,v4.0,Kellogg,,OK,35.90871048,L6.0,FLD-G,Y,2017arXiv170803688K,
SPL,13035_12765.fits,SPEX-PRISM,12765,20151008,13 01 23.227036,57303.54263,,Kellogg,Kellogg,120,1.078,v4.0,Kellogg,,OK,33.47594452,L1.0,INT-G,Y,2017arXiv170803688K,
SPL,13036_12766.fits,SPEX-PRISM,12766,20141230,10 32 14.612077,57021.43906,,Kellogg,Kellogg,120,1.232,v4.0,Kellogg,,OK,17.32268143,L2.0,FLD-G,Y,2017arXiv170803688K,
SPL,13037_12767.fits,SPEX-PRISM,12767,20151129,11 07 9.4525130,57355.4633,,Kellogg,Kellogg,120,1.163,v4.0,Kellogg,,OK,22.73895836,M9.0,VL-G,Y,2017arXiv170803688K,
SPL,13038_12768.fits,SPEX-PRISM,12768,20151130,13 08 29.638520,57356.54757,,Kellogg,Kellogg,120,1.34,v4.0,Kellogg,,OK,26.69290161,L0.0,VL-G,Y,2017arXiv170803688K,
SPL,13039_12769.fits,SPEX-PRISM,12769,20151008,14 02 44.606321,57303.58524,,Kellogg,Kellogg,120,1.1,v4.0,Kellogg,,OK,149.0398865,,,Y,2017arXiv170803688K,
SPL,13040_12770.fits,SPEX-PRISM,12770,20141230,11 35 57.048535,57021.4833,,Kellogg,Kellogg,120,1.009,v4.0,Kellogg,,OK,61.21216965,L4.0,FLD-G,Y,2017arXiv170803688K,
SPL,13041_12771.fits,SPEX-PRISM,12771,20150225,06 39 4.7143660,57078.27714,,Kellogg,Kellogg,120,1.07,v4.0,Kellogg,,OK,20.94140625,L2.0,INT-G,Y,2017arXiv170803688K,
SPL,13042_12772.fits,SPEX-PRISM,12772,20141230,13 19 28.391988,57021.55519,,Kellogg,Kellogg,120,1.109,v4.0,Kellogg,,OK,79.39697266,L1.0,FLD-G,Y,2017arXiv170803688K,
SPL,13043_12773.fits,SPEX-PRISM,12773,20141230,15 24 3.7594560,57021.64171,,Kellogg,Kellogg,120,1.308,v4.0,Kellogg,,OK,23.08828735,L2.0,FLD-G,Y,2017arXiv170803688K,
SPL,13044_12774.fits,SPEX-PRISM,12774,20150224,08 21 49.441737,57077.34849,,Kellogg,Kellogg,120,1.029,v4.0,Kellogg,,OK,17.40340424,L2.0,FLD-G,Y,2017arXiv170803688K,
SPL,13045_12775.fits,SPEX-PRISM,12775,20151129,11 52 16.636189,57355.49464,,Kellogg,Kellogg,120,1.548,v4.0,Kellogg,,OK,42.93351746,L2.0,INT-G,Y,2017arXiv170803688K,
SPL,13046_12776.fits,SPEX-PRISM,12776,20150225,08 16 46.657160,57078.34498,,Kellogg,Kellogg,120,1.209,v4.0,Kellogg,,OK,30.24955368,M9.0,FLD-G,Y,2017arXiv170803688K,
