teff	logg	z	fsed	cld	WISE_W1	NICMOS_F108N	HAWK_KS	WIRC_H	WIRC_CH4S	MKO_J_ATM	NIRC2_HCONT	SDSS_G	NICMOS_F166N	WFCAM_H	VISTA_Y	WFCAM_Z	WIRC_CO	WIRCAM_Y	NICMOS_F190N	WIRCAM_KCONT	NIRC2_M	SDSS_Z	FOURSTAR_J	NIRC2_H	2MASS_KS	NICMOS_F145M	NICMOS_F113N	WFCAM_H2	NIRC2_KS	WIRCAM_CH4_ON	FOURSTAR_J3	HAWK_NB1190	SDSS_U	WFCAM_J	NIRC2_KP	MKO_K	WIRC_J	2MASS_J	MKO_H	NICMOS_F110W	WIRCAM_J	FOURSTAR_J2	WISE_W4	WIRC_BRGAMMA	UKIDSS_Y	VISTA_KS	NICMOS_F187N	MKO_KP	SDSS_I	NICMOS_F095N	WFC3_F127M	NICMOS_F110M	WIRCAM_KS	UKIDSS_K	UKIDSS_H	MKO_H_ATM	NIRC2_FE2	FOURSTAR_H_LONG	HAWK_H	VISTA_H	UKIDSS_Z	HAWK_NB1060	WISE_W3	BESSEL_I	WFCAM_BRG	WFCAM_Y	HAWK_BRG	NIRC2_K	IRAC_CH2	IRAC_CH1	PANSTARRS_R	WFC3_F139M	NIRC2_KCONT	NICMOS_F097N	NICMOS_F090M	FOURSTAR_H_SHORT	NICMOS_F170M	IRAC_CH4	NICMOS_F140W	MKO_MP	HAWK_J	VISTA_J	FOURSTAR_KS	2MASS_H	PANSTARRS_I	UKIDSS_J	IRAC_CH3	MKO_LP	WFCAM_K	WFC3_F167N	HAWK_NB2090	NIRC2_LP	NICMOS_F164N	WISE_W2	FOURSTAR_K	NICMOS_F160W	VISTA_Z	WIRCAM_H	NIRC2_J	HAWK_Y	PANSTARRS_W	2MASS_Ks	WIRCAM_CH4_OFF	PANSTARRS_G	FOURSTAR_H	PANSTARRS_Y	WIRC_PABETA	WIRC_K	WIRC_CH4L	SDSS_R	2MASS_K	WFC3_F164N	PANSTARRS_Z	MKO_K_ATM	NICMOS_F165M	MKO_J	HAWK_CH4	HAWK_H2	WIRC_FE2	FOURSTAR_J1
325.0	4.477121254719663	0.0	f5	h50	-27.42203372514533	-25.13469945586696	-22.627034261343514	-25.369866032314942	-24.598101345978606	-24.884776903104434	-25.78174606683334	-12.911664626768287	-22.596258391837814	-23.837559951398966	-24.460528859177515	-23.288461123276505	-19.237484659407468	-24.521725485879212	-20.118819422316033	-19.793533129457415	-32.869906397930976	-23.300359024231987	-24.583586203857767	-23.906799861515466	-22.781959118001474	-20.08080486373079	-18.639700539384005	-23.46772318505716	-22.70009347740804	-22.047353052755632	-25.194303765583076	-22.43220103046707	1.546414558752388	-25.03085770269476	-22.543021411865396	-22.63675548385494	-23.200522313585278	-24.34571240688343	-23.878888362983687	-23.965036999484767	-25.05832772807551	-23.36048967397208	-35.580316177196224	-22.099141144826035	-24.66218647727018	-22.732068702004597	-19.899706328823868	-22.526574335428016	-19.513895263518904	-20.087980262108346	-25.833252422626828	-24.168325093340005	-22.682370801167163	-22.59207797151959	-23.91723057600133	-23.652142214391702	-22.62107621081769	-22.429285486576404	-23.86804300048069	-23.80702986546696	-23.31081617130732	-25.3827285952896	-33.74290659219359		-22.45684773289319	-24.70117489497528	-22.968421460896373	-22.647203811503168	-32.38022056177192	-28.474669367769323	-17.622323519954687	-15.225140743158196	-18.06261600292809	-22.731047476017675	-22.935884651243548	-24.146209328770276	-23.380128765631536	-31.908096555588237	-24.266337068736355	-32.85221652116381	-25.112746298099843	-24.901508260876323	-24.583586203857767	-23.550552290677302	-19.56147575268168	-24.986392476879328	-30.731735067401623	-29.918392385231492	-22.528290583010246	-22.78324976382318	-23.628951517301648	-29.935291771766153	-22.445583417363665	-32.49472179887205	-24.583586203857767	-23.46681330434557	-23.24015447269769	-23.893028748893613	-25.022146238089306	-24.47095429315043	-18.05203031295554	-22.781959118001474	-24.875018004085398	-13.08703429291755	-23.75603936602973	-23.21876963121463	-24.858738144661586	-18.180628760618067	-22.692813438358076	-17.251008160833475	-22.781959118001474	-22.061460399006695	-23.102589668967934	-22.577676552138406	-24.238223080192704	-25.02797768434285	-24.626926107384428	-23.572075731230754	-22.728720677184874	-24.706361234645172
325.0	3.4771212547196626	0.0	f5	h50	-27.190133671171854	-25.186052455753433	-22.96891043991807	-23.53840355219473	-22.928119997513832	-23.61907553813889	-24.166793005535748	-12.177177408599855	-21.371506996991965	-22.234869550727296	-23.818731320449103	-22.678023281011328	-18.830428648101517	-23.969662958310735	-20.424993752624143	-19.863480363112913	-32.88600785995293	-22.714676447455375	-23.975264828815757	-22.372826637760323	-23.236856551147124	-18.707635966523817	-17.794452671874787	-23.93676012650819	-23.057324492754503	-20.788109715505545	-24.6226262024773	-20.183210767914694	2.6971097044468557	-24.42849243930155	-22.89145822786479	-23.04134552791032	-21.775112441919127	-23.811970502538923	-22.32082343837014	-23.37884465440098	-24.52062596273801	-23.194281255822638	-35.62942746608123	-22.208973958718893	-24.18575976094452	-23.128189474943603	-20.325445182672727	-22.908474860863205	-18.96202602599197	-19.124567031580412	-25.287815459378415	-23.769278766385806	-23.057926930190828	-23.000875649456557	-22.439431408461342	-21.30138346449463	-21.630724079359194	-21.297300979689187	-22.163249389516494	-22.206275528548638	-22.71811504783549	-25.30834015740721	-33.85888949544351		-22.5836089865569	-24.29359433062087	-23.174185670774573	-23.04844915161937	-32.255052329287025	-28.08450001115113	-17.075148761243536	-14.390226790913825	-17.946672783460237	-21.676714781292944	-22.229676838096857	-22.44670969064125	-22.082170037681983	-31.900605296336543	-23.660159928313107	-32.88161188924263	-24.714234667477125	-24.2997626401728	-23.975264828815757	-21.428180462535714	-18.97425652208815	-24.31211363067204	-30.801543699458556	-29.48610884422515	-22.977580539994108	-21.761804435924063	-24.242394722316234	-29.50019829450728	-21.66645803272885	-32.42798619734093	-23.975264828815757	-22.001342498953274	-22.63314324592556	-22.40072884116623	-24.509304863187484	-23.87023915445785	-17.475880501581535	-23.236856551147124	-23.280346064310322	-12.347463836043417	-22.127027762536308	-22.173138000949372	-23.8933561254875	-17.730777922162133	-21.377144371141146	-16.680930361221364	-23.236856551147124	-20.76108967335692	-22.506726674620165	-22.992446691311315	-22.72536349912152	-24.490307789180562	-23.03091997074832	-24.143483241406525	-21.6017749665528	-24.420856383747854
350.0	5.0	0.0	f5	h50	-28.151931341485223	-25.77248158211591	-23.39558300480091	-26.833017772698028	-26.0329445449008	-25.999393961543568	-27.08930124241006	-13.666996475177049	-24.103931383038315	-25.280692934136056	-25.520653995897774	-23.96765808690454	-20.329612437857914	-25.521417781805795	-21.029418860580712	-20.894421439538064	-33.17008400951228	-24.044146695538174	-25.62628123298323	-25.27795142746562	-23.506207026238375	-21.801878675738354	-20.31020566185079	-24.14402299333783	-23.457201555823993	-23.643178707746447	-26.197289070112472	-24.16406067315094	0.4332443792344829	-26.065954374157077	-23.308102117717823	-23.36377062831371	-24.82221402323859	-25.367349842612462	-25.269890986848495	-24.942823045126445	-26.070378322152024	-24.26750278878698	-35.71199590744109	-22.989220515481897	-25.633437801984602	-23.468131427497838	-20.74072382208626	-23.287411116782305	-20.06298512023873	-21.83712232583064	-26.787305399450396	-25.119861757276905	-23.429121645560656	-23.320258327370894	-25.293750223183178	-25.207295869647353	-24.057590187119445	-23.885621264418184	-25.25916540422589	-25.251401151784215	-23.994685250676863	-26.04504584991403	-33.99237846134291		-23.326304870486325	-25.656084396282633	-23.79873178095417	-23.373355511440884	-32.78508767573325	-29.230849847568834	-18.117980275151915	-16.78684792103549	-19.253073536972828	-24.072756301409093	-23.783143233178293	-25.591201000182107	-24.72828599153135	-32.23762172902221	-25.314964091452726	-33.149326883605355	-26.08674842319568	-25.94399009922785	-25.62628123298323	-25.14534626990093	-20.118540103893466	-26.034553499479543	-31.075718958405588	-30.639306762829627	-23.235133603619698	-24.125573602104563	-24.24495165500864	-30.653967387051217	-23.853576247675058	-32.84933344396493	-25.62628123298323	-24.845052690263977	-23.914905676011177	-25.272905489369105	-26.03296715555224	-25.510620904412924	-18.582976309166497	-23.506207026238375	-26.25351486289402	-13.817080631435026	-25.202609416579044	-24.386181483896763	-26.196826056669543	-19.44285548847105	-24.156486752861216	-17.748081946780218	-23.506207026238375	-23.649361232265022	-23.75318062757785	-23.30037932388413	-25.62172218480622	-26.037840856861752	-26.00797868047382	-24.206818259207058	-24.153386347813147	-25.605724303945113
350.0	4.0	0.0	f3	h50	-27.990203461937398	-26.287994265056213	-24.23524861804655	-25.6284681290066	-24.905518123203684	-25.58247613116375	-26.105537657238433	-13.17539255348491	-23.372002558945304	-24.197187632102132	-25.236621981857272	-23.417289922842834	-20.434425424111964	-25.340375856449896	-21.87519342499072	-21.31242740064463	-33.174530498825064	-23.54340985717205	-25.51150533267918	-24.292364350680327	-24.45973154411853	-20.71066552371414	-19.830788481042358	-25.138113142857314	-24.31267705311609	-22.8225679121277	-26.129778851542667	-23.010426983851012	1.3863304781704429	-25.957877508769585	-24.151106706979522	-24.28410637751801	-24.269888377588117	-25.328235065433404	-24.24681140686689	-24.760565024258547	-25.99230120782659	-24.428710714603568	-35.76204660571073	-23.481195464085193	-25.51411378430817	-24.370428457480156	-21.698578856756	-24.156480966546425	-19.537017212370074	-20.92423101331622	-26.751227214858314	-25.09213485662956	-24.310332265062048	-24.242124101189905	-24.325141248866167	-23.670168167206945	-23.59503686328727	-23.206982301802963	-24.18779985887479	-24.16908408064554	-23.436632855136676	-26.411075864364747	-34.13807798645843		-23.852053844457267	-25.590487910466308	-24.446628298337995	-24.293206443346453	-32.61518488140124	-28.87726555497917	-17.512593844028093	-16.661139670963184	-19.536138534650494	-23.149276583732544	-23.109867482387642	-24.429281169353025	-23.91498458422877	-32.3576558259459	-25.12715510445719	-33.16894526511128	-26.088989277618637	-25.83549809202665	-25.51150533267918	-23.655567431287672	-19.5756743586068	-25.88566677566995	-31.24366823283282	-30.21347078896243	-24.203630345577277	-23.669032160754348	-25.4442541974908	-30.229681290461127	-23.564164442314723	-32.766434811177156	-25.51150533267918	-23.882562436765447	-23.366235572040544	-24.295405784773966	-25.955219411097048	-25.260012322794378	-18.026729099380063	-24.45973154411853	-25.197133664984076	-13.29323464916704	-24.1061999912999	-23.67698559038534	-25.665112811722274	-19.395970871703383	-23.34699266023554	-17.119975043928797	-24.45973154411853	-22.97560618204775	-23.21413969290934	-24.224281853835826	-24.628397550327684	-25.958990142497413	-24.948349260229197	-25.33974371000706	-23.589399128982308	-25.68612959626526
350.0	4.0	0.0	f5	h50	-27.956880740903	-26.302135568118725	-24.07219698365398	-25.512719428967053	-24.787216293275932	-25.550208732979854	-25.99832894095655	-13.227395933875973	-23.205271070228505	-24.073420505905545	-25.244406892752146	-23.535196102530946	-20.280053877820375	-25.350812345311162	-21.693234880966617	-21.139672908548754	-33.21146700404507	-23.640862889184717	-25.47802895050374	-24.173038513331086	-24.29474991367799	-20.54964840162542	-19.685037493676045	-24.974482365440736	-24.150324379774254	-22.65272960738197	-26.099983826292306	-22.88185266407638	1.2560109175865417	-25.92537548213096	-23.98873339810461	-24.120476380469604	-24.1410412638454	-25.29495606501395	-24.1271905639023	-24.75862828858069	-25.963697907455302	-24.42410804255306	-35.73577289976713	-23.329638951767887	-25.52514091970461	-24.20725395946985	-21.519138298097367	-23.99302430674185	-19.643729068074453	-20.85519837773985	-26.72818934058682	-25.09726092866785	-24.14739886453862	-24.07826690652314	-24.205944066964737	-23.546453773538488	-23.420100574959474	-23.04785769435792	-24.068282689222883	-24.044991213267327	-23.555952278045694	-26.432562048519234	-34.078528136638155		-23.699913056988485	-25.600513036797715	-24.28909739056278	-24.12980809302525	-32.64767265482164	-28.853695326015885	-17.687563458017117	-16.437244438406438	-19.33546045079664	-23.16788525396191	-23.204779429570554	-24.31285531082739	-23.78387333146325	-32.241491336635086	-25.105702644304287	-33.20409665177791	-26.065780222584813	-25.801695696301973	-25.47802895050374	-23.528264195415627	-19.678269413940164	-25.85259609606355	-31.19498438260996	-30.204339021369666	-24.038822211557086	-23.508601564178058	-25.273935939253303	-30.220704382493867	-23.38338882761937	-32.797927839364036	-25.47802895050374	-23.762502269498004	-23.484595605769826	-24.176271757894593	-25.92791069798119	-25.26983413912795	-18.148634266768727	-24.29474991367799	-25.082866633863077	-13.359999972812528	-23.98292948350192	-23.701033158616372	-25.59251715786555	-19.214464592008625	-23.19501927989561	-17.293445997790716	-24.29474991367799	-22.793378885511956	-23.335664416064034	-24.060216208355783	-24.51000717184764	-25.93095529974684	-24.834154790616267	-25.170586070581294	-23.423704864123604	-25.69333914105586
350.0	4.0	0.0	f7	h50	-27.96928341768135	-26.343687143046985	-24.00992279698041	-25.464421231662634	-24.740021594368873	-25.54782569398844	-25.954400880586363	-13.375985403012233	-23.138585832454368	-24.024475794397183	-25.290912166123057	-23.61445160615392	-20.228447778820474	-25.397707861262006	-21.627180511330145	-21.077029180262645	-33.264943684624015	-23.7139764579458	-25.477479201616188	-24.12657479055117	-24.231370094779002	-20.491305170946667	-19.639499351090095	-24.90908843045322	-24.08832366472734	-22.586616039282177	-26.10159727724525	-22.82191025064881	1.1052638999462092	-25.92536027697694	-23.926908095004894	-24.057250642654537	-24.084307242248137	-25.295666662335794	-24.080381128227692	-24.78533829447446	-25.96611268365433	-24.452003130685902	-35.743937659616954	-23.27141168194144	-25.572656971939395	-24.144484937158538	-21.454174684884602	-23.930587903306098	-19.691770042221528	-20.83386090051563	-26.7333708404721	-25.139572866577183	-24.084936810906417	-24.01483703131296	-24.15872604063392	-23.50176478711702	-23.34979645827175	-22.98647578741508	-24.0219180929161	-23.995932977908332	-23.63636256030852	-26.48783850753245	-34.073763391921034		-23.64113537236088	-25.647051973558348	-24.22766229246963	-24.066804955122745	-32.696889864345934	-28.87028898564465	-17.787437801298886	-16.35868549089625	-19.266804968023497	-23.195634804683927	-23.27400866531274	-24.2664659550452	-23.73358002476916	-32.192166284950694	-25.122544473639216	-33.25651268019421	-26.071946939883578	-25.800976945176334	-25.477479201616188	-23.48187855601892	-19.721589216089498	-25.85235202392438	-31.193906276932495	-30.22791150800568	-23.97443234646344	-23.445022637953365	-25.207036296436325	-30.24430884066408	-23.310493387532915	-32.84675503288673	-25.477479201616188	-23.715062665523476	-23.5636799168036	-24.12907429957068	-25.93119042125742	-25.316821671205272	-18.207640165896937	-24.231370094779002	-25.03768405596521	-13.503732804733072	-23.934140275901168	-23.746943100544055	-25.561437577827352	-19.154987447652882	-23.13630961100688	-17.391748185615366	-24.231370094779002	-22.72213677257575	-23.414879758714868	-23.996875490076526	-24.463006545346197	-25.93368785025609	-24.789032737604536	-25.102917221312726	-23.35826978026834	-25.737444443115972
350.0	3.0	0.0	f5	h50	-27.722203431547182	-26.335318282149004	-24.2328171862885	-24.189582553924218	-23.571453915917026	-24.46032047757909	-24.805674227895487	-12.592154643409541	-22.22459485381476	-22.904985675165648	-25.008302405002702	-22.996879297190915	-19.64567756303557	-25.136223627154024	-21.745356628142684	-21.068215978896365	-33.14523302869475	-23.12616083794358	-25.21174908153254	-23.020332656563262	-24.541796706591047	-19.76383027746117	-19.046678899275776	-25.148629818034625	-24.311509040405852	-21.652941426225652	-25.861128640106156	-20.894811460226652	2.5360435170429914	-25.664307073639932	-24.145357399401846	-24.300890747831243	-23.368714572175172	-25.13737678782114	-22.96840839482678	-24.466288128976284	-25.70458945110711	-24.327357538093942	-35.806795369940374	-23.26670743751629	-25.364083229378167	-24.376599855149554	-21.680447405405513	-24.181510295582918	-19.06057464617761	-20.273162656749438	-26.506247088755654	-24.947757421221162	-24.312387281961062	-24.26069957219198	-23.09500615790851	-21.842343579778245	-22.601063203151163	-22.076422618242564	-22.6730482168718	-22.87582418127243	-23.038544089216902	-26.44906847788825	-34.215649218329006		-23.646796518949962	-25.48690843619196	-24.310963179748633	-24.303193356580838	-32.505340669035164	-28.501553769575672	-17.082764373945636	-15.751345457666638	-19.252922615040937	-22.446340116490365	-22.602713002895666	-23.088745373840844	-22.762888583868115	-32.33809585806782	-24.823769442466922	-33.15816133819753	-25.87715104206356	-25.541980170687346	-25.21174908153254	-21.71721430182663	-19.05578838089247	-25.519364468948904	-31.277932550955477	-29.826519917061884	-24.23252736378551	-22.507071794117856	-25.59805168939358	-29.836721749618818	-22.71988702977122	-32.69532437946283	-25.21174908153254	-22.66904316784165	-22.946684484329115	-23.04959857966935	-25.68423890779301	-25.010121369456144	-17.528640894838823	-24.541796706591047	-23.93215397237183	-12.692303018266946	-22.77953236589161	-23.059141593387697	-25.25201309356254	-18.92429421385215	-22.105651335337143	-16.6556529383239	-24.541796706591047	-21.533118193601464	-22.792779196810788	-24.31279811511963	-23.373322817748235	-25.670296485575314	-23.681509283131827	-25.44516752266279	-22.36202691983326	-25.622261626386287
350.0	4.477121254719663	0.0	f5	h50	-28.068129699927628	-26.114104242620794	-23.78613254802511	-26.20800569363307	-25.43827837030961	-25.854216008287683	-26.593001026549025	-13.40687128792556	-23.681898436197585	-24.69741139311491	-25.36210561734012	-23.73977200271832	-20.342611679994775	-25.42655183780651	-21.403303901291903	-21.003938430081725	-33.24825637088685	-23.82931278072739	-25.576114008257562	-24.752298377352886	-23.947045820654097	-21.105613783044184	-19.983229956405175	-24.619181116661505	-23.857057558537914	-23.144107481281274	-26.175483264409646	-23.613343690971284	0.8216521590947251	-26.020317657558223	-23.700062603365446	-23.797524819638397	-24.50847192940976	-25.3530784705152	-24.725778365958277	-24.862090622105463	-26.04096896142827	-24.380860402843535	-35.70358379456361	-23.181538897104346	-25.57242728148843	-23.8905052925506	-21.17464279533339	-23.686211351515453	-19.866458623424986	-21.23919082912453	-26.79143836701014	-25.116645249149443	-23.840898346979667	-23.753331091585714	-24.76855111117384	-24.475690729923166	-23.763591235422318	-23.470524605719806	-24.710171638337833	-24.668183863358575	-23.76076300052693	-26.28778839368522	-34.00205030687776		-23.54125647287894	-25.62101097944765	-24.08096864423272	-23.807833477490835	-32.754487533408366	-29.048880826357014	-17.90914940465807	-16.610947303147565	-19.235502251399645	-23.56978641761137	-23.47369564422698	-24.97895800845354	-24.274846041740986	-32.156708186473104	-25.21867023056125	-33.23345489930228	-26.08956502906669	-25.896125369306986	-25.576114008257562	-24.392457590319264	-19.914645453486393	-25.974552969280218	-31.13007188124495	-30.43033794259121	-23.69206781299198	-23.85595305309513	-24.83629489699034	-30.44699533213698	-23.643156767135526	-32.87129318929429	-25.576114008257562	-24.320798936947984	-23.68878733634365	-24.744299301772585	-26.002822307850423	-25.36819143570526	-18.381055116756272	-23.947045820654097	-25.699419099503295	-13.556483754508225	-24.615324012928696	-24.022531831523665	-25.88109206203256	-19.308071096326454	-23.688612497436395	-17.530431075346748	-23.947045820654097	-23.259137817836976	-23.53720237185559	-23.739659298852583	-25.086364630531875	-26.00865532930314	-25.45160996244555	-24.757688903843498	-23.829362447113706	-25.660139080057228
350.0	3.4771212547196626	0.0	f5	h50	-27.871726286787023	-26.3628070659879	-24.20249219089869	-24.74675536400246	-24.089601761506664	-24.999892240545627	-25.31592453153745	-12.965749878642981	-22.669936361646535	-23.405835857741923	-25.117146251177537	-23.268322588015728	-20.015933345416983	-25.24047629366137	-21.787700185943347	-21.14972361566785	-33.225761309707494	-23.390705597156316	-25.319089260257478	-23.529330648132962	-24.48028023387802	-20.059724487733284	-19.309186105077078	-25.13486460192913	-24.283458141620947	-22.09888862918219	-25.959418155251612	-21.85769416411943	1.8933562379652313	-25.76945511283995	-24.119579445283932	-24.269173590750206	-23.684933265408855	-25.186847100700835	-23.474482373568158	-24.597404836749888	-25.817698977435477	-24.389446391534687	-35.7864323998301	-23.33788984633501	-25.445298962289744	-24.35358284634767	-21.668887145049425	-24.142832469377566	-19.356910109881824	-20.520128983213315	-26.597495886828106	-25.02754562442221	-24.285893394017734	-24.22873066707661	-23.583998008767413	-22.491025858859324	-22.975538469282498	-22.527898675208597	-23.312283042688037	-23.377664851210422	-23.298611335479254	-26.485143979521514	-34.16066243004411		-23.714145908637345	-25.549740512281577	-24.344074259501667	-24.27714691484202	-32.60413873734235	-28.695221411077085	-17.384233486552223	-16.085884341383984	-19.32486399659807	-22.75976682740445	-22.892606243211958	-23.606057185830064	-23.21951539458241	-32.283027272373886	-24.946091165739716	-33.228679334698896	-25.9750000804791	-25.64705759005241	-25.319089260257478	-22.56380915681931	-19.37184496906137	-25.655109380751647	-31.25729459409614	-30.023470234880207	-24.203018133070017	-23.010554211514656	-25.508599847838344	-30.03711427494356	-23.032468080540824	-32.777713919958614	-25.319089260257478	-23.148848407855567	-23.217991681948426	-23.546241436554126	-25.791263532671465	-25.146528748842375	-17.84201465135864	-24.48028023387802	-24.424368962631284	-13.07702824121668	-23.29919185379837	-23.346016932364773	-25.331205311037607	-19.047479370024977	-22.605701623126233	-16.975862335900786	-24.48028023387802	-22.11734822335787	-23.067625963451015	-24.230882049061165	-23.87269126581655	-25.78413186820965	-24.174615855980456	-25.38373568230767	-22.87242890187432	-25.673415991894387
375.0	5.0	0.0	f5	h50	-28.726107658567006	-26.66065821118382	-24.554290264146267	-27.536871160038277	-26.761141859363697	-26.873600090727052	-27.775301632962098	-13.981907567718627	-25.128536415807446	-26.03529426644799	-26.235851497968387	-24.314666752538706	-21.342238290098873	-26.25184284338586	-22.29250097663155	-21.99160197341689	-33.5088213799989	-24.482868881825333	-26.517439020866696	-26.025693199161925	-24.66864363408485	-22.73575615057005	-21.60187900632466	-25.30566985545851	-24.615895820679242	-24.6711197130604	-27.07250477524739	-25.19965947914088	0.06926676603081808	-26.95308854102113	-24.46623526445957	-24.52487052263379	-25.94002483060461	-26.269289868533065	-26.01777059858195	-25.725587736263485	-26.956960135592638	-25.222519680979758	-35.80998095455727	-24.073542620676427	-26.371492325515995	-24.627782797556765	-21.99796078577127	-24.446341208030248	-20.324687653046265	-22.800521459969765	-27.636784563614953	-25.920811982240195	-24.588711812085073	-24.480605981908585	-26.044957166078127	-25.94372088278376	-25.138107559192385	-24.86468521235073	-26.00681776728117	-26.00764433189221	-24.342482711752446	-26.835109237262312	-34.18161901259282		-24.418694235376137	-26.40602472414237	-24.920991618611595	-24.53410560000163	-33.122032171559205	-29.75400787866154	-18.291153814134717	-18.074604788163604	-20.246694277424663	-24.73585780921711	-24.230756568399624	-26.31166160504975	-25.547738847604442	-32.46715015123935	-26.14449504943337	-33.491646204168525	-26.973922352808117	-26.83612531421126	-26.517439020866696	-25.885857999648856	-20.384489469571633	-26.921925059135052	-31.456022554125763	-31.104976536134544	-24.39582971823296	-25.142873659369243	-25.45379179003644	-31.119731507667076	-24.993577280390515	-33.189916703371864	-26.517439020866696	-25.599005239814563	-24.259243245577856	-26.02433414501169	-26.918281092849096	-26.22424762217937	-18.81812106306733	-24.66864363408485	-26.96757261244093	-14.11276768721734	-25.95765981969174	-25.01446778791299	-27.08206765675246	-20.41973636293806	-25.084284932304573	-17.91984673424938	-24.66864363408485	-24.78893152953432	-24.08459209084524	-24.46429021816154	-26.36738178380593	-26.92299953921256	-26.723783085849536	-25.398632560493194	-25.208612266530338	-26.407561064326547
375.0	4.0	0.0	f3	h50	-28.5507986202221	-27.070441161014365	-25.205469628756653	-26.50053853586751	-25.767162944711494	-26.479790204174222	-26.93428859211291	-13.67277602146918	-24.381216072801173	-25.072873440816043	-26.0577805425944	-23.85012295331416	-21.383802209810337	-26.147565562351218	-22.965039367077136	-22.33544038270301	-33.50551306555222	-24.062175167795317	-26.419440359529325	-25.153121114560584	-25.43627905078566	-21.756044542338543	-21.029624162303577	-26.086344667624726	-25.278258349402694	-23.839572870619502	-27.025294700962643	-24.11650788023519	0.7519615960157895	-26.862572522726296	-25.11817869906412	-25.251119789829332	-25.53187978573598	-26.240311944084013	-25.109227050451995	-25.591345645829342	-26.88265749817095	-25.266357627938447	-35.88314758128356	-24.3864829743667	-26.31736215760048	-25.336802378440545	-22.76638444091388	-25.12718684578596	-19.840993592240288	-21.948767335015273	-27.617345914765178	-25.91043372903647	-25.27756163371622	-25.209281739860586	-25.183210506822284	-24.542794630468137	-24.643766802331264	-24.16869373419265	-25.048227990501054	-25.04556301694114	-23.865130987380255	-27.156093666589285	-34.37116500608694		-24.756567633219873	-26.397073186380954	-25.37385192435543	-25.260882546350732	-32.95006117506306	-29.383790733914118	-17.756490428678834	-17.969072948009455	-20.61506755784415	-23.910381459624013	-23.629604902481244	-25.28702043513561	-24.785367772750824	-32.63274780035116	-25.988333110289638	-33.50311035911707	-26.96524796137359	-26.745623466922925	-26.419440359529325	-24.519398408333824	-19.879188564340275	-26.792447947654438	-31.624573771166414	-30.671823903263974	-25.1701820069346	-24.640128346105207	-26.438451612779822	-30.68749698420719	-24.64401753154616	-33.10027105937562	-26.419440359529325	-24.74336341359324	-23.79512975889762	-25.153861501101254	-26.841409415472558	-26.07249046067897	-18.309836533301446	-25.43627905078566	-26.045161320619243	-13.767316714673221	-24.98230442177954	-24.448895812836277	-26.63083527953349	-20.431228995497484	-24.297230426932593	-17.355545691817284	-25.43627905078566	-24.068205916063082	-23.62578921765453	-25.19342966029651	-25.486786042023823	-26.84708832698768	-25.796983789217567	-26.315477488192588	-24.593461834123556	-26.498299718442738
375.0	4.0	0.0	f5	h50	-28.54549009879708	-27.152235069863096	-25.074647878196707	-26.413947359682	-25.675015093719367	-26.50417363527952	-26.855632738227726	-13.81570093820528	-24.24163360082014	-24.9743775351039	-26.134681204226254	-23.994578662191337	-21.261632533986617	-26.226595283437216	-22.809879268900644	-22.193161979280006	-33.57041373746918	-24.1888909831369	-26.447817135397944	-25.058682464451397	-25.303929978128878	-21.61791463890967	-20.92354940700497	-25.954316432109632	-25.14815088754876	-23.696506832101512	-27.058162826882295	-24.05014930379091	0.5748075629056203	-26.892100376684247	-24.987917183175504	-25.11979923836615	-25.48138284296149	-26.271093336805524	-25.014502577839547	-25.64748880145767	-26.914859448813075	-25.321447742658645	-35.87442637023678	-24.26005867070957	-26.397668980323957	-25.205802179684895	-22.61423757575708	-24.99608788802814	-19.957463382918196	-21.931622908222383	-27.657862887740123	-25.983761967163485	-25.146792112540094	-25.077726404162355	-25.08935129437266	-24.438929384772734	-24.498680126204967	-24.034444483751656	-24.952863866388046	-24.946707086789136	-24.010985204506966	-27.248285824848498	-34.32549587865988		-24.630188684786237	-26.47653186850757	-25.244945086388356	-25.129841645213723	-33.00903647137971	-29.385871408462204	-17.948982124904674	-17.773589395070005	-20.456519858576033	-23.972113716277086	-23.751310734179928	-25.19662687406661	-24.67782477846079	-32.51145391296589	-26.027846739966268	-33.56588278139596	-27.001828751669894	-26.77389925540508	-26.447817135397944	-24.415042055945733	-19.99108669432768	-26.82085769234824	-31.582563787900607	-30.68713727077896	-25.037790112990614	-24.507362982542134	-26.30322639076192	-30.70291092501002	-24.494744507475914	-33.15844372260289	-26.447817135397944	-24.648545319264272	-23.939968381287173	-25.06005610256174	-26.874698902562844	-26.150888197172865	-18.441726946498264	-25.303929978128878	-25.956772662647857	-13.91489488608096	-24.884280774900937	-24.526759889877038	-26.61876802458984	-20.287310954942427	-24.169824149271726	-17.544780676151337	-25.303929978128878	-23.914431618020664	-23.773231095579064	-25.061328399261566	-25.39404329068793	-26.87978314341497	-25.70849083355334	-26.180015128600726	-24.454115896516026	-26.575685984328583
