teff	logg	z	fsed	cld	WIRC_H	MKO_H	UKIDSS_K	NICMOS_F110W	VISTA_KS	NIRC2_HCONT	NICMOS_F164N	2MASS_K	MKO_K	HAWK_H	NICMOS_F097N	PANSTARRS_G	WIRCAM_CH4_OFF	WIRC_PABETA	PANSTARRS_R	NICMOS_F095N	SDSS_I	UKIDSS_J	WFCAM_BRG	MKO_J_ATM	WIRCAM_KS	UKIDSS_Z	HAWK_BRG	PANSTARRS_Y	WISE_W1	HAWK_NB2090	NIRC2_KS	SDSS_R	MKO_LP	VISTA_J	WFCAM_K	NIRC2_KP	NIRC2_FE2	SDSS_U	NICMOS_F170M	WFC3_F127M	WIRC_BRGAMMA	FOURSTAR_H_SHORT	NIRC2_KCONT	IRAC_CH1	NICMOS_F166N	HAWK_CH4	FOURSTAR_H_LONG	WIRCAM_KCONT	NICMOS_F113N	WISE_W3	WFC3_F164N	WISE_W2	WIRC_K	WIRCAM_Y	UKIDSS_Y	NICMOS_F140W	MKO_J	FOURSTAR_H	WFCAM_Z	NIRC2_K	NIRC2_H	WIRC_J	WIRC_CO	2MASS_J	MKO_H_ATM	NICMOS_F187N	NICMOS_F110M	SDSS_Z	MKO_KP	HAWK_KS	WISE_W4	UKIDSS_H	PANSTARRS_Z	VISTA_H	WIRC_CH4L	IRAC_CH2	WFCAM_H	2MASS_H	FOURSTAR_K	WFC3_F167N	FOURSTAR_KS	WFC3_F139M	NIRC2_M	WFCAM_J	HAWK_NB1190	IRAC_CH3	NICMOS_F145M	HAWK_NB1060	FOURSTAR_J2	2MASS_KS	FOURSTAR_J1	NICMOS_F160W	NICMOS_F165M	VISTA_Z	WIRCAM_H	NICMOS_F190N	HAWK_H2	PANSTARRS_I	FOURSTAR_J	PANSTARRS_W	BESSEL_I	WIRCAM_J	HAWK_Y	WFCAM_H2	2MASS_Ks	WIRC_CH4S	WIRC_FE2	NIRC2_J	VISTA_Y	HAWK_J	WIRCAM_CH4_ON	NICMOS_F108N	WFCAM_Y	IRAC_CH4	NICMOS_F090M	SDSS_G	FOURSTAR_J3	MKO_K_ATM	MKO_MP	NIRC2_LP
1300.0	4.0	-0.0	nc	nc	-34.77939405435163	-34.74105500533197	-35.42345496371732	-32.571843051086255	-35.396112568803666	-34.890958216139765	-35.08725736293796	-35.42913505076853	-35.43217464416773	-34.7007389010606	-31.99058220355049	-22.307796976166905	-34.86137248571619	-33.911527137101004	-25.15762917586364	-31.90393994985058	-27.275547917953517	-33.67350049270019	-35.6715192875223	-33.66453071798776	-35.37164138624481	-31.14882427960714	-35.702593430882075	-31.441745478527487	-36.10389927174661	-35.490572801722166	-35.38265901365017	-24.58727373644033	-36.88616826382168	-33.6561445611233	-35.44965519293048	-35.2592777188391	-35.08077401905256	-16.513501336939896	-34.928872381189215	-33.85169464277663	-35.64016355046559	-34.53893508208635	-35.35084091330169	-36.507028035204485	-35.05205713216339	-34.754706244944245	-34.99233375752307	-35.54270863419678	-32.8182030047019	-37.66159152392778	-35.08872776097841	-36.30414336163149	-35.376465959112565	-32.51303535630135	-32.57305176737093	-33.67637485940803	-33.665415692201236	-34.76545187209618	-31.133262121233983	-35.418193558860956	-34.764434921491386	-33.56008843350031	-35.14366029445743	-33.37438098574215	-34.79536617926792	-33.96854113268903	-32.833139544815516	-30.83712760497297	-35.24311078425433	-35.326715888229984	-37.82210926003487	-34.78770029385916	-30.4410205038552	-34.812233053447976	-35.03419032421925	-36.397303609121046	-34.81266989469445	-34.79299478603479	-33.50775903877916	-35.0932985151309	-33.50775903877916	-32.69658953199042	-36.027749836508875	-33.6955002668062	-33.26732238485657	-36.74051836476893	-33.481135894548316	-32.827350097933035	-33.028694813574674	-35.42913505076853	-32.69797660614082	-34.45883961882127	-34.96398303790923	-31.08228613492129	-34.77885166330781	-34.36174552145512	-35.605590917996	-27.303446136252276	-33.50775903877916	-26.099352891595732		-33.68924305686137	-32.48364012449754	-35.613823392231645	-35.42913505076853	-34.91226171389758	-35.07297221197001	-33.66422224953099	-32.49416374111951	-33.71416612403453	-35.04371325499012	-32.865693895432905	-32.60617370764627	-37.09521713346848	-31.26582112230441	-22.38731633140923	-33.71370234549515	-35.44481509327938	-36.05287102396821	-36.89476309898475
1300.0	4.5	-0.0	nc	nc	-34.874970382913126	-34.800136659107764	-35.45641428762063	-32.62802673920874	-35.447994797901565	-34.93561405433113	-35.06988679842161	-35.46181078467259	-35.466483719075974	-34.76214831682098	-32.068193367556134	-22.77548467542684	-34.907873410467474	-33.93325967574507	-25.527068022026125	-31.99342126031375	-27.57734782927086	-33.702889829846896	-35.68265736194136	-33.68743681024261	-35.42613661279394	-31.295350182520686	-35.73092534239858	-31.511961323839984	-35.98470864655487	-35.58950915018325	-35.441709192976816	-24.95645079372341	-36.852859379062	-33.68424466149759	-35.46634061074397	-35.32470991980482	-35.06254562699914	-17.414422569121157	-34.93601111684318	-33.86363936582384	-35.64553488377144	-34.64936406620838	-35.309506267528135	-36.411783062951706	-35.02863958079884	-34.82609605319666	-34.993711237116926	-35.53172999126336	-32.894663961311885	-37.66657940930823	-35.07491600409746	-36.32672857172875	-35.33266744042495	-32.54529962100158	-32.599397959040594	-33.737002412859844	-33.692897211326425	-34.819973787224754	-31.278764741738136	-35.45644254315978	-34.81623951055973	-33.589681117408844	-35.113273467043086	-33.42891470205467	-34.843362054181746	-34.12542008637837	-32.88023787204914	-30.960964486084343	-35.311472033865776	-35.38918492674211	-37.80378468198929	-34.834544859497264	-30.598191684414296	-34.8588654302931	-35.029197237432186	-36.42077773955421	-34.85892119383595	-34.841413075535414	-33.54316385683018	-35.06806898358943	-33.54316385683018	-32.89299208864753	-36.01887137324526	-33.72059651952968	-33.34576863056228	-36.7315475672439	-33.706588453704065	-32.805917797882984	-33.08830408283881	-35.46181078467259	-32.72945621046094	-34.531282659082876	-34.978451807956866	-31.230017056795777	-34.82800087259434	-34.53023289684404	-35.66297538344328	-27.608504384619017	-33.54316385683018	-26.420908936623427		-33.71713018815086	-32.5149831273421	-35.664941713666124	-35.46181078467259	-34.94619978767474	-35.060121275147665	-33.690453929039165	-32.52690729924191	-33.736090026827206	-35.04027275252558	-32.88276367386604	-32.632838165255876	-37.06693853519364	-31.386928543712695	-22.88990310754704	-33.74087261563754	-35.458898570183955	-36.044598636422876	-36.85531475614346
1300.0	5.0	-0.0	nc	nc	-35.10652763080351	-34.911236530039545	-35.1995945026986	-32.891913178213144	-35.23379708159529	-35.1516266241928	-35.20081891192558	-35.235317381916936	-35.21476224426577	-34.88212110231388	-32.40893898647911	-22.836702009095706	-35.10380194286955	-34.24672836341014	-24.929017446907498	-32.32021023812108	-27.066304340609438	-34.003221788999845	-35.44367747811358	-33.97335234830511	-35.21064056889567	-31.437483247503163	-35.55463345043038	-31.84284049934526	-35.521866994600124	-35.5141452741885	-35.23516675594565	-24.301476077767408	-36.70025716204757	-33.973142884282254	-35.18242886168954	-35.114252021725946	-35.19265978061112	-17.244109677609313	-34.969353284175575	-34.19200002447181	-35.36780834108732	-34.83165982355799	-34.78990783828515	-36.075585962903325	-35.13302340260925	-35.02244463994693	-35.01942880441777	-35.130521658113665	-33.092832679173426	-37.520679539575326	-35.21368263159189	-36.18416371956879	-34.80321045619234	-32.90738931923081	-32.96254016273272	-33.90486571170892	-33.995103736473524	-34.93792818547387	-31.41527504676108	-35.21452960565196	-34.924587740346446	-33.91595319681135	-34.614987595628236	-33.665800808861725	-34.949668991396315	-33.81758702881503	-33.16693337147894	-31.161044395591667	-35.1079753850936	-35.17615252480916	-37.646734853489086	-34.940196690076746	-30.6840764336194	-34.96035924409672	-35.08185546546778	-36.313273548364606	-34.96121222492337	-34.92424111429534	-33.800779857782906	-35.167274048799946	-33.800779857782906	-32.600741365374034	-35.769761056592515	-34.02119875364792	-33.59933546987624	-36.46769128842875	-33.753577597690764	-33.18235098623918	-33.33274734175889	-35.235317381916936	-33.091383879814686	-34.61663503598608	-35.09834726292056	-31.352850410757945	-34.93601934713754	-34.32850142622394	-35.55088804265334	-27.091949017326055	-33.800779857782906	-25.885128107037417		-34.021523616617884	-32.87867664484128	-35.530479844301375	-35.235317381916936	-35.12484849807484	-35.19547377960495	-33.99263982166973	-32.88783538952996	-34.03645983249129	-35.08678850192982	-33.252408386890465	-32.996710897114504	-36.79381862006962	-31.606906464277426	-22.89142233749377	-34.0161968340318	-35.17809425965585	-35.79560286380375	-36.7015571305397
1300.0	5.5	-0.0	nc	nc	-35.179707657425425	-34.8721132326506	-34.998288164842165	-33.092970556077454	-35.01034800770441	-35.20469709162062	-35.19540308757683	-35.01390108922705	-35.00968137767915	-34.85385624847284	-32.61298029887359	-22.798102649621658	-35.13988618504838	-34.51574975562845	-23.99123774136474	-32.4912898172779	-26.349346058207583	-34.25314445787004	-35.17975616080406	-34.19636692019757	-34.99231148289736	-31.239173585723066	-35.28837296047274	-32.025111301262456	-35.521509375864795	-35.26244394134979	-35.01282652010524	-23.399393859573593	-36.64844405918926	-34.21002305188074	-34.98902116890346	-34.897392999425115	-35.176392215907995	-17.145169141578847	-34.884744461546106	-34.47166172825544	-35.10956911381798	-34.83847740110606	-34.70143116344056	-36.042862638649794	-35.10246781277993	-35.049870912415166	-34.91531992837936	-34.91671702714045	-33.226913435423306	-37.56099772026931	-35.20357359551832	-36.43752294148702	-34.71344925776974	-33.18419180994005	-33.24419638086759	-33.99377886307842	-34.24417441212975	-34.90090441690205	-31.20817232585949	-35.01084429092592	-34.879558585979126	-34.18840344131999	-34.626288716416084	-33.86217481173232	-34.90145270473744	-33.66431047219468	-33.39768951929218	-31.12777581562236	-34.88295906129584	-34.96465410765851	-37.71410397898642	-34.90177573848661	-30.406514690026277	-34.91660323724107	-35.000592273340445	-36.51808366343878	-34.92022528325983	-34.88933004061287	-34.01628079775207	-35.12036550081891	-34.01628079775207	-32.2887586471678	-36.14519160403748	-34.26705170461264	-33.78064708798354	-36.57978795008122	-33.64042871458067	-33.48232955525168	-33.53211011832899	-35.01390108922705	-33.38478213182044	-34.559249934957556	-35.078487966762204	-31.125824864477973	-34.89725259944717	-34.1053461180946	-35.286127006655605	-26.382987055860635	-34.01628079775207	-25.176875496465215		-34.27134995281407	-33.14741085330603	-35.26590279317082	-35.01390108922705	-35.149298450599915	-35.1790809641657	-34.2413792412669	-33.15769093102099	-34.29367561415678	-35.00132619121476	-33.59055247488626	-33.282208926274414	-36.88626372812503	-31.62406307643125	-22.809333410188618	-34.251071179194284	-34.98131032190409	-36.17023553764822	-36.648745818405516
1400.0	3.0	-0.0	nc	nc	-34.66471745765469	-34.832692859872196	-35.80489508485663	-33.05504264845584	-35.71033083685581	-34.81517669027745	-35.26734647620624	-35.763011131144765	-35.80799185021269	-34.79003232496745	-32.29836207533901	-23.080063561562028	-34.84214207345577	-34.610754004699686	-26.62366495304898	-32.19997788019707	-28.538261316834085	-34.197468573343706	-35.99221973155012	-34.025612495459185	-35.69421480079035	-31.375124257547643	-35.95806941980388	-31.76850213940357	-36.584875033906535	-35.616194976370494	-35.684483165695646	-26.346044850536757	-37.07616152511305	-34.18576277901622	-35.86745040098789	-35.56424927314431	-35.274439967671135	-16.59697053630959	-35.143017746233795	-34.48746720504167	-35.981034607641796	-34.483286112587706	-35.96629880233336	-36.87581245703701	-35.291538139801844	-34.709350986822884	-35.219390721738485	-35.977083441492546	-33.30728781928359	-37.88019464000415	-35.246195016849526	-36.708299262332616	-36.01810113899881	-32.9845168625999	-33.067554316088525	-33.990504522721416	-34.175344161200755	-34.857278249586656	-31.373005969932535	-35.777475819352006	-34.85309637575192	-34.081166750244236	-35.91398667403696	-33.84528394904286	-34.902128135126894	-34.45059597299138	-33.322735303777065	-31.106854690791423	-35.54122794437682	-35.643836147325295	-37.99923549859872	-34.89755649507445	-30.723169360774154	-34.925299575536826	-35.24972145873613	-36.767378389952746	-34.924315343406825	-34.92224385568788	-34.026482363040834	-35.394353412903726	-34.026482363040834	-33.066609401767025	-36.55651590997454	-34.235999322348746	-33.470504862291634	-37.14331286183847	-33.51364005455698	-33.230160453032276	-33.51932027782912	-35.763011131144765	-33.28641866655679	-34.57268504607739	-35.088840706720184	-31.343285360257514	-34.88386083985943	-34.688987844052036	-35.77795495865613	-28.53115578462664	-34.026482363040834	-27.41799484494223		-34.198350839844586	-32.935611107765524	-35.827531193310634	-35.763011131144765	-34.957260954440564	-35.25935576516154	-34.185516251720394	-32.93309607489783	-34.25051941170521	-35.26492618275071	-33.76452778203428	-33.13261940830418	-37.41847097859673	-31.579631575061462	-22.95415102564885	-34.2922231970815	-35.83841970951707	-36.58284900732488	-37.090963429042304
1400.0	3.5	-0.0	nc	nc	-34.86022339629737	-34.94062324838694	-35.86874549691545	-33.034513422307626	-35.79413562268519	-34.98323867161171	-35.30428082946635	-35.8369280543228	-35.873369599502745	-34.89661916856879	-32.3728598034782	-23.160710400446458	-34.98438702927458	-34.49380427665968	-26.694155335517287	-32.29104973285335	-28.647245641507048	-34.1503659863849	-36.04428770998395	-34.0405987955119	-35.77823459055914	-31.48181168935636	-36.03635185252066	-31.800962317179703	-36.66025177411578	-35.77371109375079	-35.77737524018972	-26.364978288923723	-37.14804966702036	-34.13912281699944	-35.916568423957024	-35.66193880943683	-35.30284019379463	-16.948581859001308	-35.191686772210204	-34.39281424079253	-36.031538059511654	-34.67783696539046	-35.971896454435374	-36.94393399710427	-35.30080564964888	-34.87476527409016	-35.256494780167024	-36.02006692259926	-33.31512328500467	-37.859734343583284	-35.29285471403031	-36.60279023089988	-36.014388641893156	-32.92446618839045	-32.98651001894716	-34.026867078315405	-34.135337336744776	-34.96156640950895	-31.475810324171093	-35.852779161235844	-34.96114014075838	-34.04752419882635	-35.880645328328654	-33.83812457693359	-34.996608921534545	-34.557768777497934	-33.283599431757885	-31.18313934798319	-35.63928545733614	-35.738352826431445	-37.93846743698167	-34.99545029887593	-30.83002479613363	-35.02155546999985	-35.28072256161616	-36.674284061998165	-35.02131398627418	-35.01921682366805	-33.99305197112691	-35.37227795240481	-33.99305197112691	-33.251937358948396	-36.35443094914269	-34.182659563218834	-33.57133734056498	-37.04450689282934	-33.77515528015965	-33.19412713925591	-33.50372361906138	-35.8369280543228	-33.17945522334365	-34.68942796094329	-35.159731883654814	-31.4425872617017	-34.98368246679499	-34.8294902627523	-35.8954409643276	-28.65463003455303	-33.99305197112691	-27.525565400970734		-34.15860944321215	-32.87629159695427	-35.930327585207586	-35.8369280543228	-35.06521740522567	-35.29125707892065	-34.13545885474857	-32.87190878560202	-34.20265301566889	-35.293103431243175	-33.58834473844366	-33.03940077303528	-37.353494606261556	-31.656711917022868	-23.12263930084098	-34.23320710176	-35.90757663577048	-36.378831653340804	-37.157788278197366
1400.0	4.0	-0.0	nc	nc	-34.93570511692298	-34.94010675847433	-35.879177018683926	-32.74899228726031	-35.82450966985014	-35.02391087040077	-35.201484793446014	-35.856176937717564	-35.884368892853374	-34.89145961053351	-32.137065659248655	-23.15011830682216	-35.00175109118784	-34.01237392588987	-26.655591264004546	-32.071494956656565	-28.641016258122043	-33.79297932572832	-36.05864313016163	-33.79323875125669	-35.80984493886546	-31.426487293960225	-36.0720530120937	-31.576703426052788	-36.46823573753841	-35.8592786407333	-35.814906689612876	-26.28602305693316	-37.096305451001605	-33.78497278471365	-35.914475863193005	-35.705914885684585	-35.192981300819724	-17.365803414975026	-35.130933706236235	-33.94377008359977	-36.038969904531264	-34.74996521239023	-35.90780271586796	-36.78738884439126	-35.16818719353532	-34.916642435199485	-35.18292925789969	-35.99930579453311	-33.03337007917429	-37.871978219828534	-35.201215421607735	-36.671786326360525	-35.945417072125736	-32.599886873297855	-32.651121275493544	-33.88740051883725	-33.78249884931917	-34.952724420532356	-31.416183418905803	-35.86813057421701	-34.96290095657845	-33.669128948160406	-35.81334112320542	-33.57025781920717	-34.97915307381584	-34.688743348242596	-32.97461072497261	-31.076266636394333	-35.689291466784574	-35.773941000206236	-37.95440511576836	-34.98230722109839	-30.78279900832701	-35.008176817118944	-35.19346022021806	-36.74523877380469	-35.00879336723978	-35.00557425170105	-33.66590123359232	-35.204680257445865	-33.66590123359232	-33.36267633267561	-36.428032781357864	-33.813771966705794	-33.4381496706791	-37.083740661128054	-33.93214797460714	-32.88931365199117	-33.20446226154753	-35.856176937717564	-32.783355245924895	-34.70209653628652	-35.11002930513426	-31.38072945322081	-34.97201156066992	-34.9546409104304	-35.958636407934634	-28.668514798842295	-33.66590123359232	-27.53066754269783		-33.806697184409	-32.567876451847795	-35.98144077446155	-35.856176937717564	-35.04767082239388	-35.186175411501964	-33.77975254788283	-32.57630798345334	-33.831381918181116	-35.2021894093484	-32.937436847638956	-32.68318534319174	-37.33103350403407	-31.520767033974643	-23.196733168986803	-33.866876097395895	-35.898555449915015	-36.453180189677575	-37.102851624865366
1400.0	4.5	-0.0	nc	nc	-35.05954974323406	-35.03294367302424	-35.8403879341253	-32.874303101422115	-35.80094160046036	-35.12284653841437	-35.28377463660178	-35.824665779705576	-35.84688482640966	-34.99264048081087	-32.31044537668501	-23.21498805242287	-35.101690890306955	-34.114489509301066	-26.34632076497666	-32.25242559077698	-28.340618917505722	-33.903940556677846	-36.02404460784234	-33.89840236114881	-35.782376772998326	-31.570453492717874	-36.04454162890595	-31.751481482322262	-36.46755600234678	-35.85841354063269	-35.79079327688443	-25.878953710604783	-37.121590404936676	-33.89399233480071	-35.86718832221604	-35.68315649479039	-35.27308987763203	-17.62553108828543	-35.19163972338765	-34.04293699098539	-36.00455470525708	-34.860909643624474	-35.831927225887554	-36.802800713730484	-35.249252983581	-35.022567228618165	-35.24556971787396	-35.961334701434055	-33.179649290837986	-37.84768834836895	-35.28292382543793	-36.66997898727572	-35.86153455431073	-32.7605130115874	-32.811785593251905	-33.987669172629126	-33.89285023019365	-35.04547251082336	-31.555950145653398	-35.83477536755348	-35.04956754236016	-33.78291487930198	-35.681632947690936	-33.685106583520735	-35.07181888011197	-34.636274769176204	-33.123561033277056	-31.22425307892403	-35.666763046328725	-35.748392760827585	-37.951550306672786	-35.067104152495844	-30.8979017812782	-35.09094142032035	-35.26795393218167	-36.74070170746618	-35.091169255116256	-35.0885167902731	-33.77533475292719	-35.285923827435475	-33.77533475292719	-33.4251051897303	-36.39517951156076	-33.922055052069574	-33.59028693842951	-37.032300719518425	-34.03733253844438	-33.034728898140415	-33.34562500783431	-35.824665779705576	-32.940148006127984	-34.786395088907696	-35.19775268753769	-31.5136684638489	-35.05918054664254	-34.93929121679673	-35.94856936409031	-28.370831854711138	-33.77533475292719	-27.213753906853597		-33.91584380643358	-32.72949430223436	-35.96262068232194	-35.824665779705576	-35.145175361029374	-35.268467629498225	-33.891292542426704	-32.74037268469344	-33.93457954279752	-35.28328294628187	-33.07132208841657	-32.842626203283004	-37.32727958933049	-31.663737005067162	-23.302170616693452	-33.95996612830429	-35.86846249830468	-36.419191459240665	-37.12467056489384
1400.0	5.0	-0.0	nc	nc	-35.18160996398967	-35.12611197604244	-35.80886451622473	-32.99996484358183	-35.8025690785488	-35.214691739719186	-35.340175875302805	-35.81052070977102	-35.817897783260165	-35.09526261343482	-32.44363973996224	-23.40183271942155	-35.19573812651993	-34.26487233615894	-26.400986580447622	-32.39139555976804	-28.391036690851124	-34.04139700476945	-35.99958821096726	-34.01868819219451	-35.783640459924946	-31.69515846008786	-36.04485440180024	-31.88386558901601	-36.187866408624565	-35.92433186026744	-35.79718511165833	-25.911758392021575	-37.04486706673845	-34.026792226984696	-35.81561393502805	-35.69252995746215	-35.33056032759515	-17.955542677143054	-35.240797619705184	-34.19421673104547	-35.96632399034951	-34.98871203104763	-35.68964718839487	-36.60668661843673	-35.298554664406204	-35.131072485805134	-35.29136922262432	-35.88152944948129	-33.29440509063638	-37.74990421311681	-35.34214273963643	-36.48383012248089	-35.710788083349094	-32.886528424227336	-32.9351423487137	-34.09589342945318	-34.031593037057775	-35.13567912288424	-31.67961308554453	-35.80997883994201	-35.13496295093172	-33.92197868449444	-35.51674066966589	-33.81005288167525	-35.155181698127286	-34.64865822623392	-33.24104659124384	-31.350687462744197	-35.677837237393845	-35.75374855167396	-37.7960566435615	-35.15031978000132	-31.01555772563713	-35.170904904957105	-35.31771969771101	-36.579817636579364	-35.17043549679589	-35.16144926973411	-33.89960695508974	-35.33777479352161	-33.89960695508974	-33.51042020997341	-36.08716121548082	-34.05843998962685	-33.71197031756935	-36.827593466508766	-34.19888369403198	-33.14009669729795	-33.46388405640138	-35.81052070977102	-33.07237037139987	-34.8819430728028	-35.26587912126831	-31.63532006756298	-35.14485819980338	-35.008298275691764	-35.979135927913816	-28.42305372740813	-33.89960695508974	-27.265025803963745		-34.05591150536676	-32.85423439498857	-35.985627467387516	-35.81052070977102	-35.23182068727106	-35.3283800413245	-34.030025684664295	-32.86343246810163	-34.073264133947006	-35.33247923242095	-33.22372294799324	-32.968161565894775	-37.10900197459632	-31.79166098260589	-23.478468894544	-34.09429790318282	-35.81373231631829	-36.11201320183678	-37.04486210018723
1400.0	5.5	-0.0	nc	nc	-35.35646689001324	-35.192037191226106	-35.50786593928108	-33.30113615050515	-35.50487036658245	-35.38861462907085	-35.471301368018764	-35.51341478158402	-35.517070155875786	-35.173271778675506	-32.842991292724875	-23.45582442549886	-35.35238517869593	-34.630440551133994	-25.15850641312339	-32.778189383591396	-27.341144234605718	-34.3892801981172	-35.688502290823024	-34.35093010218519	-35.48566781541989	-31.75531253336816	-35.76175935405614	-32.26673582107574	-35.97194702734262	-35.69500868960978	-35.505421191967244	-24.595423054436854	-36.955415212598744	-34.35783071140569	-35.510785826033654	-35.396289692151356	-35.456280626995266	-17.700300660547683	-35.25227368281865	-34.57218348055407	-35.63935715771549	-35.10186026633948	-35.320574514866145	-36.437777682326676	-35.408746225999636	-35.27569873719723	-35.29746287612395	-35.50947414037356	-33.57589552078405	-37.728318596075894	-35.475434358412386	-36.653733974452415	-35.33357617460836	-33.31473472091426	-33.36563767367297	-34.260392598084564	-34.38083749087856	-35.211153249664434	-31.7308035756769	-35.51458440471823	-35.19815432425462	-34.299602685673584	-35.20401601748261	-34.07652767059552	-35.22393610088895	-34.30379815504477	-33.5971920319719	-31.51096590037474	-35.38106000373082	-35.46049088157292	-37.83741619023749	-35.21577472706253	-30.97570305555749	-35.230612758939785	-35.36001963890975	-36.736234959125504	-35.231236952534736	-35.217738113818285	-34.20132870213154	-35.44021480675673	-34.20132870213154	-33.19938694719728	-36.342804352850024	-34.40238932276949	-34.01070030943421	-36.84558871466811	-34.1311474658698	-33.576389548417936	-33.777778442710314	-35.51341478158402	-33.50309321759684	-34.911502059540595	-35.365811079751055	-31.661400543209094	-35.21260844324391	-34.69390101029817	-35.73187083030432	-27.36814654497937	-34.20132870213154	-26.182139305585128		-34.404558856532844	-33.2798111278376	-35.72263070149995	-35.51341478158402	-35.37927358492965	-35.457150637489754	-34.37906384470239	-33.288502247104816	-34.423602127274584	-35.37668608648999	-33.688251730317916	-33.400098246233	-37.11765527898066	-31.987605148395932	-23.44049184450276	-34.39937385015673	-35.501221686809245	-36.36769067971334	-36.955709764069915
