mass	age	temperature	gravity	luminosity	Mv	Mr	Mi	Mj	Mh	Mk	Ml	Mm	metallicity	cloud	y	l_mix
1.2	0.7339	6295	4.392	0.27	4.03	3.71	3.45	3.11	2.91	2.89	2.91	2.95	0	nc	0.282	1.9
1.2	0.79728	6295	4.389	0.27	4.02	3.7	3.44	3.11	2.9	2.88	2.9	2.94	0	nc	0.282	1.9
1.2	0.89234	6297	4.385	0.28	4.01	3.69	3.43	3.1	2.89	2.87	2.89	2.93	0	nc	0.282	1.9
1.2	1.01909	6299	4.379	0.28	3.99	3.68	3.42	3.08	2.87	2.85	2.88	2.92	0	nc	0.282	1.9
1.2	1.14585	6301	4.373	0.29	3.98	3.66	3.4	3.07	2.86	2.84	2.86	2.9	0	nc	0.282	1.9
1.2	1.2726	6304	4.368	0.29	3.96	3.65	3.38	3.05	2.85	2.82	2.85	2.89	0	nc	0.282	1.9
1.2	1.43104	6307	4.36	0.3	3.94	3.63	3.37	3.03	2.83	2.8	2.83	2.87	0	nc	0.282	1.9
1.2	1.58948	6310	4.353	0.31	3.92	3.61	3.34	3.01	2.81	2.79	2.81	2.85	0	nc	0.282	1.9
1.2	1.77961	6312	4.343	0.32	3.89	3.58	3.32	2.99	2.78	2.76	2.78	2.82	0	nc	0.282	1.9
1.2	2.00143	6315	4.332	0.33	3.86	3.55	3.29	2.96	2.75	2.73	2.75	2.8	0	nc	0.282	1.9
1.2	2.25493	6318	4.318	0.35	3.83	3.51	3.25	2.92	2.72	2.7	2.72	2.76	0	nc	0.282	1.9
1.2	2.54012	6320	4.301	0.37	3.78	3.47	3.21	2.88	2.68	2.65	2.68	2.72	0	nc	0.282	1.9
1.2	2.82532	6315	4.284	0.38	3.74	3.43	3.17	2.84	2.63	2.61	2.63	2.68	0	nc	0.282	1.9
1.2	3.17388	6292	4.261	0.4	3.7	3.39	3.12	2.79	2.58	2.56	2.58	2.62	0	nc	0.282	1.9
1.2	3.55757	6250	4.233	0.41	3.66	3.34	3.08	2.73	2.52	2.5	2.52	2.56	0	nc	0.282	1.9
1.2	3.99451	6165	4.194	0.43	3.63	3.3	3.03	2.67	2.44	2.42	2.44	2.49	0	nc	0.282	1.9
1.2	4.46757	6069	4.146	0.45	3.59	3.25	2.96	2.58	2.35	2.32	2.34	2.39	0	nc	0.282	1.9
