DATA_KEY	SOURCE_KEY	DATA_FILE	INSTRUMENT	OBSERVATION_DATE	OBSERVATION_TIME	JULIAN_DATE	PROGRAM_NUMBER	PROGRAM_PI	OBSERVER	RESOLUTION	AIRMASS	REDUCTION_SPEXTOOL_VERSION	REDUCTION_PERSON	REDUCTION_DATE	QUALITY_FLAG	MEDIAN_SNR	SPEX_TYPE	SPEX_GRAVITY_CLASSIFICATION	PUBLISHED	DATA_REFERENCE	NOTE
12576	12305	12576_12305.fits	uSpeX prism	20151118	08 46 22.859671	57344.36554			Bardalez Gagliuffi	150	1.039	v4.0.4			OK	244.2269897	M8.0	FLD-G	N	BARDALEZ-NP	
12577	12306	12577_12306.fits	uSpeX prism	20151117	08 05 10.298876	57343.33692			Bardalez Gagliuffi	150	1.127	v4.0.4			OK	271.4442139	M8.0	FLD-G	N	BARDALEZ-NP	
12578	12307	12578_12307.fits	uSpeX prism	20151118	09 07 23.688997	57344.38014			Bardalez Gagliuffi	150	1.051	v4.0.4			OK	228.9531555	M8.0	FLD-G	N	BARDALEZ-NP	
12579	12308	12579_12308.fits	uSpeX prism	20151118	08 08 2.4287530	57344.33892			Bardalez Gagliuffi	150	2.861	v4.0.4			BG	24.99864769	M0.0		N	BARDALEZ-NP	mispointing?
12580	12299	12580_12299.fits	uSpeX prism	20151117	09 21 22.781400	57343.38985			Bardalez Gagliuffi	150	1.137	v4.0.4			OK	179.4369965	M8.0	FLD-G	N	BARDALEZ-NP	
12581	12310	12581_12310.fits	uSpeX prism	20151117	08 52 4.3077560	57343.36949			Bardalez Gagliuffi	150	1.946	v4.0.4			OK	438.3251343	M6.0		N	BARDALEZ-NP	
12582	12311	12582_12311.fits	uSpeX prism	20151118	09 25 57.744027	57344.39303			Bardalez Gagliuffi	150	1.031	v4.0.4			OK	400.4728699	M0.0		N	BARDALEZ-NP	
12583	12312	12583_12312.fits	uSpeX prism	20151118	09 48 8.5727380	57344.40843			Bardalez Gagliuffi	150	1.071	v4.0.4			OK	215.6066284	L0.0	VL-G	N	BARDALEZ-NP	
12584	11541	12584_11541.fits	uSpeX prism	20151117	05 11 39.782256	57343.21643			Bardalez Gagliuffi	150	1.049	v4.0.4			OK	81.79308319	L5.0	FLD-G	N	BARDALEZ-NP	
12585	12314	12585_12314.fits	uSpeX prism	20151117	06 27 55.272240	57343.26939			Bardalez Gagliuffi	150	1.265	v4.0.4			OK	337.8128662	M6.0	INT-G	N	BARDALEZ-NP	
12586	12315	12586_12315.fits	uSpeX prism	20150513	05 19 6.4215330	57155.2216			Bardalez Gagliuffi	150	1.055	v4.0be			OK	85.67603302	M6.0	INT-G	N	BARDALEZ-NP	
12587	12316	12587_12316.fits	uSpeX prism	20150513	06 24 12.581878	57155.26681			Bardalez Gagliuffi	150	2.02	v4.0be			OK	42.36244965	M8.0	FLD-G	N	BARDALEZ-NP	
12588	12321	12588_12321.fits	uSpeX prism	20150513	07 24 0.96890000	57155.30834			Bardalez Gagliuffi	150	1.012	v4.0be			BG	109.7633972			N	BARDALEZ-NP	mispointing?
12589	12318	12589_12318.fits	uSpeX prism	20150513	08 08 53.882370	57155.33951			Bardalez Gagliuffi	150	1.049	v4.0be			OK	33.10140991	M8.0	FLD-G	N	BARDALEZ-NP	
12590	12319	12590_12319.fits	uSpeX prism	20150513	08 48 54.614114	57155.3673			Bardalez Gagliuffi	150	1.103	v4.0be			OK	112.7491226	M8.0	FLD-G	N	BARDALEZ-NP	
12593	11882	12593_11882.fits	uSpeX prism	20150917	06 39 4.7385350	57282.27714			Bardalez Gagliuffi	150	1.103	v4.0.2			OK	427.8053284	M8.0	FLD-G	N	BARDALEZ-NP	
12594	11589	12594_11589.fits	uSpeX prism	20150917	07 11 1.2638150	57282.29932			Bardalez Gagliuffi	150	1.122	v4.0.2			OK	174.5287781			N	BARDALEZ-NP	
12595	12325	12595_12325.fits	uSpeX prism	20150917	07 51 4.0964740	57282.32713			Bardalez Gagliuffi	150	1.176	v4.0.2			OK	472.7677307			N	BARDALEZ-NP	
12596	12326	12596_12326.fits	uSpeX prism	20150917	08 20 26.172374	57282.34753			Bardalez Gagliuffi	150	1.102	v4.0.2			OK	198.5484009	M8.0	FLD-G	N	BARDALEZ-NP	
12597	12327	12597_12327.fits	uSpeX prism	20150917	08 10 6.4023120	57282.34035			Bardalez Gagliuffi	150	1.122	v4.0.2			OK	721.2944946	M2.0		N	BARDALEZ-NP	
12598	12328	12598_12328.fits	uSpeX prism	20161111	05 19 21.935634	57703.22178			Bardalez Gagliuffi	150	1.034	v4.1			OK	185.7852783	M7.0	FLD-G	N	BARDALEZ-NP	
12599	12329	12599_12329.fits	uSpeX prism	20161111	05 10 47.145655	57703.21582			Bardalez Gagliuffi	150	1.019	v4.1			OK	218.0917663	M6.0		N	BARDALEZ-NP	
12600	12330	12600_12330.fits	uSpeX prism	20161111	05 42 45.099459	57703.23802			Bardalez Gagliuffi	150	1.034	v4.1			OK	125.772789	M3.0		N	BARDALEZ-NP	
12601	12331	12601_12331.fits	uSpeX prism	20161111	04 48 56.594095	57703.20065			Bardalez Gagliuffi	150	1.004	v4.1			OK	142.9624786	M8.0	FLD-G	N	BARDALEZ-NP	
12602	12332	12602_12332.fits	uSpeX prism	20161111	06 11 27.936166	57703.25796			Bardalez Gagliuffi	150	1.115	v4.1			OK	248.1414947	M6.0		N	BARDALEZ-NP	
12603	12333	12603_12333.fits	uSpeX prism	20161111	06 42 18.584068	57703.27938			Bardalez Gagliuffi	150	2.561	v4.1			OK	92.4833374	M8.0	FLD-G	N	BARDALEZ-NP	
12604	12334	12604_12334.fits	uSpeX prism	20161111	06 27 52.991730	57703.26936			Bardalez Gagliuffi	150	1.12	v4.1			OK	57.35742187	M9.0	FLD-G	N	BARDALEZ-NP	
12605	12335	12605_12335.fits	uSpeX prism	20121223	15 10 54.455597	56284			Faherty	120	1.138	v3.4			OK	63.7142601	L6.0	VL-G	Y	2016ApJS..225...10F	
12606	12336	12606_12336.fits	uSpeX prism	20160702	05 20 32.013592	57571.22259			Burgasser	150	1.007	v4.1			OK	904.6868896			N	BARDALEZ-NP	
12607	12337	12607_12337.fits	uSpeX prism	20160702	05 35 22.951432	57571.2329			Burgasser	150	1.01	v4.1			OK	348.4754333	M4.0		N	BARDALEZ-NP	
12608	12338	12608_12338.fits	uSpeX prism	20160702	06 36 51.519532	57571.2756			Burgasser	150	1.045	v4.1			OK	119.2808304	M4.0		N	BARDALEZ-NP	
12609	12339	12609_12339.fits	uSpeX prism	20160702	06 52 28.427331	57571.28644			Burgasser	150	1.037	v4.1			OK	24.60108185	M5.0		N	BARDALEZ-NP	
12610	12340	12610_12340.fits	uSpeX prism	20160702	07 54 6.2357410	57571.32924			Burgasser	150	1.009	v4.1			OK	152.6872559			N	BARDALEZ-NP	
12611	12341	12611_12341.fits	uSpeX prism	20160702	08 36 8.3094090	57571.35843			Burgasser	150	1.292	v4.1			OK	99.92634583	M7.0		N	BARDALEZ-NP	
12612	12342	12612_12342.fits	uSpeX prism	20160702	09 17 32.368646	57571.38718			Burgasser	150	1.416	v4.1			BG	92.40838623			N	BARDALEZ-NP	mispointing?
12613	12343	12613_12343.fits	uSpeX prism	20160702	11 37 35.603366	57571.48444			Burgasser	150	1.176	v4.1			OK	118.3527069	L1.0	FLD-G	N	BARDALEZ-NP	
12614	12344	12614_12344.fits	uSpeX prism	20160702	10 08 12.920571	57571.42237			Burgasser	150	1.146	v4.1			OK	483.9143982	M6.0	INT-G	N	BARDALEZ-NP	
12615	12120	12615_12120.fits	uSpeX prism	20160702	10 37 9.7235440	57571.44247			Burgasser	150	1.018	v4.1			OK	503.0015564	M7.0	FLD-G	N	BARDALEZ-NP	
12616	12121	12616_12121.fits	uSpeX prism	20160702	10 59 25.633771	57571.45794			Burgasser	150	1.238	v4.1			OK	374.5954285	M7.0		N	BARDALEZ-NP	
12617	12347	12617_12347.fits	uSpeX prism	20160702	11 26 7.1607160	57571.47647			Burgasser	150	1.1	v4.1			OK	1108.371704	M6.0		N	BARDALEZ-NP	
12618	12348	12618_12348.fits	uSpeX prism	20160702	11 21 28.383923	57571.47325			Burgasser	150	1.101	v4.1			OK	894.1821289	M6.0		N	BARDALEZ-NP	
12619	12349	12619_12349.fits	uSpeX prism	20160702	12 08 41.234595	57571.50603			Burgasser	150	1.062	v4.1			OK	315.8059998	M7.0	INT-G	N	BARDALEZ-NP	
12620	12350	12620_12350.fits	uSpeX prism	20160702	12 42 57.949359	57571.52984			Burgasser	150	1.042	v4.1			OK	350.0386353	M6.0		N	BARDALEZ-NP	
12621	12351	12621_12351.fits	uSpeX prism	20160702	12 58 4.4164160	57571.54033			Burgasser	150	1.028	v4.1			OK	358.2728271	M6.0		N	BARDALEZ-NP	
12622	12123	12622_12123.fits	uSpeX prism	20160702	13 14 36.263682	57571.55181			Burgasser	150	1.033	v4.1			OK	222.8572388	M8.0	INT-G	N	BARDALEZ-NP	
12623	12353	12623_12353.fits	uSpeX prism	20160702	13 33 32.301832	57571.56496			Burgasser	150	1.035	v4.1			OK	467.4126892	M6.0		N	BARDALEZ-NP	
12624	12354	12624_12354.fits	uSpeX prism	20160702	13 48 28.454152	57571.57533			Burgasser	150	1.043	v4.1			OK	395.118103	M6.0		N	BARDALEZ-NP	
12625	12355	12625_12355.fits	uSpeX prism	20160702	15 27 36.193204	57571.64417			Burgasser	150	1.095	v4.1			OK	49.98439026	M4.0		N	BARDALEZ-NP	
12626	12356	12626_12356.fits	uSpeX prism	20160702	15 18 52.260608	57571.6381			Burgasser	150	1.078	v4.1			OK	71.30643463	M5.0		N	BARDALEZ-NP	
12627	12357	12627_12357.fits	uSpeX prism	20160702	14 08 38.117299	57571.58933			Burgasser	150	1.1	v4.1			OK	194.3934631	M4.0		N	BARDALEZ-NP	
12628	12358	12628_12358.fits	uSpeX prism	20160702	14 39 0.87122900	57571.61043			Burgasser	150	1.038	v4.1			OK	429.6779175	M3.0		N	BARDALEZ-NP	
12629	12359	12629_12359.fits	uSpeX prism	20160702	14 30 28.393851	57571.6045			Burgasser	150	1.035	v4.1			OK	342.3920593	M3.0		N	BARDALEZ-NP	
12630	11999	12630_11999.fits	uSpeX prism	20160702	14 57 25.102151	57571.62321			Burgasser	150	1.003	v4.1			OK	186.9626312	M9.0	INT-G	N	BARDALEZ-NP	
12631	12360	12631_12360.fits	uSpeX prism	20161129	06 41 55.593821	57721.27912			Bardalez Gagliuffi	150	1.018	v4.1			OK	354.4309387			N	BARDALEZ-NP	
12632	12361	12632_12361.fits	uSpeX prism	20161129	07 14 19.276839	57721.30161			Bardalez Gagliuffi	150	1.06	v4.1			OK	92.75758362	M8.0	FLD-G	N	BARDALEZ-NP	
12633	12362	12633_12362.fits	uSpeX prism	20161129	07 37 23.094401	57721.31763			Bardalez Gagliuffi	150	1.409	v4.1			OK	169.8005829	M7.0	INT-G	N	BARDALEZ-NP	
12634	12363	12634_12363.fits	uSpeX prism	20161129	08 01 12.829871	57721.33418			Bardalez Gagliuffi	150	3.054	v4.1			OK	82.33609009	M8.0	FLD-G	N	BARDALEZ-NP	
12635	12309	12635_12309.fits	uSpeX prism	20161129	08 30 14.331632	57721.35433			Bardalez Gagliuffi	150	2.998	v4.1			OK	135.6280365	M8.0	FLD-G	N	BARDALEZ-NP	
12636	12365	12636_12365.fits	uSpeX prism	20161129	08 53 13.500507	57721.3703			Bardalez Gagliuffi	150	1.16	v4.1			OK	137.6785278	M8.0	FLD-G	N	BARDALEZ-NP	
12637	12366	12637_12366.fits	uSpeX prism	20161129	09 14 47.713362	57721.38527			Bardalez Gagliuffi	150	1.051	v4.1			OK	237.9239655	M7.0	FLD-G	N	BARDALEZ-NP	
12638	12367	12638_12367.fits	uSpeX prism	20161129	09 36 27.843687	57721.40032			Bardalez Gagliuffi	150	1.022	v4.1			OK	169.6003113	G		N	BARDALEZ-NP	
12639	12368	12639_12368.fits	uSpeX prism	20161129	09 49 1.9922110	57721.40905			Bardalez Gagliuffi	150	1.057	v4.1			OK	301.6025085	G		N	BARDALEZ-NP	
12640	12369	12640_12369.fits	uSpeX prism	20161129	10 03 52.958006	57721.41936			Bardalez Gagliuffi	150	1.003	v4.1			OK	151.0740967			N	BARDALEZ-NP	
12641	12370	12641_12370.fits	uSpeX prism	20161129	10 24 24.540594	57721.43362			Bardalez Gagliuffi	150	1.013	v4.1			OK	288.6430664	G		N	BARDALEZ-NP	
12642	12371	12642_12371.fits	uSpeX prism	20161129	10 49 52.010759	57721.4513			Bardalez Gagliuffi	150	1.025	v4.1			OK	133.3273773	G		N	BARDALEZ-NP	
12643	12372	12643_12372.fits	uSpeX prism	20161129	10 39 47.041041	57721.44429			Bardalez Gagliuffi	150	1.018	v4.1			OK	288.3870239	G		N	BARDALEZ-NP	
12644	12373	12644_12373.fits	uSpeX prism	20161129	11 01 34.906804	57721.45943			Bardalez Gagliuffi	150	1.033	v4.1			OK	321.8912659	G		N	BARDALEZ-NP	
12645	10361	12645_10361.fits	uSpeX prism	20161129	11 15 53.936361	57721.46937			Bardalez Gagliuffi	150	1.663	v4.1			OK	456.2995911	M8.0	FLD-G	N	BARDALEZ-NP	
12646	12375	12646_12375.fits	uSpeX prism	20161129	11 44 26.272086	57721.48919			Bardalez Gagliuffi	150	1.066	v4.1			OK	178.4558716	L1.0	FLD-G	N	BARDALEZ-NP	
12647	12376	12647_12376.fits	uSpeX prism	20161129	12 13 38.651205	57721.50948			Bardalez Gagliuffi	150	1.077	v4.1			OK	120.6519852	L2.0	FLD-G	N	BARDALEZ-NP	
12648	12112	12648_12112.fits	uSpeX prism	20161129	11 33 3.8902460	57721.4813			Bardalez Gagliuffi	150	1.595	v4.1			OK	321.7926636	M7.0	INT-G	N	BARDALEZ-NP	
12649	11725	12649_11725.fits	uSpeX prism	20161129	12 40 17.965881	57721.52799			Bardalez Gagliuffi	150	1.121	v4.1			OK	208.1112976	M8.0	FLD-G	N	BARDALEZ-NP	
12650	12379	12650_12379.fits	uSpeX prism	20161129	13 33 45.013168	57721.5651			Bardalez Gagliuffi	150	1.381	v4.1			OK	333.9900513	M6.0		N	BARDALEZ-NP	
12651	12380	12651_12380.fits	uSpeX prism	20161129	14 13 15.334604	57721.59254			Bardalez Gagliuffi	150	1.068	v4.1			OK	85.1426239	L2.0	FLD-G	N	BARDALEZ-NP	
12652	12381	12652_12381.fits	uSpeX prism	20161129	13 54 44.275734	57721.57968			Bardalez Gagliuffi	150	1.04	v4.1			POOR	360.0958862			N	BARDALEZ-NP	
12653	12382	12653_12382.fits	uSpeX prism	20161129	14 30 49.615478	57721.60474			Bardalez Gagliuffi	150	1.035	v4.1			OK	266.6306152	M8.0	FLD-G	N	BARDALEZ-NP	
12654	12383	12654_12383.fits	uSpeX prism	20161129	15 02 5.2505460	57721.62645			Bardalez Gagliuffi	150	1.126	v4.1			OK	192.3943634	M7.0		N	BARDALEZ-NP	
12655	12384	12655_12384.fits	uSpeX prism	20161129	13 08 54.521557	57721.54785			Bardalez Gagliuffi	150	1.653	v4.1			OK	151.2300568	M8.0	INT-G	N	BARDALEZ-NP	
12656	12385	12656_12385.fits	uSpeX prism	20161129	14 38 27.766282	57721.61004			Bardalez Gagliuffi	150	1.016	v4.1			OK	484.7232666			N	BARDALEZ-NP	
12657	12386	12657_12386.fits	uSpeX prism	20161129	15 43 37.429017	57721.65529			Bardalez Gagliuffi	150	1.114	v4.1			OK	281.1626587	M7.0	FLD-G	N	BARDALEZ-NP	
12658	12387	12658_12387.fits	uSpeX prism	20161129	15 18 26.747722	57721.63781			Bardalez Gagliuffi	150	1.113	v4.1			OK	225.8107147	M8.0	FLD-G	N	BARDALEZ-NP	
12659	12388	12659_12388.fits	uSpeX prism	20161129	15 30 41.931608	57721.64632			Bardalez Gagliuffi	150	1.169	v4.1			OK	184.7176056	M8.0	FLD-G	N	BARDALEZ-NP	
12660	12389	12660_12389.fits	uSpeX prism	20161129	04 38 10.038330	57721.19317			Bardalez Gagliuffi	150	1.157	v4.1			OK	26.50631905	L8.0		N	GAGNE-NP	
12661	12390	12661_12390.fits	SpeX prism	20130102	06 15 28.379528	56294			Luhman	75	1.069333333	v3.4			OK	147.9669189	M7.0	VL-G	Y	2014ApJ...784..126E	
12662	12391	12662_12391.fits	SpeX prism	20100125	10 06 27.509256	55221			Luhman	75	1.6865	v3.4			OK	134.7862854	M4.0		Y	2017AJ....153...46L	
12663	12392	12663_12392.fits	SpeX prism	20121229	05 35 46.293924	56290			Luhman	75	1.20925	v3.4			OK	334.1097107	M6.0		Y	2014ApJ...784..126E	
12664	12393	12664_12393.fits	SpeX prism	20041113	10 42 14.845533	53322			Luhman	75	1.0138333	v3.2			OK	113.0465317	L0.0	VL-G	Y	2007AJ....134..411M	
12665	12394	12665_12394.fits	SpeX prism	20130104	10 15 21.963734	56296			Luhman	75	1.24475	v3.4			OK	34.62778473	L7.0	VL-G	Y	2017AJ....153...46L	
12666	12395	12666_12395.fits	SpeX prism	20100104	07 08 25.079760	55200			Looper	75	1.0211667	v3.4			OK	23.06660652	L6.0	VL-G	Y	2017AJ....153...46L	
12667	12396	12667_12396.fits	SpeX prism	20101224	12 47 37.099445	55554			Luhman	75	1.968875	v3.4			OK	469.2030029			Y	2017AJ....153...46L	
12668	12397	12668_12397.fits	SpeX prism	20100104	05 42 34.958509	55200			Looper	75	1.1398333	v3.4			OK	214.2217865	M8.0	VL-G	Y	2017AJ....153...46L	
12669	12398	12669_12398.fits	SpeX prism	20100104	06 16 56.068903	55200			Looper	75	1.0738	v3.4			OK	29.71997833	L2.0	VL-G	Y	2017AJ....153...46L	
12670	12399	12670_12399.fits	SpeX prism	20100117	05 31 30.951089	55213			Luhman	75	1.066	v3.4			OK	310.5027161			Y	2017AJ....153...46L	
12671	12400	12671_12400.fits	SpeX prism	20101224	12 55 32.965180	55554			Luhman	75	2.058	v3.4			OK	192.1849976	L0.0	VL-G	Y	2017AJ....153...46L	
12672	12401	12672_12401.fits	SpeX prism	20100104	05 06 36.204433	55200			Looper	75	1.262	v3.4			OK	207.1652985	M8.0	VL-G	Y	2017AJ....153...46L	
12673	12402	12673_12402.fits	SpeX prism	20051214	08 20 30.907537	53718.93743			Luhman	75	1.0174545	v3.2			OK	62.37141418	L6.0	VL-G	Y	2006ApJ...645..676L	
12674	12403	12674_12403.fits	SpeX prism	20100105	05 09 7.3371430	55201			Luhman	75	1.2398333	v3.4			OK	243.1697388	M8.0		Y	2017AJ....153...46L	
12675	12404	12675_12404.fits	SpeX prism	20130102	04 47 21.673804	56294			Luhman	75	1.412833333	v3.4			OK	167.0498199	M6.0	VL-G	Y	2014ApJ...784..126E	
12676	12405	12676_12405.fits	SpeX prism	20051213	08 38 38.710954	53717			Luhman	75	1.0185	v3.2			OK	47.7326889	M7.0	VL-G	Y	2006ApJ...647.1180L	
12677	12406	12677_12406.fits	SpeX prism	20051213	09 04 23.893715	53717			Luhman	75	1.0078333	v3.2			OK	60.14622879			Y	2006ApJ...647.1180L	
12678	12407	12678_12407.fits	SpeX prism	20051213	09 16 46.901951	53717			Luhman	75	1.0071667	v3.2			OK	72.31403351	M8.0	VL-G	Y	2017AJ....153...46L	
12679	12408	12679_12408.fits	SpeX prism	20100105	05 01 49.554509	55201			Luhman	75	1.2782	v3.4			OK	174.5941162	M8.0		Y	2017AJ....153...46L	
12680	12409	12680_12409.fits	SpeX prism	20100104	06 38 35.107797	55200			Looper	75	1.0565	v3.4			OK	350.6811218	M7.0	VL-G	Y	2017AJ....153...46L	
12681	12410	12681_12410.fits	SpeX prism	20041114	14 36 53.507941	53323			Luhman	75	1.49375	v3.2			OK	50.68450928	L1.0	VL-G	Y	2006ApJ...645..676L	
12682	12411	12682_12411.fits	SpeX prism	20100105	06 21 35.287159	55201			Luhman	75	1.0758333	v3.4			OK	209.9651794	M7.0	VL-G	Y	2017AJ....153...46L	
12683	12412	12683_12412.fits	SpeX prism	20100117	05 26 39.093167	55213			Luhman	75	1.087625	v3.4			OK	308.9593811			Y	2017AJ....153...46L	
12684	12413	12684_12413.fits	SpeX prism	20130102	05 21 48.951512	56294			Luhman	75	1.275333333	v3.4			OK	232.0100555	M5.0		Y	2014ApJ...784..126E	
12685	12414	12685_12414.fits	SpeX prism	20051215	12 08 40.575756	53719			Luhman	75	1.3425	v3.2			OK	62.05829239	M8.0	VL-G	Y	2017AJ....153...46L	
12686	12415	12686_12415.fits	SpeX prism	20051214	11 31 30.600417	53718			Luhman	75	1.1845	v3.2			OK	34.29117584			Y	2009ApJ...703..399L	
12687	12416	12687_12416.fits	SpeX prism	20100105	08 08 39.316998	55201			Luhman	75	1.006	v3.4			OK	167.37323	M6.0		Y	2017AJ....153...46L	
12688	12417	12688_12417.fits	SpeX prism	20051213	12 51 57.221613	53717			Luhman	75	1.5245	v3.2			OK	44.24271774	L7.0	VL-G	Y	2006ApJ...645..676L	
12689	12418	12689_12418.fits	SpeX prism	20101224	13 23 14.112917	55554			Luhman	75	2.32325	v3.4			OK	172.1988983	L2.0	VL-G	Y	2017AJ....153...46L	
12690	12419	12690_12419.fits	SpeX prism	20121229	05 14 19.732559	56290			Luhman	75	1.4	v3.4			OK	211.6129761			Y	2014ApJ...784..126E	
12691	12420	12691_12420.fits	SpeX prism	20090213	05 54 55.759458	54875			Luhman	75	1.01	v3.4			OK	285.2763062	M5.0		Y	2009ApJ...703..399L	
12692	12421	12692_12421.fits	SpeX prism	20051214	09 46 10.713095	53718			Luhman	75	1.0118333	v3.2			OK	75.50295258	L1.0	VL-G	Y	2006ApJ...645..676L	
12693	12422	12693_12422.fits	SpeX prism	20101224	13 10 41.081182	55554			Luhman	75	2.0545	v3.4			OK	358.4649048			Y	2017AJ....153...46L	
12694	12423	12694_12423.fits	SpeX prism	20051214	10 02 26.381740	53718			Luhman	75	1.0231667	v3.2			OK	50.92646408	L2.0	VL-G	Y	2006ApJ...647.1180L	
12695	12424	12695_12424.fits	SpeX prism	20100104	05 57 42.371549	55200			Looper	75	1.1398333	v3.4			OK	73.52737427	M8.0	VL-G	Y	2017AJ....153...46L	
12696	12425	12696_12425.fits	SpeX prism	20101224	08 05 32.857318	55554			Luhman	75	1.016666667	v3.4			OK	288.2390747	M5.0		Y	2017AJ....153...46L	
12697	12426	12697_12426.fits	SpeX prism	20070220	08 58 50.374190	54151.77955			Luhman	75	1.85075	v3.2			OK	19.82997322	M8.0	VL-G	Y	2017AJ....153...46L	
12698	12427	12698_12427.fits	SpeX prism	20100104	09 55 49.583680	55200			Looper	75	1.12325	v3.4			OK	403.0925293	M6.0		Y	2017AJ....153...46L	
12699	12428	12699_12428.fits	SpeX prism	20100104	08 04 15.251204	55200			Looper	75	1.0015	v3.4			OK	31.19180489			Y	2017AJ....153...46L	
12700	12429	12700_12429.fits	SpeX prism	20100117	05 21 11.826865	55213			Luhman	75	1.112875	v3.4			OK	371.3465881			Y	2017AJ....153...46L	
12701	12430	12701_12430.fits	SpeX prism	20100104	07 51 14.798835	55200			Looper	75	1.0023333	v3.4			OK	54.81118011			Y	2017AJ....153...46L	
12702	12431	12702_12431.fits	SpeX prism	20100105	08 29 55.338146	55201			Luhman	75	1.0108333	v3.4			OK	276.1190796	M8.0	VL-G	Y	2017AJ....153...46L	
12703	12432	12703_12432.fits	SpeX prism	20100104	07 30 31.056217	55200			Looper	75	1.0141667	v3.4			OK	91.78359222			Y	2017AJ....153...46L	
12704	12433	12704_12433.fits	SpeX prism	20041113	11 12 58.145668	53322			Luhman	75	1.0073333	v3.2			OK	185.6967773	L7.0	VL-G	Y	2007ApJ...666.1219L	
12705	10381	12705_10381.fits	SpeX prism	20041112	13 50 38.789896	53321			Luhman	75	1.1921667	v3.2			OK	132.5595551	M9.0	VL-G	Y	2007AJ....134..411M	
12706	12435	12706_12435.fits	SpeX prism	20051213	09 39 45.876707	53717			Luhman	75	1.0036667	v3.2			OK	59.7640419			Y	2006ApJ...647.1180L	
12707	12436	12707_12436.fits	SpeX prism	20051213	09 53 07.414085	53717			Luhman	75	1.0075	v3.2			OK	48.47743988	M6.0		Y	2006ApJ...647.1180L	
12708	12437	12708_12437.fits	SpeX prism	20051213	10 24 07.054203	53717			Luhman	75	1.0281667	v3.2			OK	67.05188751	M7.0	VL-G	Y	2006ApJ...647.1180L	
12709	12438	12709_12438.fits	SpeX prism	20041114	14 56 11.851972	53323			Luhman	75	1.527	v3.2			OK	52.17228699	M9.0	VL-G	Y	2006ApJ...645..676L	
12710	12439	12710_12439.fits	SpeX prism	20071204	13 56 50.450445	54438			Luhman	75	1.6306	v3.4			OK	370.8920288	M5.0		Y	2009ApJ...703..399L	
12711	10385	12711_10385.fits	SpeX prism	20041112	10 39 34.573940	53321			Luhman	75	1.0278333	v3.2			OK	46.47745514	L2.0	VL-G	Y	2007AJ....134..411M	
12712	12441	12712_12441.fits	SpeX prism	20130102	05 27 59.549746	56294			Luhman	75	1.312333333	v3.4			OK	169.0463715	M7.0	VL-G	Y	2014ApJ...784..126E	
12713	12442	12713_12442.fits	SpeX prism	20121229	07 12 9.9053025	56290			Luhman	75	1.0685	v3.4			OK	214.1974182			Y	2014ApJ...784..126E	
12714	12443	12714_12443.fits	SpeX prism	20130102	05 02 18.345418	56294			Luhman	75	1.445	v3.4			OK	339.5241699	M7.0	VL-G	Y	2014ApJ...784..126E	
12715	12444	12715_12444.fits	SpeX prism	20121229	05 23 7.0424668	56290			Luhman	75	1.415666667	v3.4			OK	301.9565125			Y	2014ApJ...784..126E	
12716	12445	12716_12445.fits	SpeX prism	20100128	10 03 26.966737	55224			Luhman	75	1.4606	v3.4			OK	782.4944458	M4.0		Y	2017AJ....153...46L	
12717	12446	12717_12446.fits	SpeX prism	20041113	10 52 27.665292	53322			Luhman	75	1.0378333	v3.2			OK	93.15003204	M8.0	VL-G	Y	2007AJ....134..411M	
12718	12447	12718_12447.fits	SpeX prism	20041113	09 40 24.733846	53322			Luhman	75	1.1538333	v3.2			OK	160.2870026	M6.0		Y	2007AJ....134..411M	
12719	12448	12719_12448.fits	SpeX prism	20041113	09 49 08.902616	53322			Luhman	75	1.1313333	v3.2			OK	115.8138962	M6.0		Y	2007AJ....134..411M	
12720	10403	12720_10403.fits	SpeX prism	20041117	12 03 02.157023	53326.78813			Luhman	75	1.020625	v3.2			OK	88.05235291	L0.0	VL-G	Y	2007AJ....134..411M	
12721	12450	12721_12450.fits	SpeX prism	20121229	08 38 28.613720	56290			Luhman	75	1.012833333	v3.4			OK	65.76774597			Y	2014ApJ...784..126E	
12722	12451	12722_12451.fits	SpeX prism	20130102	06 42 24.379954	56294			Luhman	75	1.130666667	v3.4			OK	217.3768768	M5.0		Y	2014ApJ...784..126E	
12723	12452	12723_12452.fits	SpeX prism	20130102	06 37 20.758279	56294			Luhman	75	1.144666667	v3.4			OK	319.5825195	M4.0		Y	2014ApJ...784..126E	
12724	12453	12724_12453.fits	SpeX prism	20100128	10 19 28.003286	55224			Luhman	75	1.4225	v3.4			OK	712.0783081	M4.0		Y	2017AJ....153...46L	
12725	12454	12725_12454.fits	SpeX prism	20081103	13 58 25.208295	54773			Luhman	75	1.12	v3.4			OK	694.5722046			Y	2017AJ....153...46L	
12726	12455	12726_12455.fits	SpeX prism	20081103	14 03 30.842140	54773			Luhman	75	1.0994	v3.4			OK	599.5585327			Y	2017AJ....153...46L	
12727	12456	12727_12456.fits	SpeX prism	20081103	14 07 55.579231	54773			Luhman	75	1.1903	v3.4			OK	730.8811646			Y	2017AJ....153...46L	
12728	12457	12728_12457.fits	SpeX prism	20121229	06 06 2.8063531	56290			Luhman	75	1.26775	v3.4			OK	634.0182495			Y	2014ApJ...784..126E	
