DATA_KEY	SOURCE_KEY	DATA_FILE	OBSERVATION_DATE	OBSERVATION_TIME	JULIAN_DATE	PROGRAM_NUMBER	PROGRAM_PI	OBSERVER	RESOLUTION	AIRMASS	REDUCTION_SPEXTOOL_VERSION	REDUCTION_PERSON	REDUCTION_DATE	QUALITY_FLAG	MEDIAN_SNR	SPEX_TYPE	PUBLISHED	DATA_REFERENCE	NAME	DESIGNATION	RA	DEC	DISCOVERY_REFERENCE	OPT_TYPE	OPTICAL_REFERENCE	NIR_TYPE	NIR_REFERENCE	LIT_TYPE	LIT_TYPE_REF	LUMINOSITY_CLASS	METALLICITY_CLASS	OBJECT_TYPE	J_2MASS	J_2MASS_E	H_2MASS	H_2MASS_E	KS_2MASS	KS_2MASS_E	JK_SPT	DJK	COLOR_EXTREMITY	PARALLAX	PARALLAX_E	PARALLEX _REF	DISTANCE_PHOT	DISTANCE_PHOT_E	DISTANCE_PHOT_METHOD	DISTANCE	DISTANCE_E	MU_RA	MU_RA_E	MU_DEC	MU_DEC_E	MU_REF	GRAVITY_CLASS_OPTICAL	GRAVITY_CLASS_OPTICAL_REF	GRAVITY_CLASS_NIR	GRAVITY_CLASS_NIR_REF	CLUSTER	CLUSTER_REF	LIBRARY	BINARY	BINARY_REF	SBINARY	SBINARY_REF	COMPANION	COMPANION_NAME	COMPANION_REF	RA_SDSS	RA_SDSS_E	DEC_SDSS	DEC_SDSS_E	DESIGNATION_SDSS	EPOCH_SDSS	R_SDSS	R_SDSS_E	I_SDSS	I_SDSS_E	Z_SDSS	Z_SDSS_E	RA_2MASS	RA_2MASS_E	DEC_2MASS	DEC_2MASS_E	DESIGNATION_2MASS	EPOCH_2MASS	RA_WISE	RA_WISE_E	DEC_WISE	DEC_WISE_E	DESIGNATION_WISE	EPOCH_WISE	W1_WISE	W1_WISE_E	W2_WISE	W2_WISE_E	W3_WISE	W3_WISE_E	W4_WISE	W4_WISE_E	RA_UKIDSS	RA_UKIDSS_E	DEC_UKIDSS	DEC_UKIDSS_E	DESIGNATION_UKIDSS	EPOCH_UKIDSS	Y_UKIDSS	Y_UKIDSS_E	J_UKIDSS	J_UKIDSS_E	H_UKIDSS	H_UKIDSS_E	K_UKIDSS	K_UKIDSS_E	RA_SSSPM	RA_SSSPM_E	DEC_SSSPM	DEC_SSSPM_E	DESIGNATION_SSSPM	EPOCH_SSSPM	B_SSSPM	B_SSSPM_E	R_SSSPM	R_SSSPM_E	I_SSSPM	I_SSSPM_E	MU_RA_SSSPM	MU_RA_SSSPM_E	MU_DEC_SSSPM	MU_DEC_SSSPM_E	CH1_IRAC	CH1_IRAC_E	CH2_IRAC	CH2_IRAC_E	CH3_IRAC	CH3_IRAC_E	CH4_IRAC	CH4_IRAC_E	U_ALT	V_ALT	B_ALT	R_ALT	I_ALT	J_ALT	H_ALT	K_ALT	ALT_PHOT_REF
10583	10755	10583_10755.fits	20060410	--	53835.5	--	--	--	120	--	--	--	--	OK	121	L0.6	Y	2008ApJ...681..579B	SDSS J104842.84+011158.5	J10484281+0111580	162.17838	1.1994445	2002AJ....123.3409H	L1	2002AJ....123.3409H	L4	2004AandA...416L..17K	L1	--	--	--	VLM	12.924	0.023	12.14	0.021	11.623	0.024	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11803	10756	11803_10756.fits	20130315	09 43 18.293372	56366.905	--	--	--	120	3.422	3.4	--	--	OK	157	L8.5:	Y	2013ApJ...772..129B	WISE J104915.57-531906.1A	J10491557-5319061	162.31488	-53.318359	2013ApJ...767L...1L	L8	KNA13A	L7.5	2013ApJ...772..129B	L8	--	--	--	VLM	11.511	0.028	10.396	0.026	9.559	0.029	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	companion	--	--	--	--	Y	WISE J104915.57-531906.1B	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11805	10757	11805_10757.fits	20130315	09 43 18.293372	56366.905	--	--	--	120	3.422	3.4	--	--	OK	176	T0.2	Y	2013ApJ...772..129B	WISE J104915.57-531906.1B	J10491557-5319061	162.31488	-53.318359	2013ApJ...767L...1L	T1	KNA13A	T0.5	2013ApJ...772..129B	T0.5	--	--	--	VLM	11.233	0.028	10.369	0.028	9.767	0.029	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	companion	--	--	--	--	Y	WISE J104915.57-531906.1A	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11841	10758	11841_10758.fits	20130426	06 34 15.628508	56408.774	--	--	"bardalez gagliuffi, nicholls, burgasser"	120	3.466	3.4	--	--	OK	625	L9.4:	N	BUR-NP	WISE J104915.57-531906.1AB	J10491557-5319061	162.31488	-53.318359	2013ApJ...767L...1L	L8	2013ApJ...767L...1L	L8	2013ApJ...772..129B	L8	--	--	--	VLM	10.73	0.03	9.56	0.03	8.84	0.02	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	binary sbinary	Y	--	Y	Y	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11804	10758	11804_10758.fits	20130315	09 43 37.000209	56366.905	--	--	--	120	3.422	3.4	--	--	OK	393	L9.6:	Y	2013ApJ...772..129B	WISE J104915.57-531906.1AB	J10491557-5319061	162.31488	-53.318359	2013ApJ...767L...1L	L8	2013ApJ...767L...1L	L8	2013ApJ...772..129B	L8	--	--	--	VLM	10.73	0.03	9.56	0.03	8.84	0.02	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	binary sbinary	Y	--	Y	Y	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11539	10759	11539_10759.fits	20110404	07 14 46.290542	55655.802	--	--	--	120	1.098	3.4	--	--	OK	83	L5.0:	Y	2014ApJ...794..143B	SDSS J104922.45+012559.2	J10492244+01255930	162.34349	1.4331388	2009AandA...497..619Z	L5	2009AandA...497..619Z	--	--	L5	--	--	--	VLM	15.879	0.07	14.951	0.066	14.11	0.059	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11383	10760	11383_10760.fits	20100125	12 07 6.3516150	55222.005	--	--	--	120	1.499	3.4	--	--	OK	306	M5.9	N	LOO-NP	2MASS J10493481-2706444	J10493481-2706444	162.39503	-27.112333	LOO-NP	--	--	M5	LOO-NP	M5	--	--	--	VLM	12.06	0.03	11.54	0.03	11.22	0.03	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11385	10761	11385_10761.fits	20100125	12 41 48.055807	55222.029	--	--	--	120	1.541	3.4	--	--	OK	315	M4.9	N	LOO-NP	2MASS J10500694-2940273B	J10500694-2940273	162.5289	-29.67425	LOO-NP	--	--	M2	LOO-NP	M2	--	--	--	VLM	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11384	10762	11384_10762.fits	20100125	12 31 26.273880	55222.022	--	--	--	120	1.548	3.4	--	--	OK	577	M5.0	N	LOO-NP	2MASS J10500694-2940273A	J10500694-2940273	162.5289	-29.67425	LOO-NP	--	--	M0:	LOO-NP	M0:	--	--	--	VLM	11.21	0.04	10.48	0.05	10.14	0.03	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10872	10763	10872_10763.fits	20071110	13 49 53.6927	54415.076	--	--	looper	120	2.055	3.3	--	--	OK	1691	M5.4	N	LOO-NP	Gliese 402	J10505201+0648292	162.71671	6.8081112	ALD51A	M5	MOH03A	--	--	M5	--	--	--	VLM	7.319	0.023	6.707	0.051	6.371	0.016	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10584	10764	10584_10764.fits	20060410	--	53835.5	--	--	--	120	--	--	--	--	POOR	46	L2.0	N	BUR-NP	2MASS J10511900+5613086	J10511900+5613086	162.82916	56.219055	2008AJ....136.1290R	L2	2008AJ....136.1290R	--	--	L2	--	--	--	VLM	13.244	0.026	12.423	0.032	11.905	0.024	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11631	10764	11631_10764.fits	20120530	05 51 40.076586	56077.744	--	--	burgasser	75	1.281	3.4	--	--	OK	129	L0.8	Y	2014ApJ...794..143B	2MASS J10511900+5613086	J10511900+5613086	162.82916	56.219055	2008AJ....136.1290R	L2	2008AJ....136.1290R	--	--	L2	--	--	--	VLM	13.244	0.026	12.423	0.032	11.905	0.024	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11842	10765	11842_10765.fits	20130426	11 06 6.0496172	56408.963	--	--	"bardalez gagliuffi, nicholls, burgasser"	120	2.027	3.4	--	--	OK	91	M9.5:	Y	2014ApJ...794..143B	SDSS J10515124+13111633	J10515124+13111633	162.96352	13.187861	2008AJ....135..785W	L0	2008AJ....135..785W	--	--	L0	--	--	--	VLM	14.83	0.03	14.12	0.03	13.63	0.04	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10792	10766	10792_10766.fits	20061224	--	54093.5	--	--	--	120	--	--	--	--	OK	61	L9.5	Y	2008ApJ...681..579B	SDSS J105213.51+442255.7	J10521350+4422559	163.05624	44.382195	2006AJ....131.2722C	--	--	T0.5+/-1	2006AJ....131.2722C	T0.5+/-1	--	--	--	VLM	15.958	0.098	15.161	0.098	14.568	0.094	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	sbinary	--	--	Y	Y	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11365	10767	11365_10767.fits	20091231	14 47 37.822911	55197.116	--	--	looper	120	1.703	3.4	--	--	OK	140	M6.3	N	LOO-NP	2MASS J10521678-3407458	J10521678-3407458	163.06993	-34.129387	LOO-NP	--	--	M6	LOO-NP	M6	--	--	--	VLM	14.29	0.04	13.77	0.04	13.31	0.04	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10785	10768	10785_10768.fits	20061223	--	54092.5	--	--	--	120	--	--	--	--	OK	62	L5.2	N	BUR-NP	2MASS J10525400+5849512	J10525400+5849512	163.225	58.830889	2009AandA...497..619Z	--	2009AandA...497..619Z	L5	SPL	L5	--	--	--	VLM	16.435	0.124	15.439	0.127	14.865	0.098	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11771	10769	11771_10769.fits	20121224	--	56285.5	--	--	--	120	--	--	--	--	OK	75	T7.0	Y	2013PASP..125..809T	WISE J105257.95-194250.2	J10525795-1942502	163.24146	-19.713945	2013PASP..125..809T	--	--	T7.5	2013PASP..125..809T	T7.5	--	--	--	VLM	17.07	0.2	16.79	--	15.34	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11967	10770	11967_10770.fits	20131212	15 03 24.023453	56639.127	--	--	burgasser	120	1.043	3.4	--	--	OK	308	M8.5	Y	2014ApJ...794..143B	SDSS J105547.29+080842.64	J10554729+08084264	163.94704	8.1451664	2008AJ....135..785W	M9	2008AJ....135..785W	--	--	M9	--	--	--	VLM	12.55	0.02	11.87	0.02	11.37	0.02	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10174	10771	10174_10771.fits	20040311	--	53075.5	--	--	--	120	--	--	--	--	OK	185	M6.8	Y	2008ApJ...681..579B	Wolf 359	J10562886+0700527	164.12025	7.0146389	--	M6 V	--	--	--	M6 V	--	--	--	VLM	7.085	0.024	6.482	0.042	6.084	0.017	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	mstd	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11018	10772	11018_10772.fits	20080426	05 30 54.8165	54582.73	--	--	looper	120	1.503	3.4	--	--	OK	500	M4.9	N	LOO-NP	1RXS J105646.7-231723	J10564816-2317290	164.20067	-23.291388	2009ApJS..184..138H	--	--	--	--	--	--	--	--	VLM	9.509	0.023	8.886	0.025	8.603	0.025	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10565	10773	10565_10773.fits	20060409	--	53834.5	--	--	--	120	--	--	--	--	OK	143	M6.6	N	BUR-NP	LEHPM 2-128	J10572152-2411048	164.33966	-24.184666	2004AandA...421..763P	--	--	M7	BUR-NP	M7	--	--	--	VLM	13.739	0.029	13.214	0.029	12.859	0.027	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11019	10774	11019_10774.fits	20080426	05 34 47.6182	54582.732	--	--	looper	120	1.462	3.4	--	--	BG	658	L2.6::	N	LOO-NP	2MASS J10575459-2158206	J10575459-2158206	164.47745	-21.972389	SBT11A	--	--	--	--	--	--	--	--	VLM	8.797	0.018	8.236	0.031	8.121	0.022	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10377	10775	10377_10775.fits	20050324	--	53453.5	--	--	--	120	--	--	--	--	OK	188	L3.1	Y	2010ApJ...710.1142B	DENIS-P J1058.7-1548	J10584787-1548172	164.69945	-15.804778	1997AandA...327L..25D	L3	1999ApJ...519..802K	L3	2004AJ....127.3553K	L3	--	--	--	VLM	14.155	0.035	13.226	0.025	12.532	0.029	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11797	10776	11797_10776.fits	20121227	14 43 55.995754	56289.114	--	--	burgasser	120	1.328	3.4	--	--	OK	212	L2.8:	Y	2014ApJ...794..143B	2MASSI J1059513-211308	J10595138-21130819	164.9641	-21.218918	2003AJ....126.2421C	L1	2003AJ....126.2421C	--	--	L1	--	--	--	VLM	14.556	0.037	13.754	0.035	13.21	0.032	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11032	10777	11032_10777.fits	20080613	06 07 25.942537	54630.755	--	--	cushing and rayner	0	1.186	3.5be	--	--	OK	55	T4.1	Y	2009AJ....137..304S	2MASS J10595185+3042059	J10595185+3042059	164.96603	30.701639	2009AJ....137..304S	--	--	T4	2009AJ....137..304S	T4	--	--	--	VLM	16.195	0.089	15.766	0.118	15.56	0.181	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10326	10778	10326_10778.fits	20041108	--	53317.5	--	--	--	120	--	--	--	--	OK	22	L3.3	Y	2007AJ....133.2320S	2MASS J11000965+4957470	J11000965+4957470	165.04021	49.963055	2008AJ....136.1290R	L3.5	2008AJ....136.1290R	--	--	L3.5	--	--	--	VLM	15.282	0.043	14.192	0.041	13.474	0.033	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11555	10779	11555_10779.fits	20110428	05 34 51.162362	55679.733	--	--	--	120	1.547	3.4	--	--	OK	393	M4.9	N	LOO-NP	2MASS J11004384-2536159A	J11004384-2536159	165.18266	-25.604418	LOO-NP	--	--	M4	LOO-NP	M4	--	--	--	VLM	10.16	0.05	9.61	0.05	9.29	0.05	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11414	10780	11414_10780.fits	20100521	06 02 24.015547	55337.752	--	--	looper	120	1.959	3.4	--	--	OK	97	M5.1	N	LOO-NP	2MASS J11015433-3854233AB	J11015433-3854233	165.47638	-38.906475	LOO-NP	--	--	M4	LOO-NP	M4	--	--	--	VLM	12.76	0.04	12.16	0.04	11.81	0.03	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11235	10781	11235_10781.fits	20090514	06 18 6.2752627	54965.763	--	--	looper	120	1.726	3.4	--	--	OK	220	M8.6:	N	LOO-NP	TWA 28	J11020983-3430355	165.54095	-34.509861	SCZ05A	M8.5pec	SCZ05A	--	--	M8.5pec	--	--	--	VLM	13.034	0.024	12.356	0.022	11.887	0.024	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	VL-G	--	TW Hydrae	--	twa young	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10986	10781	10986_10781.fits	20080125	15 05 15.1405	54491.129	--	--	looper	120	2.1	3.4	--	--	OK	374	M8.7:	N	LOO-NP	TWA 28	J11020983-3430355	165.54095	-34.509861	SCZ05A	M8.5pec	SCZ05A	--	--	M8.5pec	--	--	--	VLM	13.034	0.024	12.356	0.022	11.887	0.024	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	VL-G	--	TW Hydrae	--	twa young	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10002	10782	10002_10782.fits	20030521	--	52780.5	--	--	--	120	--	--	Mercado	--	OK	0	L4.9	Y	2004AJ....127.2856B	2MASSI J1104012+195921	J11040127+1959217	166.00529	19.989361	2003AJ....126.2421C	L4	2003AJ....126.2421C	--	--	L4	--	--	--	VLM	14.38	0.026	13.476	0.034	12.95	0.029	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
