mass,age,temperature,luminosity,radius,gravity,metallicity,enrichment
0.6266227326523665,10.755,3844.539,-1.154935,0.5963442004200997,4.68407977349261,0.1,0.15
0.6266227326523665,11.553,3847.226,-1.151148,0.5981140440396558,4.68150577349261,0.1,0.15
0.6266227326523665,12.351,3849.945,-1.147343,0.5998919028385273,4.67892777349261,0.1,0.15
0.6266227326523665,13.148,3852.717,-1.143504,0.601681973297894,4.67633977349261,0.1,0.15
0.6266227326523665,13.5,3853.933,-1.141799,0.6024846687171422,4.67518177349261,0.1,0.15
0.6266227326523665,13.5,3853.933,-1.141799,0.6024846687171422,4.67518177349261,0.1,0.15
0.06,0.0010105,2705.428,-1.683239,0.6554838562103247,3.583094877686777,0.3,0.0
0.06,0.0011766,2711.698,-1.71411,0.6296743463345202,3.6179868776867767,0.3,0.0
0.06,0.0013612,2717.572,-1.745153,0.6049437581402226,3.6527888776867767,0.3,0.0
0.06,0.0015665,2723.066,-1.77636,0.5812420154306689,3.6875048776867767,0.3,0.0
0.06,0.0017947,2728.255,-1.807675,0.5585293504263117,3.722126877686777,0.3,0.0
0.06,0.0020483,2733.122,-1.839101,0.5367660014644464,3.756648877686777,0.3,0.0
0.06,0.00233,2737.75,-1.870571,0.5159171917785546,3.791058877686777,0.3,0.0
0.06,0.002643,2742.105,-1.902091,0.49595126233459863,3.8253408776867768,0.3,0.0
0.06,0.0029905,2746.257,-1.933605,0.4768359602703882,3.859480877686777,0.3,0.0
0.06,0.0033764,2750.169,-1.965123,0.4585355374197941,3.893472877686777,0.3,0.0
0.06,0.003805,2753.859,-1.996629,0.4410166642260455,3.9273088776867766,0.3,0.0
0.06,0.0042811,2757.366,-2.028106,0.4242394001073745,3.9609968776867768,0.3,0.0
0.06,0.0048102,2760.584,-2.059636,0.4081624047647528,3.9945528776867767,0.3,0.0
0.06,0.0053986,2768.068,-2.088568,0.3926584971094273,4.028188877686777,0.3,0.0
0.06,0.0060508,2775.194,-2.117662,0.37777655335456406,4.061748877686777,0.3,0.0
0.06,0.0067723,2781.067,-2.147328,0.36355154950114554,4.095086877686777,0.3,0.0
0.06,0.0075713,2785.884,-2.17742,0.34995886553138666,4.128184877686777,0.3,0.0
0.06,0.0084579,2789.713,-2.207896,0.33696593591094665,4.161046877686777,0.3,0.0
0.06,0.0094437,2792.616,-2.238743,0.32453310130568946,4.193700877686777,0.3,0.0
0.06,0.010541,2794.681,-2.269923,0.31262737208866165,4.226164877686777,0.3,0.0
0.06,0.011765,2795.96,-2.301416,0.30121944222923036,4.258452877686777,0.3,0.0
0.06,0.013131,2796.434,-2.333267,0.290275244807471,4.290598877686777,0.3,0.0
0.06,0.014658,2795.999,-2.36556,0.2797686195936705,4.322620877686777,0.3,0.0
0.06,0.016366,2794.632,-2.39833,0.2696739522086945,4.354540877686777,0.3,0.0
0.06,0.018279,2792.425,-2.431542,0.25996746542061017,4.3863808776867765,0.3,0.0
0.06,0.020424,2789.535,-2.465128,0.2506259291298249,4.418166877686777,0.3,0.0
0.06,0.022832,2785.29,-2.499547,0.2416234048946901,4.449940877686777,0.3,0.0
0.06,0.025541,2781.068,-2.533907,0.23295712612864347,4.481666877686777,0.3,0.0
0.06,0.028586,2750.322,-2.585138,0.22455203747932723,4.513584877686777,0.3,0.0
0.06,0.031965,2735.777,-2.625102,0.2167409636755953,4.544336877686777,0.3,0.0
0.06,0.035787,2722.252,-2.664353,0.20922809458301195,4.574978877686777,0.3,0.0
0.06,0.040229,2708.54,-2.704656,0.20176925944214452,4.606508877686777,0.3,0.0
0.06,0.045338,2694.747,-2.745234,0.1945360081622663,4.638218877686777,0.3,0.0
0.06,0.051172,2680.969,-2.785681,0.18759834383504645,4.669760877686777,0.3,0.0
0.06,0.057814,2667.038,-2.825468,0.181076044909202,4.700496877686777,0.3,0.0
0.06,0.065387,2652.764,-2.865589,0.17476763126076467,4.731296877686777,0.3,0.0
0.06,0.074033,2634.708,-2.908303,0.16866928347300464,4.762146877686777,0.3,0.0
0.06,0.083911,2612.704,-2.953531,0.16281971866759487,4.792804877686777,0.3,0.0
0.06,0.095245,2586.24,-3.001622,0.1572186272766955,4.823210877686777,0.3,0.0
0.06,0.10832,2557.677,-3.051132,0.15184342807802595,4.853426877686777,0.3,0.0
0.06,0.1235,2525.742,-3.103004,0.14668070882718964,4.883472877686777,0.3,0.0
0.06,0.14121,2489.543,-3.157897,0.1417310485110262,4.913288877686777,0.3,0.0
0.06,0.16201,2448.567,-3.216264,0.13699256584423583,4.942824877686777,0.3,0.0
0.06,0.18661,2402.134,-3.278702,0.13246709123278996,4.972002877686776,0.3,0.0
0.06,0.21595,2351.414,-3.344599,0.1281430332848951,5.000828877686777,0.3,0.0
0.06,0.25115,2307.544,-3.406333,0.12393301066460674,5.029844877686777,0.3,0.0
0.06,0.2934,2252.211,-3.477237,0.11989939729168807,5.058584877686777,0.3,0.0
0.06,0.33825,2196.293,-3.546126,0.1164689070367495,5.083798877686777,0.3,0.0
0.06,0.38092,2151.22,-3.602566,0.1137627285823431,5.104218877686777,0.3,0.0
0.06,0.43211,2099.837,-3.665153,0.11109768259124704,5.124808877686777,0.3,0.0
0.06,0.49114,1996.059,-3.771199,0.10881956863172006,5.1428048776867765,0.3,0.0
0.06,0.53837,1949.086,-3.824989,0.10727462375414501,5.155224877686777,0.3,0.0
0.06,0.57904,1911.918,-3.867949,0.10610601398865599,5.164738877686777,0.3,0.0
0.06,0.62783,1817.942,-3.96443,0.10502144754128981,5.173662877686777,0.3,0.0
0.06,0.68257,1712.993,-4.075265,0.1041139683214209,5.181200877686777,0.3,0.0
0.06,0.72637,1684.45,-4.109941,0.10345869594467919,5.186684877686777,0.3,0.0
0.06,0.77892,1662.681,-4.13862,0.10273655530517135,5.192768877686777,0.3,0.0
0.06,0.84198,1637.289,-4.172014,0.10195182398575295,5.199428877686777,0.3,0.0
0.06,0.91765,1607.906,-4.210659,0.10111183683163494,5.206614877686777,0.3,0.0
0.06,1.0085,1585.851,-4.242535,0.10019844922686057,5.214496877686777,0.3,0.0
0.06,1.1174,1565.101,-4.274064,0.0992055570356078,5.223146877686776,0.3,0.0
0.06,1.2482,1541.228,-4.310141,0.09814066580691844,5.232520877686777,0.3,0.0
0.06,1.4051,1514.215,-4.350894,0.09701323794955563,5.242556877686777,0.3,0.0
0.06,1.5934,1491.969,-4.387471,0.0958071673641753,5.253422877686777,0.3,0.0
0.06,1.8194,1472.745,-4.421856,0.09450831061576909,5.265278877686777,0.3,0.0
0.06,2.0905,1451.298,-4.460155,0.09312408101735717,5.278094877686777,0.3,0.0
0.06,2.4159,1426.384,-4.503936,0.09166678505383712,5.291794877686777,0.3,0.0
0.06,2.8064,1389.916,-4.563048,0.09018867363591844,5.305914877686777,0.3,0.0
0.06,3.2442,1331.996,-4.649655,0.08888326511985908,5.318578877686777,0.3,0.0
0.06,3.5986,1292.906,-4.710171,0.08799013823708976,5.327350877686777,0.3,0.0
0.06,3.8991,1268.739,-4.749629,0.08731603373786709,5.334030877686777,0.3,0.0
0.06,4.2596,1243.93,-4.791104,0.08659822691548906,5.341200877686777,0.3,0.0
0.06,4.6924,1219.919,-4.832655,0.08583491867449577,5.3488908776867765,0.3,0.0
0.06,5.2116,1195.931,-4.875415,0.08502232952120171,5.357152877686777,0.3,0.0
0.06,5.8347,1172.283,-4.919006,0.08415617731593304,5.3660468776867765,0.3,0.0
0.06,6.5824,1148.611,-4.96404,0.0832315533607335,5.375642877686777,0.3,0.0
0.06,7.4797,1123.672,-5.012472,0.08225039646083859,5.385942877686777,0.3,0.0
0.06,8.5564,1097.073,-5.065058,0.08121813263829,5.396912877686777,0.3,0.0
0.06,9.7594,1057.979,-5.138146,0.08028344500116577,5.406966877686777,0.3,0.0
0.06,10.794,1028.885,-5.194027,0.07959852131219632,5.4144088776867765,0.3,0.0
0.06,11.707,1005.252,-5.240224,0.07906622427262042,5.420236877686777,0.3,0.0
0.06,12.604,985.677,-5.279614,0.07859157640079759,5.425466877686777,0.3,0.0
0.06,13.5,967.371,-5.316979,0.07815882107715032,5.4302628776867765,0.3,0.0
0.06,13.5,967.371,-5.316979,0.07815882107715032,5.4302628776867765,0.3,0.0
0.06121827905034259,0.0010865,2711.491,-1.683643,0.6522528719068336,3.59611674398155,0.3,0.0
0.06121827905034259,0.0012599,2717.618,-1.714563,0.626606650555144,3.6309587439815503,0.3,0.0
0.06121827905034259,0.0014527,2723.371,-1.745642,0.6020298152151833,3.6657127439815502,0.3,0.0
0.06121827905034259,0.0016672,2728.765,-1.776875,0.5784728758105528,3.70038274398155,0.3,0.0
0.06121827905034259,0.0019055,2733.845,-1.808224,0.5558952972246217,3.7349627439815505,0.3,0.0
0.06121827905034259,0.0021704,2738.662,-1.839638,0.5342653392380532,3.76943474398155,0.3,0.0
0.06121827905034259,0.0024646,2743.231,-1.871096,0.513547950087653,3.8037867439815503,0.3,0.0
0.06121827905034259,0.0027914,2747.568,-1.902586,0.4936998553786061,3.83802274398155,0.3,0.0
0.06121827905034259,0.0031544,2751.706,-1.934069,0.4746942815719509,3.8721207439815504,0.3,0.0
0.06121827905034259,0.0035576,2755.633,-1.96555,0.4564939225425593,3.90607874398155,0.3,0.0
0.06121827905034259,0.0040056,2759.329,-1.997043,0.43906012832988967,3.9399007439815503,0.3,0.0
0.06121827905034259,0.0045035,2762.849,-2.02851,0.4223611853020664,3.9735807439815503,0.3,0.0
0.06121827905034259,0.0050567,2767.323,-2.059297,0.4063357183230195,4.00717874398155,0.3,0.0
0.06121827905034259,0.0056713,2775.366,-2.087916,0.39089039586985586,4.04083874398155,0.3,0.0
0.06121827905034259,0.0063517,2782.128,-2.117208,0.3760927833066619,4.07435874398155,0.3,0.0
0.06121827905034259,0.007104,2787.718,-2.146993,0.36195868354378236,4.1076307439815505,0.3,0.0
0.06121827905034259,0.0079373,2792.276,-2.177185,0.34845283317474496,4.140660743981551,0.3,0.0
0.06121827905034259,0.0088624,2795.91,-2.207728,0.33553899545910215,4.17346274398155,0.3,0.0
0.06121827905034259,0.0098916,2798.639,-2.238645,0.32317443633083626,4.20607474398155,0.3,0.0
0.06121827905034259,0.011039,2800.537,-2.269905,0.3113278697377182,4.23851274398155,0.3,0.0
0.06121827905034259,0.012318,2801.614,-2.301511,0.29997219431344807,4.27078674398155,0.3,0.0
0.06121827905034259,0.013746,2801.943,-2.33344,0.28907797246357664,4.30291874398155,0.3,0.0
0.06121827905034259,0.015341,2801.442,-2.365752,0.2786210984012398,4.3349207439815505,0.3,0.0
0.06121827905034259,0.017126,2800.052,-2.398516,0.26857340176617167,4.36682274398155,0.3,0.0
0.06121827905034259,0.019126,2797.756,-2.431769,0.2589101044987384,4.39865074398155,0.3,0.0
0.06121827905034259,0.021367,2794.772,-2.465394,0.24961058608269487,4.43042274398155,0.3,0.0
0.06121827905034259,0.023884,2790.455,-2.499831,0.24065118248138956,4.46217274398155,0.3,0.0
0.06121827905034259,0.026712,2786.339,-2.534087,0.2320288566517995,4.4938647439815504,0.3,0.0
0.06121827905034259,0.029891,2759.233,-2.583054,0.22364026592728753,4.52584874398155,0.3,0.0
0.06121827905034259,0.033415,2744.04,-2.623448,0.21584798561957533,4.55665274398155,0.3,0.0
0.06121827905034259,0.037398,2729.869,-2.663078,0.20836750907765972,4.58728874398155,0.3,0.0
0.06121827905034259,0.042022,2715.803,-2.703531,0.20095138324680656,4.61876674398155,0.3,0.0
0.06121827905034259,0.047342,2701.8,-2.744176,0.1937577131439837,4.65043074398155,0.3,0.0
0.06121827905034259,0.053419,2687.713,-2.78479,0.18684952579842215,4.68196474398155,0.3,0.0
0.06121827905034259,0.060339,2673.483,-2.824736,0.18035575298751233,4.71268874398155,0.3,0.0
0.06121827905034259,0.06823,2658.998,-2.864938,0.17407964806084292,4.743452743981551,0.3,0.0
0.06121827905034259,0.077239,2640.939,-2.907606,0.16800917529241366,4.7742827439815505,0.3,0.0
0.06121827905034259,0.087534,2618.783,-2.952881,0.1621862379182163,4.80492074398155,0.3,0.0
0.06121827905034259,0.09935,2592.453,-3.000835,0.1566080204333404,4.83532074398155,0.3,0.0
0.06121827905034259,0.11299,2563.769,-3.050372,0.1512547422993872,4.86553074398155,0.3,0.0
0.06121827905034259,0.12881,2531.781,-3.102214,0.14611473003855882,4.89556074398155,0.3,0.0
0.06121827905034259,0.14726,2495.58,-3.157025,0.14118806948378054,4.92535274398155,0.3,0.0
0.06121827905034259,0.16893,2454.763,-3.215187,0.13647088251285455,4.95486874398155,0.3,0.0
0.06121827905034259,0.19456,2408.563,-3.277356,0.13196507228948606,4.98403074398155,0.3,0.0
0.06121827905034259,0.22512,2363.367,-3.339322,0.12762330877628167,5.01308874398155,0.3,0.0
0.06121827905034259,0.2618,2318.862,-3.401617,0.12339427197672799,5.04235874398155,0.3,0.0
0.06121827905034259,0.30581,2264.152,-3.472053,0.11934795998239668,5.07131874398155,0.3,0.0
0.06121827905034259,0.35263,2207.552,-3.541377,0.11591589692141734,5.09666274398155,0.3,0.0
0.06121827905034259,0.39724,2161.47,-3.598517,0.11321292210895503,5.11715674398155,0.3,0.0
0.06121827905034259,0.45078,2110.135,-3.66091,0.11055490099654565,5.13779274398155,0.3,0.0
0.06121827905034259,0.51256,2010.01,-3.763507,0.10826871940396482,5.155942743981551,0.3,0.0
0.06121827905034259,0.56198,1959.339,-3.820275,0.10673233238054679,5.16835674398155,0.3,0.0
0.06121827905034259,0.60424,1923.149,-3.862116,0.10557692287872553,5.17781074398155,0.3,0.0
0.06121827905034259,0.65495,1852.833,-3.936166,0.10444748811977042,5.18715274398155,0.3,0.0
0.06121827905034259,0.7158,1739.896,-4.053677,0.10345893416740448,5.19541274398155,0.3,0.0
0.06121827905034259,0.76448,1690.143,-4.109753,0.10278506148290889,5.2010887439815505,0.3,0.0
0.06121827905034259,0.80342,1674.438,-4.130254,0.10227935957121632,5.20537274398155,0.3,0.0
0.06121827905034259,0.85016,1656.005,-4.154287,0.10171523340374879,5.21017674398155,0.3,0.0
0.06121827905034259,0.90624,1634.454,-4.18237,0.10109344583433681,5.21550274398155,0.3,0.0
0.06121827905034259,0.97353,1609.562,-4.214864,0.10041671271065944,5.22133674398155,0.3,0.0
0.06121827905034259,1.0543,1589.979,-4.242594,0.09967218984034794,5.22780074398155,0.3,0.0
0.06121827905034259,1.1512,1572.945,-4.268499,0.09885007428079678,5.2349947439815505,0.3,0.0
0.06121827905034259,1.2675,1553.274,-4.298281,0.09795283272627851,5.24291474398155,0.3,0.0
0.06121827905034259,1.407,1530.548,-4.3325,0.09698598926628782,5.25153074398155,0.3,0.0
0.06121827905034259,1.5745,1505.577,-4.370352,0.09595574905505748,5.260806743981551,0.3,0.0
0.06121827905034259,1.7754,1487.603,-4.401411,0.09483595021498988,5.27100274398155,0.3,0.0
0.06121827905034259,2.0166,1469.02,-4.434416,0.09362460533776569,5.282168743981551,0.3,0.0
0.06121827905034259,2.3059,1448.14,-4.471409,0.09232663345790136,5.29429474398155,0.3,0.0
0.06121827905034259,2.6532,1423.683,-4.514018,0.09095320347223877,5.307312743981551,0.3,0.0
0.06121827905034259,3.0698,1385.684,-4.574392,0.08956307583615142,5.32069074398155,0.3,0.0
0.06121827905034259,3.5366,1330.072,-4.65761,0.088327919283145,5.33275274398155,0.3,0.0
0.06121827905034259,3.9141,1292.822,-4.715352,0.08747823259612848,5.341148743981551,0.3,0.0
0.06121827905034259,4.2411,1269.714,-4.753233,0.08682104323835133,5.34769874398155,0.3,0.0
0.06121827905034259,4.6336,1246.185,-4.792776,0.08611920261487525,5.35474874398155,0.3,0.0
0.06121827905034259,5.1046,1223.398,-4.832465,0.08536601333976711,5.362378743981551,0.3,0.0
0.06121827905034259,5.6697,1200.484,-4.87359,0.08455611096160698,5.37065874398155,0.3,0.0
0.06121827905034259,6.3479,1177.281,-4.916496,0.08368449505911546,5.37965874398155,0.3,0.0
0.06121827905034259,7.1617,1153.984,-4.961019,0.08274542672599074,5.389460743981551,0.3,0.0
0.06121827905034259,8.1383,1129.231,-5.009302,0.08174044543141962,5.40007474398155,0.3,0.0
0.06121827905034259,9.3103,1103.345,-5.061021,0.08067147543267873,5.411508743981551,0.3,0.0
0.06121827905034259,10.623,1064.72,-5.133507,0.07969461923537859,5.42209074398155,0.3,0.0
0.06121827905034259,11.764,1033.507,-5.193043,0.07897779420021245,5.42993874398155,0.3,0.0
0.06121827905034259,12.759,1008.769,-5.241167,0.0784306835409257,5.43597674398155,0.3,0.0
0.06121827905034259,13.5,991.827,-5.274727,0.07805792458205255,5.4401147439815505,0.3,0.0
0.06121827905034259,13.5,991.827,-5.274727,0.07805792458205255,5.4401147439815505,0.3,0.0
0.06382759925125425,0.0010308,2715.779,-1.643624,0.6808524428202936,3.57697013691325,0.3,0.0
0.06382759925125425,0.0011956,2722.148,-1.67443,0.6540545933380538,3.61184813691325,0.3,0.0
0.06382759925125425,0.0013788,2728.108,-1.705398,0.6283925101276642,3.6466141369132496,0.3,0.0
0.06382759925125425,0.0015827,2733.72,-1.73651,0.6037956780050896,3.6812961369132498,0.3,0.0
0.06382759925125425,0.0018094,2739.009,-1.767749,0.5802190718531486,3.71589213691325,0.3,0.0
0.06382759925125425,0.0020614,2744.047,-1.799061,0.5576221287097455,3.75039613691325,0.3,0.0
0.06382759925125425,0.0023416,2748.807,-1.830468,0.535958298869693,3.78481413691325,0.3,0.0
0.06382759925125425,0.002653,2753.37,-1.861904,0.515195427634254,3.81913213691325,0.3,0.0
0.06382759925125425,0.002999,2757.708,-1.89337,0.49530418784500885,3.8533321369132496,0.3,0.0
0.06382759925125425,0.0033832,2761.866,-1.924819,0.47625439885446774,3.8873981369132498,0.3,0.0
0.06382759925125425,0.0038099,2765.873,-1.956225,0.4580110964629001,3.9213241369132494,0.3,0.0
0.06382759925125425,0.004284,2769.663,-1.987637,0.44053559004198917,3.9551141369132496,0.3,0.0
0.06382759925125425,0.0048108,2773.279,-2.019023,0.4237941915008183,3.9887661369132497,0.3,0.0
0.06382759925125425,0.0053963,2780.272,-2.048327,0.40767586373028264,4.02244613691325,0.3,0.0
0.06382759925125425,0.0060453,2787.977,-2.077162,0.39218772802152463,4.0560881369132495,0.3,0.0
0.06382759925125425,0.0067632,2794.449,-2.106593,0.37736707012760684,4.089548136913249,0.3,0.0
0.06382759925125425,0.0075577,2799.8,-2.136514,0.3631967887526395,4.12279213691325,0.3,0.0
0.06382759925125425,0.0084383,2803.971,-2.166936,0.34965359673634033,4.15580013691325,0.3,0.0
0.06382759925125425,0.009416,2807.272,-2.197668,0.3367053367716958,4.18857613691325,0.3,0.0
0.06382759925125425,0.010503,2809.802,-2.228669,0.32431497323991304,4.22114213691325,0.3,0.0
0.06382759925125425,0.011714,2811.577,-2.259957,0.31244530279137384,4.25352813691325,0.3,0.0
0.06382759925125425,0.013065,2812.656,-2.291521,0.30106411960773466,4.28575813691325,0.3,0.0
0.06382759925125425,0.014572,2813.011,-2.323392,0.29014427120781855,4.31784813691325,0.3,0.0
0.06382759925125425,0.016257,2812.628,-2.355599,0.2796591285456234,4.34981813691325,0.3,0.0
0.06382759925125425,0.018141,2811.365,-2.388251,0.2695833091511636,4.3816901369132495,0.3,0.0
0.06382759925125425,0.020251,2809.31,-2.421323,0.2598920531121362,4.41349013691325,0.3,0.0
0.06382759925125425,0.022616,2806.561,-2.45479,0.250558418983118,4.44525813691325,0.3,0.0
0.06382759925125425,0.025272,2802.681,-2.488955,0.241561656998029,4.477020136913249,0.3,0.0
0.06382759925125425,0.028255,2801.15,-2.521707,0.23287721570018544,4.50882213691325,0.3,0.0
0.06382759925125425,0.031601,2789.013,-2.561316,0.22443676488791736,4.540888136913249,0.3,0.0
0.06382759925125425,0.035367,2766.655,-2.607032,0.21638492436667886,4.57262213691325,0.3,0.0
0.06382759925125425,0.039604,2749.221,-2.649078,0.20878293574149945,4.60368613691325,0.3,0.0
0.06382759925125425,0.044422,2735.171,-2.689143,0.20142482732054248,4.63485013691325,0.3,0.0
0.06382759925125425,0.049971,2720.193,-2.730175,0.1942522241104805,4.666344136913249,0.3,0.0
0.06382759925125425,0.056328,2705.482,-2.771186,0.1873143286085624,4.69793413691325,0.3,0.0
0.06382759925125425,0.063579,2690.851,-2.811523,0.18076402373977027,4.7288521369132495,0.3,0.0
0.06382759925125425,0.071845,2676.335,-2.851537,0.17450344294896872,4.75946813691325,0.3,0.0
0.06382759925125425,0.081279,2659.759,-2.89314,0.16842206970167692,4.790278136913249,0.3,0.0
0.06382759925125425,0.092053,2638.135,-2.937957,0.16258519641361777,4.82091413691325,0.3,0.0
0.06382759925125425,0.1044,2613.026,-2.984978,0.1569918112348891,4.85132213691325,0.3,0.0
0.06382759925125425,0.11862,2585.266,-3.033757,0.15162262109425995,4.88154813691325,0.3,0.0
0.06382759925125425,0.1351,2554.119,-3.08484,0.1464707819185211,4.9115741369132495,0.3,0.0
0.06382759925125425,0.15428,2519.61,-3.138291,0.14152755371113365,4.9413941369132495,0.3,0.0
0.06382759925125425,0.17677,2480.215,-3.195213,0.13679429955786732,4.97094013691325,0.3,0.0
0.06382759925125425,0.20331,2436.348,-3.255443,0.13226745584402502,5.000170136913249,0.3,0.0
0.06382759925125425,0.23488,2399.208,-3.311583,0.12785743864263804,5.02962413691325,0.3,0.0
0.06382759925125425,0.27257,2356.077,-3.372721,0.1235702712499721,5.05924813691325,0.3,0.0
0.06382759925125425,0.31765,2305.622,-3.43962,0.11947223823637983,5.08854213691325,0.3,0.0
0.06382759925125425,0.37175,2245.395,-3.513979,0.11563199004909723,5.11692013691325,0.3,0.0
